---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 2
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  7.485434771282326e-15
  5.454545454545454e-01,  5.636764454958616e-14
  5.656565656565656e-01,  6.129910574507782e-15
  5.858585858585859e-01,  8.329682521235493e-15
  6.060606060606061e-01,  1.018032920756253e-14
  6.262626262626263e-01,  1.136472794272506e-14
  6.464646464646465e-01,  1.213651253978220e-14
  6.666666666666666e-01,  1.240400872974543e-14
  6.868686868686869e-01,  1.221665808997161e-14
  7.070707070707071e-01,  9.783209117195495e-15
  7.272727272727273e-01,  4.448866162973839e-15
  7.474747474747475e-01,  2.714457804928960e-15
  7.676767676767676e-01,  4.898552346564929e-15
  7.878787878787878e-01,  5.266271487637717e-15
  8.080808080808081e-01,  8.284851752367972e-15
  8.282828282828283e-01,  1.828314121401937e-14
  8.484848484848485e-01,  1.541913154471922e-14
  8.686868686868687e-01,  1.115164226617844e-14
  8.888888888888888e-01,  1.064064580861614e-14
  9.090909090909091e-01,  1.688337467636739e-14
  9.292929292929293e-01,  2.207055067036110e-14
  9.494949494949495e-01,  3.929079989380087e-15
  9.696969696969697e-01,  5.102282407485278e-15
  9.898989898989899e-01,  2.626024755086547e-14
  1.010101010101010e+00,  6.070396316200782e-15
  1.030303030303030e+00,  2.753397573594913e-14
  1.050505050505051e+00,  2.883774195224482e-14
  1.070707070707071e+00,  1.611604448974466e-14
  1.090909090909091e+00,  2.296778923216445e-14
  1.111111111111111e+00,  3.162498082379935e-14
  1.131313131313131e+00,  2.046915813265585e-14
  1.151515151515152e+00,  1.927493045427275e-14
  1.171717171717172e+00,  2.009409565276573e-14
  1.191919191919192e+00,  2.370397795824668e-14
  1.212121212121212e+00,  6.953356252909035e-15
  1.232323232323232e+00,  9.433390106572515e-14
  1.252525252525253e+00,  1.379496302073049e-14
  1.272727272727273e+00,  2.172416958603954e-14
  1.292929292929293e+00,  2.347068775341277e-14
  1.313131313131313e+00,  2.770150291920119e-14
  1.333333333333333e+00,  3.894446955302710e-14
  1.353535353535354e+00,  9.305001110360485e-15
  1.373737373737374e+00,  2.768509882674219e-14
  1.393939393939394e+00,  1.213067810232680e-14
  1.414141414141414e+00,  1.266273444809594e-14
  1.434343434343434e+00,  3.986154225493524e-14
  1.454545454545455e+00,  1.401188287541177e-14
  1.474747474747475e+00,  1.455342745519149e-14
  1.494949494949495e+00,  1.406124496157336e-14
  1.515151515151515e+00,  1.038275481048771e-14
  1.535353535353535e+00,  1.375791983078946e-14
  1.555555555555556e+00,  1.187329972906616e-14
  1.575757575757576e+00,  1.296704384278303e-14
  1.595959595959596e+00,  1.386531430230717e-14
  1.616161616161616e+00,  1.416412447056956e-14
  1.636363636363636e+00,  1.369660557637776e-14
  1.656565656565657e+00,  1.347669083007252e-14
  1.676767676767677e+00,  1.324324225652804e-14
  1.696969696969697e+00,  1.129984777576771e-14
  1.717171717171717e+00,  1.196590763153246e-14
  1.737373737373737e+00,  1.189787060859452e-14
  1.757575757575758e+00,  1.220654870515359e-14
  1.777777777777778e+00,  1.356950195625608e-14
  1.797979797979798e+00,  1.677040793485512e-14
  1.818181818181818e+00,  1.747703537006894e-14
  1.838383838383838e+00,  1.261821021505646e-14
  1.858585858585859e+00,  1.358521647026731e-14
  1.878787878787879e+00,  1.455608233382980e-14
  1.898989898989899e+00,  1.414818646987849e-14
  1.919191919191919e+00,  1.436054074818468e-14
  1.939393939393939e+00,  1.526264743860546e-14
  1.959595959595960e+00,  1.567444131439143e-14
  1.979797979797980e+00,  1.495485963083245e-14
  2.000000000000000e+00,  1.371040476775899e-14
