---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_2.UpdData = 2
Main.Study.Output_tricps_LH_2.FileName = "triceps_LH_2_data.txt"
Main.Study.Output_tricps_LH_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_2.Values = 
Main.Study.Output_tricps_LH_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm"}
Main.Study.Output_tricps_LH_2.Format = 0
Main.Study.Output_tricps_LH_2.SepSign = ","
Main.Study.Output_tricps_LH_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_2.LineSepSign = ""
Main.Study.Output_tricps_LH_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_2.Header.ColumnIDString = "col"
  4.444444444444444e-01,  2.195927375665500e+01
  4.646464646464646e-01,  2.176156221641919e+01
  4.848484848484849e-01,  2.156157912115849e+01
  5.050505050505051e-01,  2.136178762318046e+01
  5.252525252525253e-01,  2.115888665628498e+01
  5.454545454545454e-01,  2.095553977478697e+01
  5.656565656565656e-01,  2.074925362427240e+01
  5.858585858585859e-01,  2.054249132388512e+01
  6.060606060606061e-01,  2.033238464576342e+01
  6.262626262626263e-01,  2.011762314371497e+01
  6.464646464646465e-01,  1.990204621789260e+01
  6.666666666666666e-01,  1.968456865129503e+01
  6.868686868686869e-01,  1.946582291094746e+01
  7.070707070707071e-01,  1.924310352698867e+01
  7.272727272727273e-01,  1.901773723774670e+01
  7.474747474747475e-01,  1.879105986305285e+01
  7.676767676767676e-01,  1.856329614784234e+01
  7.878787878787878e-01,  1.833410894745763e+01
  8.080808080808081e-01,  1.810238850736238e+01
  8.282828282828283e-01,  1.786973766541320e+01
  8.484848484848485e-01,  1.763632740217033e+01
  8.686868686868687e-01,  1.740239639910022e+01
  8.888888888888888e-01,  1.716052402711251e+01
  9.090909090909091e-01,  1.691758995679198e+01
  9.292929292929293e-01,  1.667424955086335e+01
  9.494949494949495e-01,  1.639111991479344e+01
  9.696969696969697e-01,  1.608362138095939e+01
  9.898989898989899e-01,  1.577460807956543e+01
  1.010101010101010e+00,  1.548244994715743e+01
  1.030303030303030e+00,  1.514900717914346e+01
  1.050505050505051e+00,  1.478641998118971e+01
  1.070707070707071e+00,  1.443000635728053e+01
  1.090909090909091e+00,  1.407464862271246e+01
  1.111111111111111e+00,  1.365571189653006e+01
  1.131313131313131e+00,  1.322720057747778e+01
  1.151515151515152e+00,  1.279912353545528e+01
  1.171717171717172e+00,  1.236983345476318e+01
  1.191919191919192e+00,  1.193659117634330e+01
  1.212121212121212e+00,  1.150196133958633e+01
  1.232323232323232e+00,  1.106165481266592e+01
  1.252525252525253e+00,  1.059906860555425e+01
  1.272727272727273e+00,  1.020465756598761e+01
  1.292929292929293e+00,  9.788895168600137e+00
  1.313131313131313e+00,  9.387552360388211e+00
  1.333333333333333e+00,  8.986991298458612e+00
  1.353535353535354e+00,  8.625601678631719e+00
  1.373737373737374e+00,  8.252399758115644e+00
  1.393939393939394e+00,  7.879845602750543e+00
  1.414141414141414e+00,  7.514423936331261e+00
  1.434343434343434e+00,  7.132654415495323e+00
  1.454545454545455e+00,  6.728110603019878e+00
  1.474747474747475e+00,  6.306991809908015e+00
  1.494949494949495e+00,  5.889946216344268e+00
  1.515151515151515e+00,  5.468816424418248e+00
  1.535353535353535e+00,  5.030335771039359e+00
  1.555555555555556e+00,  4.569151529838874e+00
  1.575757575757576e+00,  4.077480254044692e+00
  1.595959595959596e+00,  3.552581253206240e+00
  1.616161616161616e+00,  2.990313241595605e+00
  1.636363636363636e+00,  2.370512639609924e+00
  1.656565656565657e+00,  1.676711917877083e+00
  1.676767676767677e+00,  8.675416590752387e-01
  1.696969696969697e+00,  1.262836895199818e-11
  1.717171717171717e+00,  1.559510704552796e-12
  1.737373737373737e+00,  8.350653240526937e-13
  1.757575757575758e+00,  5.901728281839939e-13
  1.777777777777778e+00,  5.025832538429792e-13
  1.797979797979798e+00,  5.082144673943021e-13
  1.818181818181818e+00,  4.521686602075048e-13
  1.838383838383838e+00,  2.872915638034073e-13
  1.858585858585859e+00,  2.773205273825437e-13
  1.878787878787879e+00,  2.704925586898320e-13
  1.898989898989899e+00,  2.432099486550695e-13
  1.919191919191919e+00,  2.336051449296923e-13
  1.939393939393939e+00,  2.366021500792266e-13
  1.959595959595960e+00,  2.331676185436746e-13
  1.979797979797980e+00,  2.125040775321120e-13
  2.000000000000000e+00,  1.847717366008486e-13
