---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 2
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  6.761242938296218e+01
  2.020202020202020e-02,  6.724721289129450e+01
  4.040404040404041e-02,  6.688518738023676e+01
  6.060606060606061e-02,  6.651864245545364e+01
  8.080808080808081e-02,  6.615983214004619e+01
  1.010101010101010e-01,  6.580057584392239e+01
  1.212121212121212e-01,  6.544239122281910e+01
  1.414141414141414e-01,  6.508862429366670e+01
  1.616161616161616e-01,  6.473795158431062e+01
  1.818181818181818e-01,  6.438950841102701e+01
  2.020202020202020e-01,  6.402107329427909e+01
  2.222222222222222e-01,  6.365150134632695e+01
  2.424242424242424e-01,  6.326326704145953e+01
  2.626262626262627e-01,  6.286718656606129e+01
  2.828282828282828e-01,  6.246953909546610e+01
  3.030303030303030e-01,  6.207004057490852e+01
  3.232323232323233e-01,  6.168128210329667e+01
  3.434343434343434e-01,  6.127923645870346e+01
  3.636363636363636e-01,  6.087636869601999e+01
  3.838383838383838e-01,  6.047525415184757e+01
  4.040404040404040e-01,  6.007006198506783e+01
  4.242424242424243e-01,  5.966135977947968e+01
  4.444444444444444e-01,  5.923380552564176e+01
  4.646464646464646e-01,  5.881273098157934e+01
  4.848484848484849e-01,  5.838957471480697e+01
  5.050505050505051e-01,  5.796367169917286e+01
  5.252525252525253e-01,  5.753971211503752e+01
  5.454545454545454e-01,  5.711651862847867e+01
  5.656565656565656e-01,  5.669067120556636e+01
  5.858585858585859e-01,  5.626585586504711e+01
  6.060606060606061e-01,  5.583789628704002e+01
  6.262626262626263e-01,  5.540621460040239e+01
  6.464646464646465e-01,  5.497282371322214e+01
  6.666666666666666e-01,  5.454020157429622e+01
  6.868686868686869e-01,  5.410797259861983e+01
  7.070707070707071e-01,  5.367992842441823e+01
  7.272727272727273e-01,  5.325316870921977e+01
  7.474747474747475e-01,  5.282738901493197e+01
  7.676767676767676e-01,  5.240290018627223e+01
  7.878787878787878e-01,  5.197960210636307e+01
  8.080808080808081e-01,  5.155613066973572e+01
  8.282828282828283e-01,  5.113532286319717e+01
  8.484848484848485e-01,  5.071795367952463e+01
  8.686868686868687e-01,  5.030511157688402e+01
  8.888888888888888e-01,  4.987069583551054e+01
  9.090909090909091e-01,  4.943899250671518e+01
  9.292929292929293e-01,  4.901400183852323e+01
  9.494949494949495e-01,  4.856937913500046e+01
  9.696969696969697e-01,  4.807493920749128e+01
  9.898989898989899e-01,  4.757099211408149e+01
  1.010101010101010e+00,  4.709864055785089e+01
  1.030303030303030e+00,  4.653954560210595e+01
  1.050505050505051e+00,  4.591606061949966e+01
  1.070707070707071e+00,  4.529759103949295e+01
  1.090909090909091e+00,  4.468072621594818e+01
  1.111111111111111e+00,  4.406060613502425e+01
  1.131313131313131e+00,  4.340408218787210e+01
  1.151515151515152e+00,  4.274296416453732e+01
  1.171717171717172e+00,  4.208145662580050e+01
  1.191919191919192e+00,  4.142046995611652e+01
  1.212121212121212e+00,  4.076450307357144e+01
  1.232323232323232e+00,  4.010916347979458e+01
  1.252525252525253e+00,  3.946438227088980e+01
  1.272727272727273e+00,  3.897041085800041e+01
  1.292929292929293e+00,  3.839148963433076e+01
  1.313131313131313e+00,  3.778564549601182e+01
  1.333333333333333e+00,  3.718656538081683e+01
  1.353535353535354e+00,  3.662393908822573e+01
  1.373737373737374e+00,  3.605797484657840e+01
  1.393939393939394e+00,  3.548066279896679e+01
  1.414141414141414e+00,  3.491070564381873e+01
  1.434343434343434e+00,  3.431934329270775e+01
  1.454545454545455e+00,  3.373154568534461e+01
  1.474747474747475e+00,  3.313734637728963e+01
  1.494949494949495e+00,  3.256907423789509e+01
  1.515151515151515e+00,  3.201626636095585e+01
  1.535353535353535e+00,  3.145738840493816e+01
  1.555555555555556e+00,  3.089346787628330e+01
  1.575757575757576e+00,  3.032627175271479e+01
  1.595959595959596e+00,  2.975581023763887e+01
  1.616161616161616e+00,  2.919084363037680e+01
  1.636363636363636e+00,  2.860415038434855e+01
  1.656565656565657e+00,  2.801154582268097e+01
  1.676767676767677e+00,  2.743789553680694e+01
  1.696969696969697e+00,  2.687101144081580e+01
  1.717171717171717e+00,  2.612328717089727e+01
  1.737373737373737e+00,  2.537511167825304e+01
  1.757575757575758e+00,  2.462080577846063e+01
  1.777777777777778e+00,  2.385807015560331e+01
  1.797979797979798e+00,  2.310080603035575e+01
  1.818181818181818e+00,  2.235334440055720e+01
  1.838383838383838e+00,  2.154745220159863e+01
  1.858585858585859e+00,  2.075399397993758e+01
  1.878787878787879e+00,  1.996612481049992e+01
  1.898989898989899e+00,  1.919458354498540e+01
  1.919191919191919e+00,  1.847515958654039e+01
  1.939393939393939e+00,  1.775875599397721e+01
  1.959595959595960e+00,  1.705122737960400e+01
  1.979797979797980e+00,  1.627494189926142e+01
  2.000000000000000e+00,  1.539803574506947e+01
