---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_2.UpdData = 2
Main.Study.Output_brachialis_2.FileName = "brachialis_2_data.txt"
Main.Study.Output_brachialis_2.NumberFormat.Digits = 15
Main.Study.Output_brachialis_2.NumberFormat.Width = 23
Main.Study.Output_brachialis_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_2.Values = 
Main.Study.Output_brachialis_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm"}
Main.Study.Output_brachialis_2.Format = 0
Main.Study.Output_brachialis_2.SepSign = ","
Main.Study.Output_brachialis_2.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_2.LineSepSign = ""
Main.Study.Output_brachialis_2.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_2.Header.LinePrefix = ""
Main.Study.Output_brachialis_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_2.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
  0.000000000000000e+00,  8.085918476084183e-15
  2.020202020202020e-02,  8.685749955419061e-15
  4.040404040404041e-02,  9.869501471116334e-15
  6.060606060606061e-02,  1.072600058395198e-14
  8.080808080808081e-02,  1.049810832765870e-14
  1.010101010101010e-01,  3.089982476515649e-14
  1.212121212121212e-01,  1.119066606914996e-14
  1.414141414141414e-01,  1.090324158969714e-14
  1.616161616161616e-01,  9.482691905102878e-15
  1.818181818181818e-01,  8.709142548787053e-15
  2.020202020202020e-01,  7.800269292156010e-15
  2.222222222222222e-01,  7.478293218068166e-15
  2.424242424242424e-01,  6.937982408476885e-15
  2.626262626262627e-01,  6.613143910347226e-15
  2.828282828282828e-01,  2.570930819659430e-14
  3.030303030303030e-01,  2.548939359763382e-14
  3.232323232323233e-01,  2.985174658541226e-14
  3.434343434343434e-01,  5.968361311747862e-15
  3.636363636363636e-01,  5.858351716799826e-15
  3.838383838383838e-01,  5.434023345764412e-15
  4.040404040404040e-01,  5.944778330905361e-15
  4.242424242424243e-01,  8.957806325061265e-15
  4.444444444444444e-01,  1.100521518568543e-14
  4.646464646464646e-01,  2.621034181157221e-14
  4.848484848484849e-01,  1.271587884671327e-14
  5.050505050505051e-01,  1.126208010850617e-14
  5.252525252525253e-01,  6.310376581854078e-15
  5.454545454545454e-01,  4.828186638956458e-14
  5.656565656565656e-01,  5.335765135646213e-15
  5.858585858585859e-01,  7.369546877865184e-15
  6.060606060606061e-01,  9.156106209468814e-15
  6.262626262626263e-01,  1.039215299888861e-14
  6.464646464646465e-01,  1.128554304040971e-14
  6.666666666666666e-01,  1.173139301341699e-14
  6.868686868686869e-01,  1.175361997031044e-14
  7.070707070707071e-01,  9.578352685508980e-15
  7.272727272727273e-01,  4.433913811995247e-15
  7.474747474747475e-01,  2.754469658787048e-15
  7.676767676767676e-01,  5.061941805937310e-15
  7.878787878787878e-01,  5.542803877856727e-15
  8.080808080808081e-01,  8.883163983143878e-15
  8.282828282828283e-01,  1.997413058110565e-14
  8.484848484848485e-01,  1.716661673921901e-14
  8.686868686868687e-01,  1.265435190061670e-14
  8.888888888888888e-01,  1.230805139092291e-14
  9.090909090909091e-01,  1.990952450554940e-14
  9.292929292929293e-01,  2.653748200856169e-14
  9.494949494949495e-01,  4.836836940509695e-15
  9.696969696969697e-01,  6.443814121882901e-15
  9.898989898989899e-01,  3.399722431006228e-14
  1.010101010101010e+00,  8.052431972029862e-15
  1.030303030303030e+00,  3.748536095496906e-14
  1.050505050505051e+00,  4.032088907125438e-14
  1.070707070707071e+00,  2.316676138966699e-14
  1.090909090909091e+00,  3.394450439358692e-14
  1.111111111111111e+00,  4.832713830308092e-14
  1.131313131313131e+00,  3.241457889060829e-14
  1.151515151515152e+00,  3.162729870090631e-14
  1.171717171717172e+00,  3.415894922620699e-14
  1.191919191919192e+00,  4.175209390304443e-14
  1.212121212121212e+00,  1.268907230559240e-14
  1.232323232323232e+00,  1.784167191810169e-13
  1.252525252525253e+00,  2.705728795170619e-14
  1.272727272727273e+00,  4.397813830736414e-14
  1.292929292929293e+00,  4.926730201202598e-14
  1.313131313131313e+00,  6.045800036817298e-14
  1.333333333333333e+00,  8.839421187864924e-14
  1.353535353535354e+00,  2.196807102686323e-14
  1.373737373737374e+00,  6.801834077519932e-14
  1.393939393939394e+00,  3.108361758906679e-14
  1.414141414141414e+00,  3.380570588971495e-14
  1.434343434343434e+00,  1.111354368126884e-13
  1.454545454545455e+00,  4.077633557582052e-14
  1.474747474747475e+00,  4.425206034011507e-14
  1.494949494949495e+00,  4.457221358527007e-14
  1.515151515151515e+00,  3.426144410919128e-14
  1.535353535353535e+00,  4.730620456904250e-14
  1.555555555555556e+00,  4.257521769745478e-14
  1.575757575757576e+00,  4.855130844180902e-14
  1.595959595959596e+00,  5.427969042892413e-14
  1.616161616161616e+00,  5.799018443480638e-14
  1.636363636363636e+00,  5.871629856071328e-14
  1.656565656565657e+00,  6.048049169475051e-14
  1.676767676767677e+00,  6.222847509343523e-14
  1.696969696969697e+00,  5.562520864892884e-14
  1.717171717171717e+00,  6.230424760338752e-14
  1.737373737373737e+00,  6.564192836520875e-14
  1.757575757575758e+00,  7.153376921442526e-14
  1.777777777777778e+00,  8.471887986714209e-14
  1.797979797979798e+00,  1.116770179700677e-13
  1.818181818181818e+00,  1.242284526425706e-13
  1.838383838383838e+00,  9.687646534612180e-14
  1.858585858585859e+00,  1.127020205446525e-13
  1.878787878787879e+00,  1.307278020230443e-13
  1.898989898989899e+00,  1.377816531442891e-13
  1.919191919191919e+00,  1.515145926476985e-13
  1.939393939393939e+00,  1.749193299061903e-13
  1.959595959595960e+00,  1.955505040119319e-13
  1.979797979797980e+00,  2.055785322331886e-13
  2.000000000000000e+00,  2.114384736993121e-13
