---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_2.UpdData = 3
Main.Study.Output_tricps_LA_2.FileName = "triceps_LA_2_data.txt"
Main.Study.Output_tricps_LA_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_2.Values = 
Main.Study.Output_tricps_LA_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm"}
Main.Study.Output_tricps_LA_2.Format = 0
Main.Study.Output_tricps_LA_2.SepSign = ","
Main.Study.Output_tricps_LA_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_2.LineSepSign = ""
Main.Study.Output_tricps_LA_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LA_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
  0.000000000000000e+00,  1.054302508452345e-14
  2.020202020202020e-02,  1.273476840256433e-14
  4.040404040404041e-02,  5.195213526887457e-15
  6.060606060606061e-02,  5.755152469828914e-15
  8.080808080808081e-02,  1.336818769932024e-14
  1.010101010101010e-01,  5.948432180309076e-15
  1.212121212121212e-01,  6.027514520732791e-15
  1.414141414141414e-01,  6.488384199277917e-15
  1.616161616161616e-01,  1.076661808233682e-14
  1.818181818181818e-01,  7.508081951742631e-15
  2.020202020202020e-01,  7.022219235901773e-15
  2.222222222222222e-01,  1.583129616431167e-14
  2.424242424242424e-01,  1.639670017300774e-14
  2.626262626262627e-01,  1.612558181067525e-14
  2.828282828282828e-01,  1.542938170108141e-14
  3.030303030303030e-01,  7.911958872178184e-15
  3.232323232323233e-01,  1.581743620616862e-14
  3.434343434343434e-01,  8.122850471944443e-15
  3.636363636363636e-01,  9.228022610015083e-15
  3.838383838383838e-01,  1.456514715857360e-14
  4.040404040404040e-01,  1.139324121133964e-14
  4.242424242424243e-01,  1.090746725305436e-14
