---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_2.UpdData = 3
Main.Study.Output_tricps_ME_2.FileName = "triceps_ME_2_data.txt"
Main.Study.Output_tricps_ME_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_2.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_2.Values = 
Main.Study.Output_tricps_ME_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm"}
Main.Study.Output_tricps_ME_2.Format = 0
Main.Study.Output_tricps_ME_2.SepSign = ","
Main.Study.Output_tricps_ME_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_2.LineSepSign = ""
Main.Study.Output_tricps_ME_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_2.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_2.Header.ColumnIDString = "col"
  1.171717171717172e+00,  7.635870243743432e-14
  1.191919191919192e+00,  8.547907208124631e-14
  1.212121212121212e+00,  9.893717401763872e-14
  1.232323232323232e+00,  1.188044797122744e-13
  1.252525252525253e+00,  1.306865814914078e-13
  1.272727272727273e+00,  1.405893400899056e-13
  1.292929292929293e+00,  1.496278746023242e-13
  1.313131313131313e+00,  1.510135656136777e-13
  1.333333333333333e+00,  1.618073837849737e-13
  1.353535353535354e+00,  1.842581332127162e-13
  1.373737373737374e+00,  2.103404044057337e-13
  1.393939393939394e+00,  2.398292664489111e-13
  1.414141414141414e+00,  2.679971151749677e-13
  1.434343434343434e+00,  4.548071362777913e-13
  1.454545454545455e+00,  3.133511830059516e-13
  1.474747474747475e+00,  3.571539783555070e-13
  1.494949494949495e+00,  3.937328563596067e-13
  1.515151515151515e+00,  4.994112340891762e-13
  1.535353535353535e+00,  5.681200852048304e-13
  1.555555555555556e+00,  7.001482791060889e-13
  1.575757575757576e+00,  8.222083615522017e-13
  1.595959595959596e+00,  1.263245341965278e-12
  1.616161616161616e+00,  1.861452143992109e-12
  1.636363636363636e+00,  2.657638184044078e-12
  1.656565656565657e+00,  3.895009843929043e-12
  1.676767676767677e+00,  6.125959499704160e-12
  1.696969696969697e+00,  1.452347969389436e-11
  1.717171717171717e+00,  1.081191286538855e-09
  1.737373737373737e+00,  8.534629746406660e-01
  1.757575757575758e+00,  1.630713838462719e+00
  1.777777777777778e+00,  2.402732844579589e+00
  1.797979797979798e+00,  3.191604577165328e+00
  1.818181818181818e+00,  3.989226332849684e+00
  1.838383838383838e+00,  4.787026022849020e+00
  1.858585858585859e+00,  5.602455485066596e+00
  1.878787878787879e+00,  6.437018545996987e+00
  1.898989898989899e+00,  7.270000261586205e+00
  1.919191919191919e+00,  8.098730077738301e+00
  1.939393939393939e+00,  8.923367581487879e+00
  1.959595959595960e+00,  9.715176531920690e+00
  1.979797979797980e+00,  1.038753674207644e+01
  2.000000000000000e+00,  1.108378580989669e+01
