---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_2.UpdData = 3
Main.Study.Output_tricps_LH_2.FileName = "triceps_LH_2_data.txt"
Main.Study.Output_tricps_LH_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_2.Values = 
Main.Study.Output_tricps_LH_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm"}
Main.Study.Output_tricps_LH_2.Format = 0
Main.Study.Output_tricps_LH_2.SepSign = ","
Main.Study.Output_tricps_LH_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_2.LineSepSign = ""
Main.Study.Output_tricps_LH_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LH_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm
  0.000000000000000e+00,  9.716320086547874e-15
  2.020202020202020e-02,  1.171447094357584e-14
  4.040404040404041e-02,  4.769949251546552e-15
  6.060606060606061e-02,  5.274112297148003e-15
  8.080808080808081e-02,  1.222231562680469e-14
  1.010101010101010e-01,  5.425440925427439e-15
  1.212121212121212e-01,  5.483882462240353e-15
  1.414141414141414e-01,  5.888324575532454e-15
  1.616161616161616e-01,  9.743289408733478e-15
  1.818181818181818e-01,  6.774362651192350e-15
  2.020202020202020e-01,  6.322639098604079e-15
  2.222222222222222e-01,  1.422556295618092e-14
  2.424242424242424e-01,  1.470474986851957e-14
  2.626262626262627e-01,  1.442975835610253e-14
  2.828282828282828e-01,  1.376973747043944e-14
  3.030303030303030e-01,  7.041168492713521e-15
  3.232323232323233e-01,  1.403554002115466e-14
  3.434343434343434e-01,  7.185884703381607e-15
  3.636363636363636e-01,  8.137727610962579e-15
  3.838383838383838e-01,  1.280176179273862e-14
  4.040404040404040e-01,  9.979411989274185e-15
  4.242424242424243e-01,  9.519626633870654e-15
