---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_1.UpdData = 3
Main.Study.Output_brachialis_1.FileName = "brachialis_1_data.txt"
Main.Study.Output_brachialis_1.NumberFormat.Digits = 15
Main.Study.Output_brachialis_1.NumberFormat.Width = 23
Main.Study.Output_brachialis_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_1.Values = 
Main.Study.Output_brachialis_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm"}
Main.Study.Output_brachialis_1.Format = 0
Main.Study.Output_brachialis_1.SepSign = ","
Main.Study.Output_brachialis_1.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_1.LineSepSign = ""
Main.Study.Output_brachialis_1.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_1.Header.LinePrefix = ""
Main.Study.Output_brachialis_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_1.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
  0.000000000000000e+00,  5.373705523210585e+01
  2.020202020202020e-02,  5.314565177332619e+01
  4.040404040404041e-02,  5.254931404101721e+01
  6.060606060606061e-02,  5.194839006476780e+01
  8.080808080808081e-02,  5.134204687931431e+01
  1.010101010101010e-01,  5.073279577663786e+01
  1.212121212121212e-01,  5.012092026828696e+01
  1.414141414141414e-01,  4.950696815285961e+01
  1.616161616161616e-01,  4.889428319653756e+01
  1.818181818181818e-01,  4.827995842059800e+01
  2.020202020202020e-01,  4.767120723044604e+01
  2.222222222222222e-01,  4.706354985979380e+01
  2.424242424242424e-01,  4.645589250721493e+01
  2.626262626262627e-01,  4.584864518564891e+01
  2.828282828282828e-01,  4.524097924568267e+01
  3.030303030303030e-01,  4.463357638620752e+01
  3.232323232323233e-01,  4.402657559122928e+01
  3.434343434343434e-01,  4.342011588020473e+01
  3.636363636363636e-01,  4.281433530153733e+01
  3.838383838383838e-01,  4.220894095771338e+01
  4.040404040404040e-01,  4.160491292191733e+01
  4.242424242424243e-01,  4.100196839900187e+01
  4.444444444444444e-01,  4.040066555280406e+01
  4.646464646464646e-01,  3.980032170383181e+01
  4.848484848484849e-01,  3.920058827389532e+01
  5.050505050505051e-01,  3.860241786148132e+01
  5.252525252525253e-01,  3.800595845834398e+01
  5.454545454545454e-01,  3.741136625365101e+01
  5.656565656565656e-01,  3.681880787333807e+01
  5.858585858585859e-01,  3.622846276370014e+01
  6.060606060606061e-01,  3.564052633530346e+01
  6.262626262626263e-01,  3.505521364435093e+01
  6.464646464646465e-01,  3.447227952266228e+01
  6.666666666666666e-01,  3.389288521280423e+01
  6.868686868686869e-01,  3.331690171699109e+01
  7.070707070707071e-01,  3.274567219003740e+01
  7.272727272727273e-01,  3.217768127599528e+01
  7.474747474747475e-01,  3.161434453824927e+01
  7.676767676767676e-01,  3.105624047580455e+01
  7.878787878787878e-01,  3.050407915095053e+01
  8.080808080808081e-01,  2.995875173916975e+01
  8.282828282828283e-01,  2.942141063038913e+01
  8.484848484848485e-01,  2.889361046197391e+01
  8.686868686868687e-01,  2.837760528218202e+01
  8.888888888888888e-01,  2.787734133728280e+01
  9.090909090909091e-01,  2.739556223088042e+01
  9.292929292929293e-01,  2.693007229671525e+01
  9.494949494949495e-01,  2.650485654441727e+01
  9.696969696969697e-01,  2.607273115161149e+01
  9.898989898989899e-01,  2.538725103947969e+01
  1.010101010101010e+00,  2.470187329792386e+01
  1.030303030303030e+00,  2.401816350116187e+01
  1.050505050505051e+00,  2.333495549853065e+01
  1.070707070707071e+00,  2.265175977465545e+01
  1.090909090909091e+00,  2.196843077387458e+01
  1.111111111111111e+00,  2.128508727577708e+01
  1.131313131313131e+00,  2.060231868992904e+01
  1.151515151515152e+00,  1.991945820899849e+01
  1.171717171717172e+00,  1.923642868607245e+01
  1.191919191919192e+00,  1.855313828011520e+01
  1.212121212121212e+00,  1.786947429716498e+01
  1.232323232323232e+00,  1.718529750317142e+01
  1.252525252525253e+00,  1.650041567117189e+01
  1.272727272727273e+00,  1.581445532709041e+01
  1.292929292929293e+00,  1.512659582497503e+01
  1.313131313131313e+00,  1.444010098459271e+01
  1.333333333333333e+00,  1.375839860141328e+01
  1.353535353535354e+00,  1.307608825385842e+01
  1.373737373737374e+00,  1.239316730484778e+01
  1.393939393939394e+00,  1.170972306468648e+01
  1.414141414141414e+00,  1.102323640834870e+01
  1.434343434343434e+00,  1.033436144314206e+01
  1.454545454545455e+00,  9.643525079267333e+00
  1.474747474747475e+00,  8.950389589571703e+00
  1.494949494949495e+00,  8.254534515851775e+00
  1.515151515151515e+00,  7.555343243452413e+00
  1.535353535353535e+00,  6.851788976039638e+00
  1.555555555555556e+00,  6.142755012953701e+00
  1.575757575757576e+00,  5.422547352759090e+00
  1.595959595959596e+00,  4.735634169722795e+00
  1.616161616161616e+00,  4.053480926059219e+00
  1.636363636363636e+00,  3.381568644081985e+00
  1.656565656565657e+00,  2.766490416060968e+00
  1.676767676767677e+00,  2.189297450027793e+00
  1.696969696969697e+00,  1.340034270318363e+00
  1.717171717171717e+00,  1.987427825067198e-01
  1.737373737373737e+00,  9.809774980619411e-11
  1.757575757575758e+00,  2.527000091181618e-11
  1.777777777777778e+00,  8.067112944809687e-12
  1.797979797979798e+00,  4.973934915655876e-12
  1.818181818181818e+00,  3.460061679961468e-12
  1.838383838383838e+00,  2.506226016374531e-12
  1.858585858585859e+00,  1.451998501595949e-12
  1.878787878787879e+00,  1.198352834690401e-12
  1.898989898989899e+00,  1.104010405806927e-12
  1.919191919191919e+00,  1.227461675650002e-12
  1.939393939393939e+00,  1.208115241854628e-12
  1.959595959595960e+00,  8.431668387678424e-13
  1.979797979797980e+00,  4.419937608626962e-13
  2.000000000000000e+00,  4.039044851511863e-13
