---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_1.UpdData = 3
Main.Study.Output_tricps_LH_1.FileName = "triceps_LH_1_data.txt"
Main.Study.Output_tricps_LH_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_1.Values = 
Main.Study.Output_tricps_LH_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm"}
Main.Study.Output_tricps_LH_1.Format = 0
Main.Study.Output_tricps_LH_1.SepSign = ","
Main.Study.Output_tricps_LH_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_1.LineSepSign = ""
Main.Study.Output_tricps_LH_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_1.Header.ColumnIDString = "col"
  8.282828282828283e-01,  3.816227669563965e-14
  8.484848484848485e-01,  3.947377072576999e-14
  8.686868686868687e-01,  4.088090548533933e-14
  8.888888888888888e-01,  4.207575423591319e-14
  9.090909090909091e-01,  4.356008120262193e-14
  9.292929292929293e-01,  4.536160562784166e-14
  9.494949494949495e-01,  4.676888764862656e-14
  9.696969696969697e-01,  4.821928564360433e-14
  9.898989898989899e-01,  1.044143533648780e-13
  1.010101010101010e+00,  5.055369370439273e-14
  1.030303030303030e+00,  5.193691102911494e-14
  1.050505050505051e+00,  4.675357478266376e-14
  1.070707070707071e+00,  4.190528349913637e-14
  1.090909090909091e+00,  4.084669325604498e-14
  1.111111111111111e+00,  5.796959136586832e-14
  1.131313131313131e+00,  5.666287512548639e-14
  1.151515151515152e+00,  5.147057339107355e-14
  1.171717171717172e+00,  6.572973875105850e-14
  1.191919191919192e+00,  7.329284051504446e-14
  1.212121212121212e+00,  8.446116585123721e-14
  1.232323232323232e+00,  1.009215768765861e-13
  1.252525252525253e+00,  1.103918230053672e-13
  1.272727272727273e+00,  1.179966233129998e-13
  1.292929292929293e+00,  1.246538586300917e-13
  1.313131313131313e+00,  1.247402904133654e-13
  1.333333333333333e+00,  1.323235938894008e-13
  1.353535353535354e+00,  1.489578440053116e-13
  1.373737373737374e+00,  1.677893348708806e-13
  1.393939393939394e+00,  1.883540597032619e-13
  1.414141414141414e+00,  2.064711344748149e-13
  1.434343434343434e+00,  3.425744733525841e-13
  1.454545454545455e+00,  2.296858179497168e-13
  1.474747474747475e+00,  2.532300868616832e-13
  1.494949494949495e+00,  2.679081306406486e-13
  1.515151515151515e+00,  3.226978284865492e-13
  1.535353535353535e+00,  3.446513186695280e-13
  1.555555555555556e+00,  3.906790079446555e-13
  1.575757575757576e+00,  4.103797366041075e-13
  1.595959595959596e+00,  5.477195600182648e-13
  1.616161616161616e+00,  6.688721671699710e-13
  1.636363636363636e+00,  7.419864641916575e-13
  1.656565656565657e+00,  9.154627574356445e-13
  1.676767676767677e+00,  1.227100906709742e-12
  1.696969696969697e+00,  1.736761553492537e-12
  1.717171717171717e+00,  3.341255854418621e-12
  1.737373737373737e+00,  3.774801627547411e-11
  1.757575757575758e+00,  6.750177529779225e-01
  1.777777777777778e+00,  1.329192567723792e+00
  1.797979797979798e+00,  1.906679662084841e+00
  1.818181818181818e+00,  2.437988254164553e+00
  1.838383838383838e+00,  2.916287982531961e+00
  1.858585858585859e+00,  3.344519251842947e+00
  1.878787878787879e+00,  3.774728763353960e+00
  1.898989898989899e+00,  4.200206472108849e+00
  1.919191919191919e+00,  4.621285969508975e+00
  1.939393939393939e+00,  5.037046655601715e+00
  1.959595959595960e+00,  5.439858590411086e+00
  1.979797979797980e+00,  5.806266231810193e+00
  2.000000000000000e+00,  6.174757273426231e+00
