---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_2.UpdData = 3
Main.Study.Output_brachialis_2.FileName = "brachialis_2_data.txt"
Main.Study.Output_brachialis_2.NumberFormat.Digits = 15
Main.Study.Output_brachialis_2.NumberFormat.Width = 23
Main.Study.Output_brachialis_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_2.Values = 
Main.Study.Output_brachialis_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm"}
Main.Study.Output_brachialis_2.Format = 0
Main.Study.Output_brachialis_2.SepSign = ","
Main.Study.Output_brachialis_2.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_2.LineSepSign = ""
Main.Study.Output_brachialis_2.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_2.Header.LinePrefix = ""
Main.Study.Output_brachialis_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_2.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
  0.000000000000000e+00,  5.539734445501552e+01
  2.020202020202020e-02,  5.477511498676717e+01
  4.040404040404041e-02,  5.414807656182980e+01
  6.060606060606061e-02,  5.351659162310911e+01
  8.080808080808081e-02,  5.287980589129811e+01
  1.010101010101010e-01,  5.224030949418336e+01
  1.212121212121212e-01,  5.159839672021723e+01
  1.414141414141414e-01,  5.095463359207427e+01
  1.616161616161616e-01,  5.031246266575430e+01
  1.818181818181818e-01,  4.966889275025914e+01
  2.020202020202020e-01,  4.903134452852679e+01
  2.222222222222222e-01,  4.839520781094754e+01
  2.424242424242424e-01,  4.775935760512637e+01
  2.626262626262627e-01,  4.712421559398198e+01
  2.828282828282828e-01,  4.648893022888109e+01
  3.030303030303030e-01,  4.585420238617795e+01
  3.232323232323233e-01,  4.522017485540479e+01
  3.434343434343434e-01,  4.458699031822298e+01
  3.636363636363636e-01,  4.395479031518246e+01
  3.838383838383838e-01,  4.332327392062632e+01
  4.040404040404040e-01,  4.269344675028516e+01
  4.242424242424243e-01,  4.206501786898549e+01
  4.444444444444444e-01,  4.143855916072246e+01
  4.646464646464646e-01,  4.081336954228272e+01
  4.848484848484849e-01,  4.018909109152664e+01
  5.050505050505051e-01,  3.956669988469593e+01
  5.252525252525253e-01,  3.894634656957645e+01
  5.454545454545454e-01,  3.832819004111106e+01
  5.656565656565656e-01,  3.771239972563943e+01
  5.858585858585859e-01,  3.709915800968110e+01
  6.060606060606061e-01,  3.648866344376898e+01
  6.262626262626263e-01,  3.588113449196492e+01
  6.464646464646465e-01,  3.527631844633988e+01
  6.666666666666666e-01,  3.467540170290681e+01
  6.868686868686869e-01,  3.407824982636132e+01
  7.070707070707071e-01,  3.348623394057125e+01
  7.272727272727273e-01,  3.289780140965699e+01
  7.474747474747475e-01,  3.231439684054391e+01
  7.676767676767676e-01,  3.173660809369208e+01
  7.878787878787878e-01,  3.116515689108594e+01
  8.080808080808081e-01,  3.060094927404119e+01
  8.282828282828283e-01,  3.004515719023112e+01
  8.484848484848485e-01,  2.949936217701247e+01
  8.686868686868687e-01,  2.896585821296236e+01
  8.888888888888888e-01,  2.844866403046688e+01
  9.090909090909091e-01,  2.795056764144677e+01
  9.292929292929293e-01,  2.746931630714159e+01
  9.494949494949495e-01,  2.702935811980599e+01
  9.696969696969697e-01,  2.658255817436265e+01
  9.898989898989899e-01,  2.587771504497800e+01
  1.010101010101010e+00,  2.517330121138321e+01
  1.030303030303030e+00,  2.447091150552543e+01
  1.050505050505051e+00,  2.376935670343016e+01
  1.070707070707071e+00,  2.306813773791604e+01
  1.090909090909091e+00,  2.236710619240709e+01
  1.111111111111111e+00,  2.166638284724832e+01
  1.131313131313131e+00,  2.096656731265664e+01
  1.151515151515152e+00,  2.026698050520636e+01
  1.171717171717172e+00,  1.956754376545202e+01
  1.191919191919192e+00,  1.886816355292608e+01
  1.212121212121212e+00,  1.816872520131075e+01
  1.232323232323232e+00,  1.746908716161024e+01
  1.252525252525253e+00,  1.676905414946278e+01
  1.272727272727273e+00,  1.606824689421342e+01
  1.292929292929293e+00,  1.536583221881620e+01
  1.313131313131313e+00,  1.466512581421791e+01
  1.333333333333333e+00,  1.396960682348278e+01
  1.353535353535354e+00,  1.327378950925782e+01
  1.373737373737374e+00,  1.257767128145873e+01
  1.393939393939394e+00,  1.188134080924406e+01
  1.414141414141414e+00,  1.118224263997885e+01
  1.434343434343434e+00,  1.048104191336023e+01
  1.454545454545455e+00,  9.778172783973911e+00
  1.474747474747475e+00,  9.073293864558631e+00
  1.494949494949495e+00,  8.365980221260914e+00
  1.515151515151515e+00,  7.655608537655304e+00
  1.535353535353535e+00,  6.941140523411233e+00
  1.555555555555556e+00,  6.221447764994649e+00
  1.575757575757576e+00,  5.490767974766102e+00
  1.595959595959596e+00,  4.794125826744892e+00
  1.616161616161616e+00,  4.102617528255445e+00
  1.636363636363636e+00,  3.421785578023292e+00
  1.656565656565657e+00,  2.798759062088958e+00
  1.676767676767677e+00,  2.214333073919632e+00
  1.696969696969697e+00,  1.355052084490652e+00
  1.717171717171717e+00,  2.009247482765538e-01
  1.737373737373737e+00,  9.602267412063177e-11
  1.757575757575758e+00,  2.474644951974013e-11
  1.777777777777778e+00,  7.903531190749697e-12
  1.797979797979798e+00,  4.875268471429627e-12
  1.818181818181818e+00,  3.392950482017109e-12
  1.838383838383838e+00,  2.458719538625776e-12
  1.858585858585859e+00,  1.425114760441337e-12
  1.878787878787879e+00,  1.176692871217967e-12
  1.898989898989899e+00,  1.084541455033739e-12
  1.919191919191919e+00,  1.206355572892198e-12
  1.939393939393939e+00,  1.187872935138061e-12
  1.959595959595960e+00,  8.294098645060639e-13
  1.979797979797980e+00,  4.349764009570224e-13
  2.000000000000000e+00,  3.976691781398136e-13
