---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 3
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.192204744888748e+01
  5.454545454545454e-01,  1.152372272029181e+01
  5.656565656565656e-01,  1.112037672334557e+01
  5.858585858585859e-01,  1.071157231425406e+01
  6.060606060606061e-01,  1.029681075737169e+01
  6.262626262626263e-01,  9.875519433993581e+00
  6.464646464646465e-01,  9.446691746050803e+00
  6.666666666666666e-01,  9.010787835710833e+00
  6.868686868686869e-01,  8.566112035716332e+00
  7.070707070707071e-01,  8.108248178666457e+00
  7.272727272727273e-01,  7.642467933664896e+00
  7.474747474747475e-01,  7.164084675271265e+00
  7.676767676767676e-01,  6.671243188764784e+00
  7.878787878787878e-01,  6.161620835742145e+00
  8.080808080808081e-01,  5.632244138092467e+00
  8.282828282828283e-01,  5.079186395321231e+00
  8.484848484848485e-01,  4.497025168768758e+00
  8.686868686868687e-01,  3.877680573254389e+00
  8.888888888888888e-01,  3.206546484756373e+00
  9.090909090909091e-01,  2.472983752884840e+00
  9.292929292929293e-01,  1.684028786700186e+00
  9.494949494949495e-01,  8.060621386060041e-01
  9.696969696969697e-01,  3.248863644762811e-12
  9.898989898989899e-01,  1.066363862153314e-12
  1.010101010101010e+00,  2.687735753097769e-13
  1.030303030303030e+00,  1.815583834943312e-13
  1.050505050505051e+00,  1.189308299096832e-13
  1.070707070707071e+00,  8.229055389227708e-14
  1.090909090909091e+00,  6.440452489588116e-14
  1.111111111111111e+00,  7.514258371827714e-14
  1.131313131313131e+00,  6.085173896818010e-14
  1.151515151515152e+00,  4.646897853858334e-14
  1.171717171717172e+00,  5.043840542408677e-14
  1.191919191919192e+00,  4.820429552766857e-14
  1.212121212121212e+00,  4.791603899909426e-14
  1.232323232323232e+00,  4.962940154944946e-14
  1.252525252525253e+00,  4.723574538112634e-14
  1.272727272727273e+00,  4.404572028355249e-14
  1.292929292929293e+00,  4.066220402358328e-14
  1.313131313131313e+00,  3.561285648504640e-14
  1.333333333333333e+00,  3.311236293810785e-14
  1.353535353535354e+00,  3.266418837280049e-14
  1.373737373737374e+00,  3.221824367325711e-14
  1.393939393939394e+00,  3.163021885755716e-14
  1.414141414141414e+00,  3.029472702899174e-14
  1.434343434343434e+00,  4.381058529792202e-14
  1.454545454545455e+00,  2.553808265528519e-14
  1.474747474747475e+00,  2.441176965698616e-14
  1.494949494949495e+00,  2.232755126000892e-14
  1.515151515151515e+00,  2.318388479520909e-14
  1.535353535353535e+00,  2.126997101463243e-14
  1.555555555555556e+00,  2.068895186031066e-14
  1.575757575757576e+00,  1.861948084890970e-14
  1.595959595959596e+00,  2.150588305504673e-14
  1.616161616161616e+00,  2.291412956051412e-14
  1.636363636363636e+00,  2.249921950685029e-14
  1.656565656565657e+00,  2.172682316219727e-14
  1.676767676767677e+00,  2.105422222439253e-14
  1.696969696969697e+00,  1.841934623086179e-14
  1.717171717171717e+00,  1.702534151252758e-14
  1.737373737373737e+00,  2.172983112903715e-14
  1.757575757575758e+00,  2.040798906958938e-14
  1.777777777777778e+00,  1.411810992646465e-14
  1.797979797979798e+00,  1.531744964724152e-14
  1.818181818181818e+00,  1.659064040796112e-14
  1.838383838383838e+00,  1.724937611991765e-14
  1.858585858585859e+00,  1.364689847931916e-14
  1.878787878787879e+00,  1.482187150980395e-14
  1.898989898989899e+00,  1.735602430045137e-14
  1.919191919191919e+00,  2.385365481353372e-14
  1.939393939393939e+00,  2.838008484043607e-14
  1.959595959595960e+00,  2.338292230462294e-14
  1.979797979797980e+00,  1.398026917319819e-14
  2.000000000000000e+00,  1.450608112119681e-14
