---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_2.UpdData = 2
Main.Study.Output_tricps_ME_2.FileName = "triceps_ME_2_data.txt"
Main.Study.Output_tricps_ME_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_2.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_2.Values = 
Main.Study.Output_tricps_ME_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm"}
Main.Study.Output_tricps_ME_2.Format = 0
Main.Study.Output_tricps_ME_2.SepSign = ","
Main.Study.Output_tricps_ME_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_2.LineSepSign = ""
Main.Study.Output_tricps_ME_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_2.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
  0.000000000000000e+00,  2.999913765141133e+00
  2.020202020202020e-02,  4.199962326321264e+00
  4.040404040404041e-02,  5.383754145120473e+00
  6.060606060606061e-02,  6.549500546501415e+00
  8.080808080808081e-02,  7.710631733312121e+00
  1.010101010101010e-01,  8.412715538823319e+00
  1.212121212121212e-01,  9.095250314450670e+00
  1.414141414141414e-01,  9.871044086899323e+00
  1.616161616161616e-01,  1.059183951116825e+01
  1.818181818181818e-01,  1.132887332026422e+01
  2.020202020202020e-01,  1.210326458759793e+01
  2.222222222222222e-01,  1.295246863696135e+01
  2.424242424242424e-01,  1.381542506167304e+01
  2.626262626262627e-01,  1.468813845694213e+01
  2.828282828282828e-01,  1.556850080111687e+01
  3.030303030303030e-01,  1.645337077215162e+01
  3.232323232323233e-01,  1.734320487086745e+01
  3.434343434343434e-01,  1.823612095674785e+01
  3.636363636363636e-01,  1.913129607688288e+01
  3.838383838383838e-01,  2.002801100325730e+01
  4.040404040404040e-01,  2.091994790536559e+01
  4.242424242424243e-01,  2.169222083426230e+01
  4.444444444444444e-01,  2.230157815856279e+01
  4.646464646464646e-01,  2.298561427735442e+01
  4.848484848484849e-01,  2.369557677046965e+01
  5.050505050505051e-01,  2.443078556373224e+01
  5.252525252525253e-01,  2.518579961624394e+01
  5.454545454545454e-01,  2.592228649170620e+01
  5.656565656565656e-01,  2.662666053037735e+01
  5.858585858585859e-01,  2.730635851596161e+01
  6.060606060606061e-01,  2.798831274297164e+01
  6.262626262626263e-01,  2.867516458203239e+01
  6.464646464646465e-01,  2.936726535323741e+01
  6.666666666666666e-01,  3.007892115453840e+01
  6.868686868686869e-01,  3.085363168823943e+01
  7.070707070707071e-01,  3.164853617268556e+01
  7.272727272727273e-01,  3.240847686112311e+01
  7.474747474747475e-01,  3.316319673427853e+01
  7.676767676767676e-01,  3.392129075105134e+01
  7.878787878787878e-01,  3.468231262081316e+01
  8.080808080808081e-01,  3.544517151462762e+01
  8.282828282828283e-01,  3.621061060816285e+01
  8.484848484848485e-01,  3.697877571592133e+01
  8.686868686868687e-01,  3.774962073859811e+01
  8.888888888888888e-01,  3.852318057672274e+01
  9.090909090909091e-01,  3.929962540596056e+01
  9.292929292929293e-01,  4.007430823962827e+01
  9.494949494949495e-01,  4.078053095070341e+01
  9.696969696969697e-01,  4.149738861803696e+01
  9.898989898989899e-01,  4.220179457704423e+01
  1.010101010101010e+00,  4.289198629620277e+01
  1.030303030303030e+00,  4.358990761917130e+01
  1.050505050505051e+00,  4.429434507701585e+01
  1.070707070707071e+00,  4.500559310932951e+01
  1.090909090909091e+00,  4.572558932186119e+01
  1.111111111111111e+00,  4.643978135457608e+01
  1.131313131313131e+00,  4.713263884823390e+01
  1.151515151515152e+00,  4.783977356859214e+01
