---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_2.UpdData = 2
Main.Study.Output_tricps_LA_2.FileName = "triceps_LA_2_data.txt"
Main.Study.Output_tricps_LA_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_2.Values = 
Main.Study.Output_tricps_LA_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm"}
Main.Study.Output_tricps_LA_2.Format = 0
Main.Study.Output_tricps_LA_2.SepSign = ","
Main.Study.Output_tricps_LA_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_2.LineSepSign = ""
Main.Study.Output_tricps_LA_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_2.Header.ColumnIDString = "col"
  4.444444444444444e-01,  8.721288554890068e+00
  4.646464646464646e-01,  8.988516482458506e+00
  4.848484848484849e-01,  9.266313524201319e+00
  5.050505050505051e-01,  9.553537911753406e+00
  5.252525252525253e-01,  9.848491350867947e+00
  5.454545454545454e-01,  1.013618097642212e+01
  5.656565656565656e-01,  1.041129504566281e+01
  5.858585858585859e-01,  1.067674230202637e+01
  6.060606060606061e-01,  1.094305364059909e+01
  6.262626262626263e-01,  1.121126153681161e+01
  6.464646464646465e-01,  1.148150302725883e+01
  6.666666666666666e-01,  1.175937075407205e+01
  6.868686868686869e-01,  1.206186956387995e+01
  7.070707070707071e-01,  1.237224159529035e+01
  7.272727272727273e-01,  1.266892401029175e+01
  7.474747474747475e-01,  1.296354452236487e+01
  7.676767676767676e-01,  1.325946284420871e+01
  7.878787878787878e-01,  1.355650425299888e+01
  8.080808080808081e-01,  1.385424212340137e+01
  8.282828282828283e-01,  1.415296670840727e+01
  8.484848484848485e-01,  1.445273475666639e+01
  8.686868686868687e-01,  1.475352801272198e+01
  8.888888888888888e-01,  1.505536183750273e+01
  9.090909090909091e-01,  1.535829816349059e+01
  9.292929292929293e-01,  1.566052293670725e+01
  9.494949494949495e-01,  1.593597221965431e+01
  9.696969696969697e-01,  1.621555582449628e+01
  9.898989898989899e-01,  1.649025214077201e+01
  1.010101010101010e+00,  1.675937286932678e+01
  1.030303030303030e+00,  1.703149242800140e+01
  1.050505050505051e+00,  1.730613648153173e+01
  1.070707070707071e+00,  1.758342094649504e+01
  1.090909090909091e+00,  1.786409521248462e+01
  1.111111111111111e+00,  1.814248403233524e+01
  1.131313131313131e+00,  1.841260369583231e+01
  1.151515151515152e+00,  1.868879121232615e+01
  1.171717171717172e+00,  1.896332063066725e+01
  1.191919191919192e+00,  1.924388293977719e+01
  1.212121212121212e+00,  1.952147488630529e+01
  1.232323232323232e+00,  1.980126403304495e+01
  1.252525252525253e+00,  2.008229805464229e+01
  1.272727272727273e+00,  2.036827835009427e+01
  1.292929292929293e+00,  2.064561743228452e+01
  1.313131313131313e+00,  2.092059857907546e+01
  1.333333333333333e+00,  2.119587854267350e+01
  1.353535353535354e+00,  2.147512579364778e+01
  1.373737373737374e+00,  2.175280274943710e+01
  1.393939393939394e+00,  2.203286182694024e+01
  1.414141414141414e+00,  2.231505006351606e+01
  1.434343434343434e+00,  2.259658218348269e+01
  1.454545454545455e+00,  2.287730780489827e+01
  1.474747474747475e+00,  2.316003245505577e+01
  1.494949494949495e+00,  2.343980680547029e+01
  1.515151515151515e+00,  2.371832667776916e+01
  1.535353535353535e+00,  2.399648643161897e+01
  1.555555555555556e+00,  2.427444631410571e+01
  1.575757575757576e+00,  2.455232273153292e+01
  1.595959595959596e+00,  2.483011015648872e+01
  1.616161616161616e+00,  2.510792378626418e+01
  1.636363636363636e+00,  2.538585228863489e+01
  1.656565656565657e+00,  2.566392880232670e+01
  1.676767676767677e+00,  2.594221108309019e+01
  1.696969696969697e+00,  2.622107967668066e+01
  1.717171717171717e+00,  2.649793569799661e+01
  1.737373737373737e+00,  2.677344904096891e+01
  1.757575757575758e+00,  2.704445031693379e+01
  1.777777777777778e+00,  2.731885799533935e+01
  1.797979797979798e+00,  2.759314401293230e+01
  1.818181818181818e+00,  2.786695373200740e+01
  1.838383838383838e+00,  2.814061497533812e+01
  1.858585858585859e+00,  2.841415517595685e+01
  1.878787878787879e+00,  2.868750583895664e+01
  1.898989898989899e+00,  2.896072032576398e+01
  1.919191919191919e+00,  2.923463074489845e+01
  1.939393939393939e+00,  2.950837697108756e+01
  1.959595959595960e+00,  2.978195368099799e+01
  1.979797979797980e+00,  3.005534671783357e+01
  2.000000000000000e+00,  3.032999181052022e+01
