---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 2
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.361670270787450e-14
  5.454545454545454e-01,  1.431820480429595e-14
  5.656565656565656e-01,  1.450217448127373e-14
  5.858585858585859e-01,  1.290017214449320e-14
  6.060606060606061e-01,  1.285405955746841e-14
  6.262626262626263e-01,  1.354009635941249e-14
  6.464646464646465e-01,  1.452468933451686e-14
  6.666666666666666e-01,  1.089752838972909e-14
  6.868686868686869e-01,  1.535550277610966e-14
  7.070707070707071e-01,  1.684220428401680e-14
  7.272727272727273e-01,  1.672835809842897e-14
  7.474747474747475e-01,  1.659276971499368e-14
  7.676767676767676e-01,  1.637128315838643e-14
  7.878787878787878e-01,  1.615399134283096e-14
  8.080808080808081e-01,  1.673005276315461e-14
  8.282828282828283e-01,  1.576176513363770e-14
  8.484848484848485e-01,  1.523521588585240e-14
  8.686868686868687e-01,  1.332136919797690e-14
  8.888888888888888e-01,  1.434360442069483e-14
  9.090909090909091e-01,  1.355982481960726e-14
  9.292929292929293e-01,  1.294967354218714e-14
  9.494949494949495e-01,  1.267694395570199e-14
  9.696969696969697e-01,  1.950755838355115e-14
  9.898989898989899e-01,  1.520512556537323e-14
  1.010101010101010e+00,  1.186044422877087e-14
  1.030303030303030e+00,  9.145922136181192e-15
  1.050505050505051e+00,  1.020443073183023e-14
  1.070707070707071e+00,  8.629453680453457e-15
  1.090909090909091e+00,  1.298812684113567e-14
  1.111111111111111e+00,  1.520674789642528e-14
  1.131313131313131e+00,  8.417338401941169e-15
  1.151515151515152e+00,  9.721194557808090e-15
  1.171717171717172e+00,  2.029355068059498e-14
  1.191919191919192e+00,  1.114908106399164e-14
  1.212121212121212e+00,  1.169853647884278e-14
  1.232323232323232e+00,  1.112815853142726e-14
  1.252525252525253e+00,  1.121565346269003e-14
  1.272727272727273e+00,  1.094544351432313e-14
  1.292929292929293e+00,  3.613266784883506e-14
  1.313131313131313e+00,  2.291598218595335e-14
  1.333333333333333e+00,  1.031574692503718e-14
  1.353535353535354e+00,  1.021003400613097e-14
  1.373737373737374e+00,  6.396861505375190e-15
  1.393939393939394e+00,  7.755203021606727e-15
  1.414141414141414e+00,  8.100873762927143e-15
  1.434343434343434e+00,  8.047728695594338e-15
  1.454545454545455e+00,  7.011970047596836e-15
  1.474747474747475e+00,  7.120850921915342e-15
  1.494949494949495e+00,  7.005089175125908e-15
  1.515151515151515e+00,  1.666265414728019e-14
  1.535353535353535e+00,  6.252890543619575e-15
  1.555555555555556e+00,  1.290846351543260e-14
  1.575757575757576e+00,  9.816631369309720e-15
  1.595959595959596e+00,  7.814663719320480e-15
  1.616161616161616e+00,  7.728159212152075e-15
  1.636363636363636e+00,  8.202214508607078e-15
  1.656565656565657e+00,  8.802042418630357e-15
  1.676767676767677e+00,  9.340059221002478e-15
  1.696969696969697e+00,  9.966448712351498e-15
  1.717171717171717e+00,  5.406497204443449e-15
  1.737373737373737e+00,  6.441828824909850e-15
  1.757575757575758e+00,  6.284814047163861e-15
  1.777777777777778e+00,  6.088442438080400e-15
  1.797979797979798e+00,  2.228164873579007e-14
  1.818181818181818e+00,  5.820333347855757e-15
  1.838383838383838e+00,  2.389947462318766e-14
  1.858585858585859e+00,  5.480085248918217e-15
  1.878787878787879e+00,  2.457786700150183e-14
  1.898989898989899e+00,  2.437154025076801e-14
  1.919191919191919e+00,  4.995818933346978e-15
  1.939393939393939e+00,  2.287349359912807e-14
  1.959595959595960e+00,  4.765656387195491e-15
  1.979797979797980e+00,  1.163741474941307e-14
  2.000000000000000e+00,  1.176365580882559e-14
