---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_2.UpdData = 2
Main.Study.Output_tricps_LH_2.FileName = "triceps_LH_2_data.txt"
Main.Study.Output_tricps_LH_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_2.Values = 
Main.Study.Output_tricps_LH_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm"}
Main.Study.Output_tricps_LH_2.Format = 0
Main.Study.Output_tricps_LH_2.SepSign = ","
Main.Study.Output_tricps_LH_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_2.LineSepSign = ""
Main.Study.Output_tricps_LH_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_2.Header.ColumnIDString = "col"
  4.444444444444444e-01,  1.972926500842207e+00
  4.646464646464646e-01,  3.087195859995825e+00
  4.848484848484849e-01,  4.035975813721793e+00
  5.050505050505051e-01,  4.864134483680924e+00
  5.252525252525253e-01,  5.604390002715921e+00
  5.454545454545454e-01,  6.315593848726910e+00
  5.656565656565656e-01,  7.050804292749513e+00
  5.858585858585859e-01,  7.783586970910664e+00
  6.060606060606061e-01,  8.477866973112002e+00
  6.262626262626263e-01,  9.140420237757356e+00
  6.464646464646465e-01,  9.775438919446463e+00
  6.666666666666666e-01,  1.038820742973318e+01
  6.868686868686869e-01,  1.098174735404279e+01
  7.070707070707071e-01,  1.153965784275493e+01
  7.272727272727273e-01,  1.214376144141566e+01
  7.474747474747475e-01,  1.274695133978882e+01
  7.676767676767676e-01,  1.333632475828752e+01
  7.878787878787878e-01,  1.391298666834104e+01
  8.080808080808081e-01,  1.447752675245768e+01
  8.282828282828283e-01,  1.503108414248781e+01
  8.484848484848485e-01,  1.557435698862097e+01
  8.686868686868687e-01,  1.610776215802043e+01
  8.888888888888888e-01,  1.663152879081811e+01
  9.090909090909091e-01,  1.714560219055947e+01
  9.292929292929293e-01,  1.764171684923126e+01
  9.494949494949495e-01,  1.808959862381857e+01
  9.696969696969697e-01,  1.852045550587868e+01
  9.898989898989899e-01,  1.899831963442654e+01
  1.010101010101010e+00,  1.947601275260748e+01
  1.030303030303030e+00,  1.994773735796424e+01
  1.050505050505051e+00,  2.041045240248680e+01
  1.070707070707071e+00,  2.086068885512777e+01
  1.090909090909091e+00,  2.129151675154979e+01
  1.111111111111111e+00,  2.174241255232016e+01
  1.131313131313131e+00,  2.225762484330298e+01
  1.151515151515152e+00,  2.274233623221054e+01
  1.171717171717172e+00,  2.321141952729665e+01
  1.191919191919192e+00,  2.367161614126091e+01
  1.212121212121212e+00,  2.414472162031264e+01
  1.232323232323232e+00,  2.461914696720026e+01
  1.252525252525253e+00,  2.509416919503402e+01
  1.272727272727273e+00,  2.554883524819697e+01
  1.292929292929293e+00,  2.600143195178421e+01
  1.313131313131313e+00,  2.645765416613747e+01
  1.333333333333333e+00,  2.690499442970770e+01
  1.353535353535354e+00,  2.734150103029015e+01
  1.373737373737374e+00,  2.778597466303926e+01
  1.393939393939394e+00,  2.822763217108765e+01
  1.414141414141414e+00,  2.866030594617980e+01
  1.434343434343434e+00,  2.909326705508050e+01
  1.454545454545455e+00,  2.952968480960646e+01
  1.474747474747475e+00,  2.994816533113083e+01
  1.494949494949495e+00,  3.037167630295371e+01
  1.515151515151515e+00,  3.079778076196135e+01
  1.535353535353535e+00,  3.122476009995370e+01
  1.555555555555556e+00,  3.165189620051037e+01
  1.575757575757576e+00,  3.207882740387233e+01
  1.595959595959596e+00,  3.250524303195310e+01
  1.616161616161616e+00,  3.293120200030673e+01
  1.636363636363636e+00,  3.335652967613751e+01
  1.656565656565657e+00,  3.378106122358527e+01
  1.676767676767677e+00,  3.420501164284541e+01
  1.696969696969697e+00,  3.462805758190870e+01
  1.717171717171717e+00,  3.504804760677874e+01
  1.737373737373737e+00,  3.546569329921497e+01
  1.757575757575758e+00,  3.589233490381894e+01
  1.777777777777778e+00,  3.630746674494252e+01
  1.797979797979798e+00,  3.672134016443474e+01
  1.818181818181818e+00,  3.713318435988835e+01
  1.838383838383838e+00,  3.754368219623429e+01
  1.858585858585859e+00,  3.795283273391097e+01
  1.878787878787879e+00,  3.836008261786295e+01
  1.898989898989899e+00,  3.876598403932094e+01
  1.919191919191919e+00,  3.917103518927476e+01
  1.939393939393939e+00,  3.957474699427524e+01
  1.959595959595960e+00,  3.997710431049332e+01
  1.979797979797980e+00,  4.037809860456565e+01
  2.000000000000000e+00,  4.077735016994455e+01
