---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 2
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  3.034291310509576e+00
  2.020202020202020e-02,  4.247986535583169e+00
  4.040404040404041e-02,  5.445179351385920e+00
  6.060606060606061e-02,  6.624060159791220e+00
  8.080808080808081e-02,  7.798212134130038e+00
  1.010101010101010e-01,  8.507876620489048e+00
  1.212121212121212e-01,  9.197881749392401e+00
  1.414141414141414e-01,  9.982153205528112e+00
  1.616161616161616e-01,  1.071076256916383e+01
  1.818181818181818e-01,  1.145574856366213e+01
  2.020202020202020e-01,  1.223846423189517e+01
  2.222222222222222e-01,  1.309677839801495e+01
  2.424242424242424e-01,  1.396894498657359e+01
  2.626262626262627e-01,  1.485092245724040e+01
  2.828282828282828e-01,  1.574057797017264e+01
  3.030303030303030e-01,  1.663473423499172e+01
  3.232323232323233e-01,  1.753385170359367e+01
  3.434343434343434e-01,  1.843602648888878e+01
  3.636363636363636e-01,  1.934042569563703e+01
  3.838383838383838e-01,  2.024632138324036e+01
  4.040404040404040e-01,  2.114732624602941e+01
  4.242424242424243e-01,  2.192730905662518e+01
  4.444444444444444e-01,  2.254256157517836e+01
  4.646464646464646e-01,  2.323325304855477e+01
  4.848484848484849e-01,  2.395125958272463e+01
  5.050505050505051e-01,  2.469362970173233e+01
  5.252525252525253e-01,  2.545597345885452e+01
  5.454545454545454e-01,  2.619953773764122e+01
  5.656565656565656e-01,  2.691059298454599e+01
  5.858585858585859e-01,  2.759665765903797e+01
  6.060606060606061e-01,  2.828494747048416e+01
  6.262626262626263e-01,  2.897813726854313e+01
  6.464646464646465e-01,  2.967657827877472e+01
  6.666666666666666e-01,  3.039472577797025e+01
  6.868686868686869e-01,  3.117653227696023e+01
  7.070707070707071e-01,  3.197868313984408e+01
  7.272727272727273e-01,  3.274544548827162e+01
  7.474747474747475e-01,  3.350688370407696e+01
  7.676767676767676e-01,  3.427164111960482e+01
  7.878787878787878e-01,  3.503959109268258e+01
  8.080808080808081e-01,  3.581093798298588e+01
  8.282828282828283e-01,  3.658521425878012e+01
  8.484848484848485e-01,  3.736225076817057e+01
  8.686868686868687e-01,  3.814203471081955e+01
  8.888888888888888e-01,  3.892459999399944e+01
  9.090909090909091e-01,  3.971009901685189e+01
  9.292929292929293e-01,  4.049384396598376e+01
  9.494949494949495e-01,  4.120934190961613e+01
  9.696969696969697e-01,  4.193495281727649e+01
  9.898989898989899e-01,  4.264800539307489e+01
  1.010101010101010e+00,  4.334504338869016e+01
  1.030303030303030e+00,  4.405133142423765e+01
  1.050505050505051e+00,  4.476421595047560e+01
  1.070707070707071e+00,  4.548400041353447e+01
  1.090909090909091e+00,  4.621264264024436e+01
  1.111111111111111e+00,  4.693543460325490e+01
  1.131313131313131e+00,  4.763667854434931e+01
  1.151515151515152e+00,  4.835236555090984e+01
  1.171717171717172e+00,  4.906330891971997e+01
  1.191919191919192e+00,  4.978985044386067e+01
  1.212121212121212e+00,  5.050873703984051e+01
  1.232323232323232e+00,  5.123331093617889e+01
  1.252525252525253e+00,  5.196111306183067e+01
  1.272727272727273e+00,  5.270172106050479e+01
  1.292929292929293e+00,  5.341997786495777e+01
  1.313131313131313e+00,  5.413214027084626e+01
  1.333333333333333e+00,  5.485027173353619e+01
  1.353535353535354e+00,  5.557360047076241e+01
  1.373737373737374e+00,  5.629286313444209e+01
  1.393939393939394e+00,  5.701829229042788e+01
  1.414141414141414e+00,  5.774923291174304e+01
  1.434343434343434e+00,  5.848006527146263e+01
  1.454545454545455e+00,  5.920736981687992e+01
  1.474747474747475e+00,  5.993986038022307e+01
  1.494949494949495e+00,  6.066471444306476e+01
  1.515151515151515e+00,  6.138631980921878e+01
  1.535353535353535e+00,  6.210699036534366e+01
  1.555555555555556e+00,  6.282714008444294e+01
  1.575757575757576e+00,  6.354706947117859e+01
  1.595959595959596e+00,  6.426676347814788e+01
  1.616161616161616e+00,  6.498651952340200e+01
  1.636363636363636e+00,  6.570656636425294e+01
  1.656565656565657e+00,  6.642698904288343e+01
  1.676767676767677e+00,  6.714793628774021e+01
  1.696969696969697e+00,  6.787039242532541e+01
  1.717171717171717e+00,  6.858762976943800e+01
  1.737373737373737e+00,  6.930138142724796e+01
  1.757575757575758e+00,  7.000344275362571e+01
  1.777777777777778e+00,  7.071430954490476e+01
  1.797979797979798e+00,  7.142484891640581e+01
  1.818181818181818e+00,  7.213414216968832e+01
  1.838383838383838e+00,  7.284303716007632e+01
  1.858585858585859e+00,  7.355160419875497e+01
  1.878787878787879e+00,  7.425966528732337e+01
  1.898989898989899e+00,  7.496735786523254e+01
  1.919191919191919e+00,  7.567683524769183e+01
  1.939393939393939e+00,  7.638587946221521e+01
  1.959595959595960e+00,  7.709445773062724e+01
  1.979797979797980e+00,  7.780254182365685e+01
  2.000000000000000e+00,  7.850814594141316e+01
