---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 2
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  1.096193263291230e-14
  2.020202020202020e-02,  1.120036914129290e-14
  4.040404040404041e-02,  1.158380721534212e-14
  6.060606060606061e-02,  1.160685465448589e-14
  8.080808080808081e-02,  1.191372413523830e-14
  1.010101010101010e-01,  1.883027800773829e-14
  1.212121212121212e-01,  2.905866779276466e-14
  1.414141414141414e-01,  1.484450920271746e-14
  1.616161616161616e-01,  1.017195573992434e-14
  1.818181818181818e-01,  9.158521042904868e-15
  2.020202020202020e-01,  1.321277522199843e-14
  2.222222222222222e-01,  7.682078798749673e-15
  2.424242424242424e-01,  1.019429399333219e-14
  2.626262626262627e-01,  5.903283846103164e-14
  2.828282828282828e-01,  9.530468779080209e-15
  3.030303030303030e-01,  2.730903912806031e-14
  3.232323232323233e-01,  1.923938030261801e-14
  3.434343434343434e-01,  1.143267513525201e-14
  3.636363636363636e-01,  1.144233491896491e-14
  3.838383838383838e-01,  1.317048724450462e-14
  4.040404040404040e-01,  1.362910389306112e-14
  4.242424242424243e-01,  2.337367639851733e-14
  4.444444444444444e-01,  2.400980197146803e-14
  4.646464646464646e-01,  1.258402949435393e-14
  4.848484848484849e-01,  1.554691862109214e-14
  5.050505050505051e-01,  1.100880461383002e-14
  5.252525252525253e-01,  1.270926501533649e-14
  5.454545454545454e-01,  1.093511741858108e-14
  5.656565656565656e-01,  6.621878824271232e-14
  5.858585858585859e-01,  1.780809514131873e-14
  6.060606060606061e-01,  1.738015045817630e-14
  6.262626262626263e-01,  6.645545322070067e-14
  6.464646464646465e-01,  1.809252365009580e-14
  6.666666666666666e-01,  1.889168234980531e-14
  6.868686868686869e-01,  1.948230683282761e-14
  7.070707070707071e-01,  2.004809197368377e-14
  7.272727272727273e-01,  6.350648467731255e-14
  7.474747474747475e-01,  2.098331280414732e-14
  7.676767676767676e-01,  2.143887193306249e-14
  7.878787878787878e-01,  2.135060046130077e-14
  8.080808080808081e-01,  2.262834669683765e-14
  8.282828282828283e-01,  2.332894113703447e-14
  8.484848484848485e-01,  2.386077571582533e-14
  8.686868686868687e-01,  2.381598611386315e-14
  8.888888888888888e-01,  2.496400757626919e-14
  9.090909090909091e-01,  2.563290773505028e-14
  9.292929292929293e-01,  2.632555301342273e-14
  9.494949494949495e-01,  2.707100286503028e-14
  9.696969696969697e-01,  2.774552157595862e-14
  9.898989898989899e-01,  2.799502697276147e-14
  1.010101010101010e+00,  6.200980640125968e-14
  1.030303030303030e+00,  5.992794149638123e-14
  1.050505050505051e+00,  4.990000257339612e-14
  1.070707070707071e+00,  2.739857583542024e-14
  1.090909090909091e+00,  3.254789709729105e-14
  1.111111111111111e+00,  3.324633868941958e-14
  1.131313131313131e+00,  3.445934017878415e-14
  1.151515151515152e+00,  3.354599760489872e-14
  1.171717171717172e+00,  2.764646150086860e-14
  1.191919191919192e+00,  3.779123059440108e-14
  1.212121212121212e+00,  1.155513276265975e-13
  1.232323232323232e+00,  2.825749255518565e-14
  1.252525252525253e+00,  4.203999794486700e-14
  1.272727272727273e+00,  4.953396142855259e-14
  1.292929292929293e+00,  5.385783100546005e-14
  1.313131313131313e+00,  5.106090255113547e-14
  1.333333333333333e+00,  5.407007012775748e-14
  1.353535353535354e+00,  5.898116095578171e-14
  1.373737373737374e+00,  6.132954047477624e-14
  1.393939393939394e+00,  6.427498959014738e-14
  1.414141414141414e+00,  6.463195157392606e-14
  1.434343434343434e+00,  6.165003190384407e-14
  1.454545454545455e+00,  6.343987502164455e-14
  1.474747474747475e+00,  7.021742510056273e-14
  1.494949494949495e+00,  7.447449066053329e-14
  1.515151515151515e+00,  8.571073113220955e-14
  1.535353535353535e+00,  1.235964639258654e-13
  1.555555555555556e+00,  1.610291746853941e-13
  1.575757575757576e+00,  8.242272174118199e-14
  1.595959595959596e+00,  1.021657547097456e-13
  1.616161616161616e+00,  9.881273313125943e-14
  1.636363636363636e+00,  1.173018884365906e-13
  1.656565656565657e+00,  1.069067457631233e-13
  1.676767676767677e+00,  1.290776373694933e-13
  1.696969696969697e+00,  1.583116354066202e-13
  1.717171717171717e+00,  1.785681298429593e-13
  1.737373737373737e+00,  2.251094340368384e-13
  1.757575757575758e+00,  2.698779400721779e-13
  1.777777777777778e+00,  3.171204399464300e-13
  1.797979797979798e+00,  4.460198304618543e-13
  1.818181818181818e+00,  6.978196623755679e-13
  1.838383838383838e+00,  1.197336750256326e-12
  1.858585858585859e+00,  1.278215334755866e-12
  1.878787878787879e+00,  7.297354267177440e-12
  1.898989898989899e+00,  3.762197006078607e-12
  1.919191919191919e+00,  5.108700642425624e-12
  1.939393939393939e+00,  3.603215300283025e-11
  1.959595959595960e+00,  5.728791332401281e-01
  1.979797979797980e+00,  1.811756054984681e+00
  2.000000000000000e+00,  3.034292606175282e+00
