---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_2.UpdData = 2
Main.Study.Output_tricps_LH_2.FileName = "triceps_LH_2_data.txt"
Main.Study.Output_tricps_LH_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_2.Values = 
Main.Study.Output_tricps_LH_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm"}
Main.Study.Output_tricps_LH_2.Format = 0
Main.Study.Output_tricps_LH_2.SepSign = ","
Main.Study.Output_tricps_LH_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_2.LineSepSign = ""
Main.Study.Output_tricps_LH_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LH_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm
  0.000000000000000e+00,  1.000858450266351e-14
  2.020202020202020e-02,  1.021152283061907e-14
  4.040404040404041e-02,  1.054613295041154e-14
  6.060606060606061e-02,  1.055190511493251e-14
  8.080808080808081e-02,  1.081294531620974e-14
  1.010101010101010e-01,  1.706272307523095e-14
  1.212121212121212e-01,  2.628815144924073e-14
  1.414141414141414e-01,  1.340746545870567e-14
  1.616161616161616e-01,  9.172553373668383e-15
  1.818181818181818e-01,  8.249459126551517e-15
  2.020202020202020e-01,  1.188733745471199e-14
  2.222222222222222e-01,  6.902765145998651e-15
  2.424242424242424e-01,  9.148150630511837e-15
  2.626262626262627e-01,  5.290556193126092e-14
  2.828282828282828e-01,  8.531287360584149e-15
  3.030303030303030e-01,  2.440363692831952e-14
  3.232323232323233e-01,  1.716218389385541e-14
  3.434343434343434e-01,  1.018016549775736e-14
  3.636363636363636e-01,  1.017063012651980e-14
  3.838383838383838e-01,  1.168634968472817e-14
  4.040404040404040e-01,  1.207404942366674e-14
  4.242424242424243e-01,  2.066650495068754e-14
