---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_1.UpdData = 2
Main.Study.Output_tricps_LA_1.FileName = "triceps_LA_1_data.txt"
Main.Study.Output_tricps_LA_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_1.Values = 
Main.Study.Output_tricps_LA_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm"}
Main.Study.Output_tricps_LA_1.Format = 0
Main.Study.Output_tricps_LA_1.SepSign = ","
Main.Study.Output_tricps_LA_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_1.LineSepSign = ""
Main.Study.Output_tricps_LA_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_1.Header.ColumnIDString = "col"
  9.898989898989899e-01,  2.783259179678452e-14
  1.010101010101010e+00,  6.165154138805040e-14
  1.030303030303030e+00,  5.958321045376014e-14
  1.050505050505051e+00,  4.961423009734453e-14
  1.070707070707071e+00,  2.724237687897665e-14
  1.090909090909091e+00,  3.236319793832600e-14
  1.111111111111111e+00,  3.305856336570840e-14
  1.131313131313131e+00,  3.426564644871699e-14
  1.151515151515152e+00,  3.335835835141973e-14
  1.171717171717172e+00,  2.749259204907991e-14
  1.191919191919192e+00,  3.758196241669484e-14
  1.212121212121212e+00,  1.149147831166416e-13
  1.232323232323232e+00,  2.810264213004216e-14
  1.252525252525253e+00,  4.181085493299607e-14
  1.272727272727273e+00,  4.926545422530942e-14
  1.292929292929293e+00,  5.356747745390348e-14
  1.313131313131313e+00,  5.078718277447709e-14
  1.333333333333333e+00,  5.378187329011759e-14
  1.353535353535354e+00,  5.866861344799136e-14
  1.373737373737374e+00,  6.100646970109461e-14
  1.393939393939394e+00,  6.393843848622238e-14
  1.414141414141414e+00,  6.429559941186375e-14
  1.434343434343434e+00,  6.133119100008358e-14
  1.454545454545455e+00,  6.311384848990904e-14
  1.474747474747475e+00,  6.985888233169545e-14
  1.494949494949495e+00,  7.409668857861955e-14
  1.515151515151515e+00,  8.527880693813346e-14
  1.535353535353535e+00,  1.229778092752113e-13
  1.555555555555556e+00,  1.602286574758188e-13
  1.575757575757576e+00,  8.201581904955865e-14
  1.595959595959596e+00,  1.016649371992702e-13
  1.616161616161616e+00,  9.833181591335454e-14
  1.636363636363636e+00,  1.167351301835490e-13
  1.656565656565657e+00,  1.063940198157847e-13
  1.676767676767677e+00,  1.284632096896313e-13
  1.696969696969697e+00,  1.575637699410551e-13
  1.717171717171717e+00,  1.777311083591212e-13
  1.737373737373737e+00,  2.240625134227177e-13
  1.757575757575758e+00,  2.686327887067047e-13
  1.777777777777778e+00,  3.156690905484309e-13
  1.797979797979798e+00,  4.439951666118430e-13
  1.818181818181818e+00,  6.946784420615291e-13
  1.838383838383838e+00,  1.191992438833407e-12
  1.858585858585859e+00,  1.272557355506863e-12
  1.878787878787879e+00,  7.265342103430932e-12
  1.898989898989899e+00,  3.745837514524730e-12
  1.919191919191919e+00,  5.086523739726649e-12
  1.939393939393939e+00,  3.587139446549390e-11
  1.959595959595960e+00,  2.215132895665353e-01
  1.979797979797980e+00,  7.005831559193961e-01
  2.000000000000000e+00,  1.173392665811590e+00
