---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_1.UpdData = 2
Main.Study.Output_tricps_LH_1.FileName = "triceps_LH_1_data.txt"
Main.Study.Output_tricps_LH_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_1.Values = 
Main.Study.Output_tricps_LH_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm"}
Main.Study.Output_tricps_LH_1.Format = 0
Main.Study.Output_tricps_LH_1.SepSign = ","
Main.Study.Output_tricps_LH_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_1.LineSepSign = ""
Main.Study.Output_tricps_LH_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LH_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm
  0.000000000000000e+00,  1.033808419681425e-14
  2.020202020202020e-02,  1.055536617463487e-14
  4.040404040404041e-02,  1.090861964387198e-14
  6.060606060606061e-02,  1.092242666198998e-14
  8.080808080808081e-02,  1.120279432488647e-14
  1.010101010101010e-01,  1.769345949465990e-14
  1.212121212121212e-01,  2.728346648000147e-14
  1.414141414141414e-01,  1.392647841908481e-14
  1.616161616161616e-01,  9.535499972554969e-15
  1.818181818181818e-01,  8.581821160289957e-15
  2.020202020202020e-01,  1.237505662145025e-14
  2.222222222222222e-01,  7.191167522047265e-15
  2.424242424242424e-01,  9.538157511860953e-15
  2.626262626262627e-01,  5.520932078043857e-14
  2.828282828282828e-01,  8.910193365894223e-15
  3.030303030303030e-01,  2.551413742239954e-14
  3.232323232323233e-01,  1.796233611471936e-14
  3.434343434343434e-01,  1.066636204254678e-14
  3.636363636363636e-01,  1.066803633782872e-14
  3.838383838383838e-01,  1.227123602382840e-14
  4.040404040404040e-01,  1.269158482860606e-14
  4.242424242424243e-01,  2.174913539938817e-14
  4.444444444444444e-01,  2.231631827478547e-14
  4.646464646464646e-01,  1.168290603297333e-14
  4.848484848484849e-01,  1.441622846721014e-14
  5.050505050505051e-01,  1.019794903033958e-14
  5.252525252525253e-01,  1.176094292494390e-14
  5.454545454545454e-01,  1.010804184661458e-14
  5.656565656565656e-01,  6.113556626134275e-14
  5.858585858585859e-01,  1.642129476360983e-14
  6.060606060606061e-01,  1.600658943415555e-14
  6.262626262626263e-01,  6.113206846063857e-14
  6.464646464646465e-01,  1.661611582542343e-14
  6.666666666666666e-01,  1.732136920613820e-14
  6.868686868686869e-01,  1.783270488179453e-14
  7.070707070707071e-01,  1.831375382861815e-14
  7.272727272727273e-01,  5.787670904365124e-14
  7.474747474747475e-01,  1.908401411876464e-14
  7.676767676767676e-01,  1.946941402684744e-14
  7.878787878787878e-01,  1.936154318008188e-14
  8.080808080808081e-01,  2.049669415621254e-14
