---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 2
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.906821903399862e+01
  5.454545454545454e-01,  1.884987363195009e+01
  5.656565656565656e-01,  1.861285668505111e+01
  5.858585858585859e-01,  1.837675433627503e+01
  6.060606060606061e-01,  1.815363955301976e+01
  6.262626262626263e-01,  1.792745911424769e+01
  6.464646464646465e-01,  1.769456118349690e+01
  6.666666666666666e-01,  1.746945238651637e+01
  6.868686868686869e-01,  1.724988250421015e+01
  7.070707070707071e-01,  1.701122493402574e+01
  7.272727272727273e-01,  1.675888269633459e+01
  7.474747474747475e-01,  1.649562977471440e+01
  7.676767676767676e-01,  1.621924836410383e+01
  7.878787878787878e-01,  1.594090303633141e+01
  8.080808080808081e-01,  1.566369111180165e+01
  8.282828282828283e-01,  1.537369651584544e+01
  8.484848484848485e-01,  1.508119040569769e+01
  8.686868686868687e-01,  1.478661020712763e+01
  8.888888888888888e-01,  1.449046537748442e+01
  9.090909090909091e-01,  1.419339780392603e+01
  9.292929292929293e-01,  1.389570934199419e+01
  9.494949494949495e-01,  1.359876477296416e+01
  9.696969696969697e-01,  1.330500835477199e+01
  9.898989898989899e-01,  1.302061079846736e+01
  1.010101010101010e+00,  1.268668893082507e+01
  1.030303030303030e+00,  1.235129907285805e+01
  1.050505050505051e+00,  1.201551195320750e+01
  1.070707070707071e+00,  1.167957290857187e+01
  1.090909090909091e+00,  1.137695645345468e+01
  1.111111111111111e+00,  1.105407098802683e+01
  1.131313131313131e+00,  1.072735512552882e+01
  1.151515151515152e+00,  1.040967891681647e+01
  1.171717171717172e+00,  1.000234701700408e+01
  1.191919191919192e+00,  9.500328594274730e+00
  1.212121212121212e+00,  8.987215800014912e+00
  1.232323232323232e+00,  8.460466846923591e+00
  1.252525252525253e+00,  7.931457822545613e+00
  1.272727272727273e+00,  7.410762531584097e+00
  1.292929292929293e+00,  6.876762886206019e+00
  1.313131313131313e+00,  6.292578910706892e+00
  1.333333333333333e+00,  5.678143003386208e+00
  1.353535353535354e+00,  5.030926332942775e+00
  1.373737373737374e+00,  4.322642132700924e+00
  1.393939393939394e+00,  3.585587055900602e+00
  1.414141414141414e+00,  2.747527186555124e+00
  1.434343434343434e+00,  1.721824346079844e+00
  1.454545454545455e+00,  5.736592672700797e-01
  1.474747474747475e+00,  8.356513271738865e-13
  1.494949494949495e+00,  3.110456654295683e-13
  1.515151515151515e+00,  2.046842995553081e-13
  1.535353535353535e+00,  1.988720091830581e-13
  1.555555555555556e+00,  1.834725883655068e-13
  1.575757575757576e+00,  6.819129243873391e-14
  1.595959595959596e+00,  6.375328223280517e-14
  1.616161616161616e+00,  4.759405288132262e-14
  1.636363636363636e+00,  4.434960214222312e-14
  1.656565656565657e+00,  3.206548097558147e-14
  1.676767676767677e+00,  3.082806050163819e-14
  1.696969696969697e+00,  3.013566399156961e-14
  1.717171717171717e+00,  2.703187205305164e-14
  1.737373737373737e+00,  2.689859835676428e-14
  1.757575757575758e+00,  2.516326050982500e-14
  1.777777777777778e+00,  2.269321592264574e-14
  1.797979797979798e+00,  2.393421479091637e-14
  1.818181818181818e+00,  2.715144484726763e-14
  1.838383838383838e+00,  3.258825447049215e-14
  1.858585858585859e+00,  2.318556729131268e-14
  1.878787878787879e+00,  8.116908803935415e-14
  1.898989898989899e+00,  2.353398716745922e-14
  1.919191919191919e+00,  1.645455559444845e-14
  1.939393939393939e+00,  1.985685941157753e-14
  1.959595959595960e+00,  1.720893632973060e-14
  1.979797979797980e+00,  2.429802614286362e-14
  2.000000000000000e+00,  2.415158741661546e-14
