---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_2.UpdData = 2
Main.Study.Output_tricps_LA_2.FileName = "triceps_LA_2_data.txt"
Main.Study.Output_tricps_LA_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_2.Values = 
Main.Study.Output_tricps_LA_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm"}
Main.Study.Output_tricps_LA_2.Format = 0
Main.Study.Output_tricps_LA_2.SepSign = ","
Main.Study.Output_tricps_LA_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_2.LineSepSign = ""
Main.Study.Output_tricps_LA_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_2.Header.ColumnIDString = "col"
  4.444444444444444e-01,  2.387014710259738e-14
  4.646464646464646e-01,  1.251085494126039e-14
  4.848484848484849e-01,  1.545654254541050e-14
  5.050505050505051e-01,  1.094482903882141e-14
  5.252525252525253e-01,  1.263543116796276e-14
  5.454545454545454e-01,  1.087161124129052e-14
  5.656565656565656e-01,  6.583435055848464e-14
  5.858585858585859e-01,  1.770474426413650e-14
  6.060606060606061e-01,  1.727931872259320e-14
  6.262626262626263e-01,  6.607004801459580e-14
  6.464646464646465e-01,  1.798763526284703e-14
  6.666666666666666e-01,  1.878220189280112e-14
  6.868686868686869e-01,  1.936944653892875e-14
  7.070707070707071e-01,  1.993199900947331e-14
  7.272727272727273e-01,  6.313888090337932e-14
  7.474747474747475e-01,  2.086190035089312e-14
  7.676767676767676e-01,  2.131487366282009e-14
  7.878787878787878e-01,  2.122716325716063e-14
  8.080808080808081e-01,  2.249757643675489e-14
  8.282828282828283e-01,  2.319417852742547e-14
  8.484848484848485e-01,  2.372299914996040e-14
  8.686868686868687e-01,  2.367852681238663e-14
  8.888888888888888e-01,  2.481998418113919e-14
  9.090909090909091e-01,  2.548508938861826e-14
  9.292929292929293e-01,  2.617380656334937e-14
  9.494949494949495e-01,  2.691502792479827e-14
  9.696969696969697e-01,  2.758573072473971e-14
  9.898989898989899e-01,  2.783387051911415e-14
  1.010101010101010e+00,  6.165299867733249e-14
  1.030303030303030e+00,  5.958326632550273e-14
  1.050505050505051e+00,  4.961313090477321e-14
  1.070707070707071e+00,  2.724113357395299e-14
  1.090909090909091e+00,  3.236094828921463e-14
  1.111111111111111e+00,  3.305546329103632e-14
  1.131313131313131e+00,  3.426158853254479e-14
  1.151515151515152e+00,  3.335357272422591e-14
  1.171717171717172e+00,  2.748794905727665e-14
  1.191919191919192e+00,  3.757464576814755e-14
  1.212121212121212e+00,  1.148894018505256e-13
  1.232323232323232e+00,  2.809568853310598e-14
  1.252525252525253e+00,  4.179938288086222e-14
  1.272727272727273e+00,  4.925059078441590e-14
  1.292929292929293e+00,  5.354983244581004e-14
  1.313131313131313e+00,  5.076902794529605e-14
  1.333333333333333e+00,  5.376111821357928e-14
  1.353535353535354e+00,  5.864428202575284e-14
  1.373737373737374e+00,  6.097938832052314e-14
  1.393939393939394e+00,  6.390816611663746e-14
  1.414141414141414e+00,  6.426323439886720e-14
  1.434343434343434e+00,  6.129846100688089e-14
  1.454545454545455e+00,  6.307823310572782e-14
  1.474747474747475e+00,  6.981729473976786e-14
  1.494949494949495e+00,  7.405025423169947e-14
  1.515151515151515e+00,  8.522265994777268e-14
  1.535353535353535e+00,  1.228928968774874e-13
  1.555555555555556e+00,  1.601128284374940e-13
  1.575757575757576e+00,  8.195384146732022e-14
  1.595959595959596e+00,  1.015847431961940e-13
  1.616161616161616e+00,  9.825095951432636e-14
  1.636363636363636e+00,  1.166351934456244e-13
  1.656565656565657e+00,  1.062993020836719e-13
  1.676767676767677e+00,  1.283444139715173e-13
  1.696969696969697e+00,  1.574125773347085e-13
  1.717171717171717e+00,  1.775542793998183e-13
  1.737373737373737e+00,  2.238316255685220e-13
  1.757575757575758e+00,  2.683463357336852e-13
  1.777777777777778e+00,  3.153210513034862e-13
  1.797979797979798e+00,  4.434894197961162e-13
  1.818181818181818e+00,  6.938615396511380e-13
  1.838383838383838e+00,  1.190546420185624e-12
  1.858585858585859e+00,  1.270966012249218e-12
  1.878787878787879e+00,  7.255979874355547e-12
  1.898989898989899e+00,  3.740868225936365e-12
  1.919191919191919e+00,  5.079741683262987e-12
  1.939393939393939e+00,  3.582777043813589e-11
  1.959595959595960e+00,  2.216334276719079e-01
  1.979797979797980e+00,  7.009244286039396e-01
  2.000000000000000e+00,  1.173893933392621e+00
