---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_2.UpdData = 2
Main.Study.Output_tricps_ME_2.FileName = "triceps_ME_2_data.txt"
Main.Study.Output_tricps_ME_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_2.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_2.Values = 
Main.Study.Output_tricps_ME_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm"}
Main.Study.Output_tricps_ME_2.Format = 0
Main.Study.Output_tricps_ME_2.SepSign = ","
Main.Study.Output_tricps_ME_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_2.LineSepSign = ""
Main.Study.Output_tricps_ME_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_2.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
  0.000000000000000e+00,  1.721349192023845e-13
  2.020202020202020e-02,  1.512333557499686e-13
  4.040404040404041e-02,  1.292826255809604e-13
  6.060606060606061e-02,  1.104958724567211e-13
  8.080808080808081e-02,  1.060769780519034e-13
  1.010101010101010e-01,  1.414629701487963e-13
  1.212121212121212e-01,  1.090334676302002e-13
  1.414141414141414e-01,  1.381943678411602e-13
  1.616161616161616e-01,  1.178524337069681e-13
  1.818181818181818e-01,  1.416059215944548e-13
  2.020202020202020e-01,  1.000152392694942e-13
  2.222222222222222e-01,  7.546154530394054e-14
  2.424242424242424e-01,  6.820903358332549e-14
  2.626262626262627e-01,  6.486004926299662e-14
  2.828282828282828e-01,  6.093257648323851e-14
  3.030303030303030e-01,  5.526757725349315e-14
  3.232323232323233e-01,  5.059858190512046e-14
  3.434343434343434e-01,  7.376902148629797e-14
  3.636363636363636e-01,  4.138872395094132e-14
  3.838383838383838e-01,  4.594483685266370e-14
  4.040404040404040e-01,  3.403678573631006e-14
  4.242424242424243e-01,  4.134421741449528e-14
  4.444444444444444e-01,  2.679691083443890e-14
  4.646464646464646e-01,  2.831815085800437e-14
  4.848484848484849e-01,  3.949208349617247e-14
  5.050505050505051e-01,  3.013723739858555e-14
  5.252525252525253e-01,  3.755472989078973e-14
  5.454545454545454e-01,  3.589249647912326e-14
  5.656565656565656e-01,  3.546844726332270e-14
  5.858585858585859e-01,  2.874522445088724e-14
  6.060606060606061e-01,  3.258384130644493e-14
  6.262626262626263e-01,  3.102448172736290e-14
  6.464646464646465e-01,  2.638430963200854e-14
  6.666666666666666e-01,  6.145033178889964e-14
  6.868686868686869e-01,  8.515967549715985e-14
  7.070707070707071e-01,  2.876031800633929e-14
  7.272727272727273e-01,  2.854322251790414e-14
  7.474747474747475e-01,  3.790903367320748e-14
  7.676767676767676e-01,  2.529286474342639e-14
  7.878787878787878e-01,  4.985823305286842e-14
  8.080808080808081e-01,  2.536669997063339e-14
  8.282828282828283e-01,  2.462227877243281e-14
  8.484848484848485e-01,  5.933161766927002e-14
  8.686868686868687e-01,  2.349106423447211e-14
  8.888888888888888e-01,  2.258178259707243e-14
  9.090909090909091e-01,  2.173060893844889e-14
  9.292929292929293e-01,  2.120349694401403e-14
  9.494949494949495e-01,  6.287465561584720e-14
  9.696969696969697e-01,  2.052154522993395e-14
  9.898989898989899e-01,  2.036889146719356e-14
  1.010101010101010e+00,  1.985707359534921e-14
  1.030303030303030e+00,  1.925931945171871e-14
  1.050505050505051e+00,  1.858070891433988e-14
  1.070707070707071e+00,  1.764244296215874e-14
  1.090909090909091e+00,  1.609307788273663e-14
  1.111111111111111e+00,  1.569540510347108e-14
  1.131313131313131e+00,  1.577836915068824e-14
  1.151515151515152e+00,  1.501900432746893e-14
