---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_2.UpdData = 2
Main.Study.Output_tricps_LH_2.FileName = "triceps_LH_2_data.txt"
Main.Study.Output_tricps_LH_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_2.Values = 
Main.Study.Output_tricps_LH_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm"}
Main.Study.Output_tricps_LH_2.Format = 0
Main.Study.Output_tricps_LH_2.SepSign = ","
Main.Study.Output_tricps_LH_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_2.LineSepSign = ""
Main.Study.Output_tricps_LH_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LH_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm
  0.000000000000000e+00,  5.209921023222623e-14
  2.020202020202020e-02,  5.040691970045045e-14
  4.040404040404041e-02,  4.689575577711939e-14
  6.060606060606061e-02,  4.319186119891256e-14
  8.080808080808081e-02,  4.428798173410428e-14
  1.010101010101010e-01,  6.265669562186010e-14
  1.212121212121212e-01,  5.093798372259042e-14
  1.414141414141414e-01,  6.770229668624363e-14
  1.616161616161616e-01,  6.024773837765821e-14
  1.818181818181818e-01,  7.521885354726760e-14
  2.020202020202020e-01,  5.497753565477290e-14
  2.222222222222222e-01,  4.279013161036075e-14
  2.424242424242424e-01,  3.992349305427461e-14
  2.626262626262627e-01,  3.921190773651571e-14
  2.828282828282828e-01,  3.749217769542032e-14
  3.030303030303030e-01,  3.450866731455631e-14
  3.232323232323233e-01,  3.211203122451693e-14
  3.434343434343434e-01,  4.761307697979431e-14
  3.636363636363636e-01,  2.716368763497775e-14
  3.838383838383838e-01,  3.064332373292637e-14
  4.040404040404040e-01,  2.302137952096968e-14
  4.242424242424243e-01,  2.836468749931762e-14
