---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_2.UpdData = 2
Main.Study.Output_brachialis_2.FileName = "brachialis_2_data.txt"
Main.Study.Output_brachialis_2.NumberFormat.Digits = 15
Main.Study.Output_brachialis_2.NumberFormat.Width = 23
Main.Study.Output_brachialis_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_2.Values = 
Main.Study.Output_brachialis_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm"}
Main.Study.Output_brachialis_2.Format = 0
Main.Study.Output_brachialis_2.SepSign = ","
Main.Study.Output_brachialis_2.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_2.LineSepSign = ""
Main.Study.Output_brachialis_2.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_2.Header.LinePrefix = ""
Main.Study.Output_brachialis_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_2.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
  0.000000000000000e+00,  1.072557850851118e+01
  2.020202020202020e-02,  1.158857075155811e+01
  4.040404040404041e-02,  1.244894496353159e+01
  6.060606060606061e-02,  1.330745278175089e+01
  8.080808080808081e-02,  1.416028273194786e+01
  1.010101010101010e-01,  1.501508843951597e+01
  1.212121212121212e-01,  1.587555345450380e+01
  1.414141414141414e-01,  1.672913102554691e+01
  1.616161616161616e-01,  1.757722780232377e+01
  1.818181818181818e-01,  1.842032777964223e+01
  2.020202020202020e-01,  1.925761558644478e+01
  2.222222222222222e-01,  2.009035552607561e+01
  2.424242424242424e-01,  2.092253591198725e+01
  2.626262626262627e-01,  2.175371722438561e+01
  2.828282828282828e-01,  2.229184963786884e+01
  3.030303030303030e-01,  2.278084257900669e+01
  3.232323232323233e-01,  2.332468559031873e+01
  3.434343434343434e-01,  2.390728515325391e+01
  3.636363636363636e-01,  2.451043666135642e+01
  3.838383838383838e-01,  2.512727702332016e+01
  4.040404040404040e-01,  2.575383271166313e+01
  4.242424242424243e-01,  2.639533307939601e+01
  4.444444444444444e-01,  2.704191454950508e+01
  4.646464646464646e-01,  2.769132079194076e+01
  4.848484848484849e-01,  2.834145819915746e+01
  5.050505050505051e-01,  2.898630512190121e+01
  5.252525252525253e-01,  2.962360288232221e+01
  5.454545454545454e-01,  3.031436036881298e+01
  5.656565656565656e-01,  3.101422071513743e+01
  5.858585858585859e-01,  3.171394726115272e+01
  6.060606060606061e-01,  3.234257005303670e+01
  6.262626262626263e-01,  3.274890561238215e+01
  6.464646464646465e-01,  3.317244196076231e+01
  6.666666666666666e-01,  3.361452894845652e+01
  6.868686868686869e-01,  3.406969394214814e+01
  7.070707070707071e-01,  3.453536178200907e+01
  7.272727272727273e-01,  3.500584470205145e+01
  7.474747474747475e-01,  3.547971214326125e+01
  7.676767676767676e-01,  3.595796972198679e+01
  7.878787878787878e-01,  3.644020932917017e+01
  8.080808080808081e-01,  3.692705799974837e+01
  8.282828282828283e-01,  3.742475217215655e+01
  8.484848484848485e-01,  3.792445878896770e+01
  8.686868686868687e-01,  3.842507764976634e+01
  8.888888888888888e-01,  3.892497842489759e+01
  9.090909090909091e-01,  3.942549652537383e+01
  9.292929292929293e-01,  3.992583195420511e+01
  9.494949494949495e-01,  4.042670626959115e+01
  9.696969696969697e-01,  4.093579383091889e+01
  9.898989898989899e-01,  4.144486258041376e+01
  1.010101010101010e+00,  4.195177825156271e+01
  1.030303030303030e+00,  4.245625043068773e+01
  1.050505050505051e+00,  4.295702060101782e+01
  1.070707070707071e+00,  4.345205614217252e+01
  1.090909090909091e+00,  4.388426342398604e+01
  1.111111111111111e+00,  4.431230781925606e+01
  1.131313131313131e+00,  4.474049697305428e+01
  1.151515151515152e+00,  4.519160059663056e+01
  1.171717171717172e+00,  4.565123624789229e+01
  1.191919191919192e+00,  4.611395402332141e+01
  1.212121212121212e+00,  4.657886932306148e+01
  1.232323232323232e+00,  4.704505685083990e+01
  1.252525252525253e+00,  4.751234315946731e+01
  1.272727272727273e+00,  4.796737826720310e+01
  1.292929292929293e+00,  4.839241048773391e+01
  1.313131313131313e+00,  4.882003972738757e+01
  1.333333333333333e+00,  4.924936400014641e+01
  1.353535353535354e+00,  4.967988406985467e+01
  1.373737373737374e+00,  5.010776131578346e+01
  1.393939393939394e+00,  5.051769653234407e+01
  1.414141414141414e+00,  5.092967223102492e+01
  1.434343434343434e+00,  5.134188084226485e+01
  1.454545454545455e+00,  5.175414211982558e+01
  1.474747474747475e+00,  5.216679418168585e+01
  1.494949494949495e+00,  5.257830611683397e+01
  1.515151515151515e+00,  5.298761939557046e+01
  1.535353535353535e+00,  5.339268195347636e+01
  1.555555555555556e+00,  5.380450704201061e+01
  1.575757575757576e+00,  5.421836211199850e+01
  1.595959595959596e+00,  5.463138643154586e+01
  1.616161616161616e+00,  5.504274265528985e+01
  1.636363636363636e+00,  5.543902163962759e+01
  1.656565656565657e+00,  5.582184119195986e+01
  1.676767676767677e+00,  5.620549812260552e+01
  1.696969696969697e+00,  5.659010969610065e+01
  1.717171717171717e+00,  5.697285349864148e+01
  1.737373737373737e+00,  5.735356052571644e+01
  1.757575757575758e+00,  5.773201515408782e+01
  1.777777777777778e+00,  5.810869694122486e+01
  1.797979797979798e+00,  5.848393982909174e+01
  1.818181818181818e+00,  5.885581401162120e+01
  1.838383838383838e+00,  5.922379065809726e+01
  1.858585858585859e+00,  5.958735508306991e+01
  1.878787878787879e+00,  5.994584386430727e+01
  1.898989898989899e+00,  6.030030861876374e+01
  1.919191919191919e+00,  6.064660031175944e+01
  1.939393939393939e+00,  6.098452085227842e+01
  1.959595959595960e+00,  6.136673724957924e+01
  1.979797979797980e+00,  6.174734773097230e+01
  2.000000000000000e+00,  6.212591350518529e+01
