---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_longum.UpdData = 2
Main.Study.Output_biceps_brachii_caput_longum.FileName = "biceps_brachii_caput_longum_data.txt"
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_longum.Values = 
Main.Study.Output_biceps_brachii_caput_longum.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_longum.Fm"}
Main.Study.Output_biceps_brachii_caput_longum.Format = 0
Main.Study.Output_biceps_brachii_caput_longum.SepSign = ","
Main.Study.Output_biceps_brachii_caput_longum.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnIDString = "col"
  5.252525252525253e-01,  2.017146196941386e+01
  5.454545454545454e-01,  2.044456410490034e+01
  5.656565656565656e-01,  2.072208090795586e+01
  5.858585858585859e-01,  2.100345085097225e+01
  6.060606060606061e-01,  2.126208159877395e+01
  6.262626262626263e-01,  2.144142013079462e+01
  6.464646464646465e-01,  2.163113989724876e+01
  6.666666666666666e-01,  2.182542625139289e+01
  6.868686868686869e-01,  2.202642144329042e+01
  7.070707070707071e-01,  2.223074903129681e+01
  7.272727272727273e-01,  2.243613301956260e+01
  7.474747474747475e-01,  2.264019470476983e+01
  7.676767676767676e-01,  2.284757877482662e+01
  7.878787878787878e-01,  2.305931514126165e+01
  8.080808080808081e-01,  2.327310034851127e+01
  8.282828282828283e-01,  2.347900540056201e+01
  8.484848484848485e-01,  2.368714793728369e+01
  8.686868686868687e-01,  2.389796625922129e+01
  8.888888888888888e-01,  2.410905215269093e+01
  9.090909090909091e-01,  2.432166779396547e+01
  9.292929292929293e-01,  2.453811308372117e+01
  9.494949494949495e-01,  2.475802571429185e+01
  9.696969696969697e-01,  2.497949515500494e+01
  9.898989898989899e-01,  2.520020558130302e+01
  1.010101010101010e+00,  2.542007954047250e+01
  1.030303030303030e+00,  2.563864195051600e+01
  1.050505050505051e+00,  2.585538401459986e+01
  1.070707070707071e+00,  2.606713933030793e+01
  1.090909090909091e+00,  2.625044144045603e+01
  1.111111111111111e+00,  2.643801671922261e+01
  1.131313131313131e+00,  2.662662326747352e+01
  1.151515151515152e+00,  2.682548978889754e+01
  1.171717171717172e+00,  2.702779591151788e+01
  1.191919191919192e+00,  2.723169844346325e+01
  1.212121212121212e+00,  2.743706416613111e+01
  1.232323232323232e+00,  2.764346631914487e+01
  1.252525252525253e+00,  2.785061175634279e+01
  1.272727272727273e+00,  2.805053797898304e+01
  1.292929292929293e+00,  2.823426876251014e+01
  1.313131313131313e+00,  2.841993726387624e+01
  1.333333333333333e+00,  2.860721807271062e+01
  1.353535353535354e+00,  2.879635936056724e+01
  1.373737373737374e+00,  2.898480038527515e+01
  1.393939393939394e+00,  2.916954802396415e+01
  1.414141414141414e+00,  2.935392956273808e+01
  1.434343434343434e+00,  2.953818902661823e+01
  1.454545454545455e+00,  2.972241302292298e+01
  1.474747474747475e+00,  2.990666751745683e+01
  1.494949494949495e+00,  3.009072434705055e+01
  1.515151515151515e+00,  3.027816335002404e+01
  1.535353535353535e+00,  3.046333454389333e+01
  1.555555555555556e+00,  3.064983873657838e+01
  1.575757575757576e+00,  3.083511012535926e+01
  1.595959595959596e+00,  3.102048961370402e+01
  1.616161616161616e+00,  3.120540469871814e+01
  1.636363636363636e+00,  3.138230310563812e+01
  1.656565656565657e+00,  3.155316020839058e+01
  1.676767676767677e+00,  3.172565649138768e+01
  1.696969696969697e+00,  3.189533741358276e+01
  1.717171717171717e+00,  3.206325300596339e+01
  1.737373737373737e+00,  3.223090192063270e+01
  1.757575757575758e+00,  3.239755421099047e+01
  1.777777777777778e+00,  3.256391171377929e+01
  1.797979797979798e+00,  3.272979055173381e+01
  1.818181818181818e+00,  3.289439832105939e+01
  1.838383838383838e+00,  3.305746930731092e+01
  1.858585858585859e+00,  3.321891977191395e+01
  1.878787878787879e+00,  3.337862244947586e+01
  1.898989898989899e+00,  3.353716793044617e+01
  1.919191919191919e+00,  3.369305353611212e+01
  1.939393939393939e+00,  3.384534549378111e+01
  1.959595959595960e+00,  3.401143597299011e+01
  1.979797979797980e+00,  3.417583546876151e+01
  2.000000000000000e+00,  3.433919763170169e+01
