---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_1.UpdData = 2
Main.Study.Output_brachialis_1.FileName = "brachialis_1_data.txt"
Main.Study.Output_brachialis_1.NumberFormat.Digits = 15
Main.Study.Output_brachialis_1.NumberFormat.Width = 23
Main.Study.Output_brachialis_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_1.Values = 
Main.Study.Output_brachialis_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm"}
Main.Study.Output_brachialis_1.Format = 0
Main.Study.Output_brachialis_1.SepSign = ","
Main.Study.Output_brachialis_1.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_1.LineSepSign = ""
Main.Study.Output_brachialis_1.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_1.Header.LinePrefix = ""
Main.Study.Output_brachialis_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_1.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
  0.000000000000000e+00,  1.064246802295476e+01
  2.020202020202020e-02,  1.149800156027986e+01
  4.040404040404041e-02,  1.235082998514493e+01
  6.060606060606061e-02,  1.320170099852862e+01
  8.080808080808081e-02,  1.404683555045535e+01
  1.010101010101010e-01,  1.489382807927607e+01
  1.212121212121212e-01,  1.574633330009551e+01
  1.414141414141414e-01,  1.659190784201608e+01
  1.616161616161616e-01,  1.743194957098416e+01
  1.818181818181818e-01,  1.826694101467999e+01
  2.020202020202020e-01,  1.909607610247157e+01
  2.222222222222222e-01,  1.992061105313140e+01
  2.424242424242424e-01,  2.074450259768214e+01
  2.626262626262627e-01,  2.156731661471519e+01
  2.828282828282828e-01,  2.209952467900294e+01
  3.030303030303030e-01,  2.258297044790945e+01
  3.232323232323233e-01,  2.312074374247425e+01
  3.434343434343434e-01,  2.369688421224563e+01
  3.636363636363636e-01,  2.429334295696125e+01
  3.838383838383838e-01,  2.490331571815404e+01
  4.040404040404040e-01,  2.552286348294473e+01
  4.242424242424243e-01,  2.615716800421422e+01
  4.444444444444444e-01,  2.679645401322814e+01
  4.646464646464646e-01,  2.743848619745013e+01
  4.848484848484849e-01,  2.808119097183083e+01
  5.050505050505051e-01,  2.871860343823812e+01
  5.252525252525253e-01,  2.934848797168378e+01
  5.454545454545454e-01,  3.003128616778718e+01
  5.656565656565656e-01,  3.072305076662584e+01
  5.858585858585859e-01,  3.141463227186999e+01
  6.060606060606061e-01,  3.203573540931794e+01
  6.262626262626263e-01,  3.243663000416930e+01
  6.464646464646465e-01,  3.285454211889382e+01
  6.666666666666666e-01,  3.329080699068913e+01
  6.868686868686869e-01,  3.374000321006036e+01
  7.070707070707071e-01,  3.419957974669159e+01
  7.272727272727273e-01,  3.466390388656308e+01
  7.474747474747475e-01,  3.513155940525144e+01
  7.676767676767676e-01,  3.560354251321698e+01
  7.878787878787878e-01,  3.607944953216817e+01
  8.080808080808081e-01,  3.655990172424995e+01
  8.282828282828283e-01,  3.705107365823025e+01
  8.484848484848485e-01,  3.754422048369575e+01
  8.686868686868687e-01,  3.803825384499308e+01
  8.888888888888888e-01,  3.853156080154255e+01
  9.090909090909091e-01,  3.902546432420217e+01
  9.292929292929293e-01,  3.951917351739605e+01
  9.494949494949495e-01,  4.001340361139416e+01
  9.696969696969697e-01,  4.051575118762462e+01
  9.898989898989899e-01,  4.101806908498531e+01
  1.010101010101010e+00,  4.151824614447636e+01
  1.030303030303030e+00,  4.201599624483149e+01
  1.050505050505051e+00,  4.251007526784728e+01
  1.070707070707071e+00,  4.299847323641978e+01
  1.090909090909091e+00,  4.342469603643303e+01
  1.111111111111111e+00,  4.384679998201225e+01
  1.131313131313131e+00,  4.426904863516337e+01
  1.151515151515152e+00,  4.471397193937429e+01
  1.171717171717172e+00,  4.516733867938942e+01
  1.191919191919192e+00,  4.562375705677116e+01
  1.212121212121212e+00,  4.608235259172282e+01
  1.232323232323232e+00,  4.654221065849337e+01
  1.252525252525253e+00,  4.700316053709624e+01
  1.272727272727273e+00,  4.745199657221445e+01
  1.292929292929293e+00,  4.787116025777375e+01
  1.313131313131313e+00,  4.829290282022607e+01
  1.333333333333333e+00,  4.871633273516917e+01
  1.353535353535354e+00,  4.914095695970639e+01
  1.373737373737374e+00,  4.956297942840404e+01
  1.393939393939394e+00,  4.996726872909798e+01
  1.414141414141414e+00,  5.037359132821671e+01
  1.434343434343434e+00,  5.078016016597927e+01
  1.454545454545455e+00,  5.118679783063160e+01
  1.474747474747475e+00,  5.159383959740761e+01
  1.494949494949495e+00,  5.199977225097682e+01
  1.515151515151515e+00,  5.240354987118952e+01
  1.535353535353535e+00,  5.280314404818826e+01
  1.555555555555556e+00,  5.320944732958539e+01
  1.575757575757576e+00,  5.361778009457100e+01
  1.595959595959596e+00,  5.402531411847953e+01
  1.616161616161616e+00,  5.443122227543624e+01
  1.636363636363636e+00,  5.482224555424536e+01
  1.656565656565657e+00,  5.519998527582374e+01
  1.676767676767677e+00,  5.557858018901459e+01
  1.696969696969697e+00,  5.595814702664550e+01
  1.717171717171717e+00,  5.633589570580534e+01
  1.737373737373737e+00,  5.671165999436621e+01
  1.757575757575758e+00,  5.708522756304394e+01
  1.777777777777778e+00,  5.745707346764755e+01
  1.797979797979798e+00,  5.782752875379641e+01
  1.818181818181818e+00,  5.819468612735183e+01
  1.838383838383838e+00,  5.855802357952869e+01
  1.858585858585859e+00,  5.891703308950871e+01
  1.878787878787879e+00,  5.927105957169251e+01
  1.898989898989899e+00,  5.962114366110639e+01
  1.919191919191919e+00,  5.996318390007851e+01
  1.939393939393939e+00,  6.029698529890400e+01
  1.959595959595960e+00,  6.067462170567553e+01
  1.979797979797980e+00,  6.105070942628412e+01
  2.000000000000000e+00,  6.142481543260273e+01
