---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_2.UpdData = 2
Main.Study.Output_tricps_LA_2.FileName = "triceps_LA_2_data.txt"
Main.Study.Output_tricps_LA_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_2.Values = 
Main.Study.Output_tricps_LA_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm"}
Main.Study.Output_tricps_LA_2.Format = 0
Main.Study.Output_tricps_LA_2.SepSign = ","
Main.Study.Output_tricps_LA_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_2.LineSepSign = ""
Main.Study.Output_tricps_LA_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LA_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
  0.000000000000000e+00,  1.673029046799241e-13
  2.020202020202020e-02,  1.469808143650650e-13
  4.040404040404041e-02,  1.256412497546085e-13
  6.060606060606061e-02,  1.073785057672170e-13
  8.080808080808081e-02,  1.030793902033504e-13
  1.010101010101010e-01,  1.374589619778719e-13
  1.212121212121212e-01,  1.059424199459696e-13
  1.414141414141414e-01,  1.342704313593818e-13
  1.616161616161616e-01,  1.145008712046022e-13
  1.818181818181818e-01,  1.375726548583576e-13
  2.020202020202020e-01,  9.716213924229297e-14
  2.222222222222222e-01,  7.330562190061408e-14
  2.424242424242424e-01,  6.625740137040053e-14
  2.626262626262627e-01,  6.300154538468145e-14
  2.828282828282828e-01,  5.918402236028000e-14
  3.030303030303030e-01,  5.368041414739457e-14
  3.232323232323233e-01,  4.914543945566485e-14
  3.434343434343434e-01,  7.165023655296583e-14
  3.636363636363636e-01,  4.019988157796314e-14
  3.838383838383838e-01,  4.462504481472173e-14
  4.040404040404040e-01,  3.305900325318253e-14
  4.242424242424243e-01,  4.015646796648351e-14
