---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_2.UpdData = 3
Main.Study.Output_tricps_LH_2.FileName = "triceps_LH_2_data.txt"
Main.Study.Output_tricps_LH_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_2.Values = 
Main.Study.Output_tricps_LH_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm"}
Main.Study.Output_tricps_LH_2.Format = 0
Main.Study.Output_tricps_LH_2.SepSign = ","
Main.Study.Output_tricps_LH_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_2.LineSepSign = ""
Main.Study.Output_tricps_LH_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_2.Header.ColumnIDString = "col"
  4.444444444444444e-01,  1.913410878780031e+01
  4.646464646464646e-01,  1.885517130865058e+01
  4.848484848484849e-01,  1.857016848625364e+01
  5.050505050505051e-01,  1.828229475538361e+01
  5.252525252525253e-01,  1.798941439305505e+01
  5.454545454545454e-01,  1.769107257700911e+01
  5.656565656565656e-01,  1.740547231865282e+01
  5.858585858585859e-01,  1.710741240127703e+01
  6.060606060606061e-01,  1.680276557601533e+01
  6.262626262626263e-01,  1.649467117876864e+01
  6.464646464646465e-01,  1.618052290709804e+01
  6.666666666666666e-01,  1.586516138873483e+01
  6.868686868686869e-01,  1.554186067557601e+01
  7.070707070707071e-01,  1.520425662728390e+01
  7.272727272727273e-01,  1.486107149056801e+01
  7.474747474747475e-01,  1.451153218215464e+01
  7.676767676767676e-01,  1.415700477800860e+01
  7.878787878787878e-01,  1.379728504923436e+01
  8.080808080808081e-01,  1.343214917462368e+01
  8.282828282828283e-01,  1.306126241414461e+01
  8.484848484848485e-01,  1.268439546501249e+01
  8.686868686868687e-01,  1.230126527710791e+01
  8.888888888888888e-01,  1.191148598175042e+01
  9.090909090909091e-01,  1.151462371392855e+01
  9.292929292929293e-01,  1.111018399690918e+01
  9.494949494949495e-01,  1.071693590741199e+01
  9.696969696969697e-01,  1.032422513798629e+01
  9.898989898989899e-01,  9.925264716125637e+00
  1.010101010101010e+00,  9.513643193954836e+00
  1.030303030303030e+00,  9.089893861338529e+00
  1.050505050505051e+00,  8.653656792854461e+00
  1.070707070707071e+00,  8.204003325403677e+00
  1.090909090909091e+00,  7.747273390324019e+00
  1.111111111111111e+00,  7.284464187201912e+00
  1.131313131313131e+00,  6.804145439251222e+00
  1.151515151515152e+00,  6.304292303802016e+00
  1.171717171717172e+00,  5.781258069371239e+00
  1.191919191919192e+00,  5.243368942624638e+00
  1.212121212121212e+00,  4.674477077161185e+00
  1.232323232323232e+00,  4.107713856764154e+00
  1.252525252525253e+00,  3.512334551790073e+00
  1.272727272727273e+00,  2.880945694415761e+00
  1.292929292929293e+00,  2.169895880237958e+00
  1.313131313131313e+00,  1.345300306178352e+00
  1.333333333333333e+00,  3.238489822139401e-01
  1.353535353535354e+00,  1.596743583725571e-12
  1.373737373737374e+00,  8.065366902366109e-13
  1.393939393939394e+00,  5.576434861748465e-13
  1.414141414141414e+00,  4.155626533063311e-13
  1.434343434343434e+00,  3.667527188369809e-13
  1.454545454545455e+00,  2.816452582906396e-13
  1.474747474747475e+00,  2.005039178163985e-13
  1.494949494949495e+00,  1.883681895247596e-13
  1.515151515151515e+00,  1.630771618962651e-13
  1.535353535353535e+00,  1.620839474703526e-13
  1.555555555555556e+00,  1.456774110360697e-13
  1.575757575757576e+00,  1.494068546029852e-13
  1.595959595959596e+00,  1.378656799043592e-13
  1.616161616161616e+00,  1.878890290852298e-13
  1.636363636363636e+00,  1.138667621092489e-13
  1.656565656565657e+00,  2.271413652234962e-13
  1.676767676767677e+00,  1.258898768610107e-13
  1.696969696969697e+00,  2.419617378437435e-13
  1.717171717171717e+00,  2.259391607289561e-13
  1.737373737373737e+00,  2.070333961672615e-13
  1.757575757575758e+00,  1.107086016325566e-13
  1.777777777777778e+00,  1.198385056459381e-13
  1.797979797979798e+00,  1.937543569276053e-13
  1.818181818181818e+00,  2.870045453099774e-13
  1.838383838383838e+00,  1.020323118563944e-13
  1.858585858585859e+00,  1.027368706576450e-13
  1.878787878787879e+00,  1.629833978080388e-13
  1.898989898989899e+00,  1.694361296401032e-13
  1.919191919191919e+00,  1.208771413219751e-13
  1.939393939393939e+00,  8.979794726476138e-14
  1.959595959595960e+00,  1.483303809446128e-13
  1.979797979797980e+00,  2.336982237934921e-13
  2.000000000000000e+00,  1.149101280878250e-13
