---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_1.UpdData = 3
Main.Study.Output_tricps_LA_1.FileName = "triceps_LA_1_data.txt"
Main.Study.Output_tricps_LA_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_1.Values = 
Main.Study.Output_tricps_LA_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm"}
Main.Study.Output_tricps_LA_1.Format = 0
Main.Study.Output_tricps_LA_1.SepSign = ","
Main.Study.Output_tricps_LA_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_1.LineSepSign = ""
Main.Study.Output_tricps_LA_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_1.Header.ColumnIDString = "col"
  9.898989898989899e-01,  1.330036259469803e+01
  1.010101010101010e+00,  1.306237348754631e+01
  1.030303030303030e+00,  1.282530092760979e+01
  1.050505050505051e+00,  1.258886079049531e+01
  1.070707070707071e+00,  1.235295935238804e+01
  1.090909090909091e+00,  1.212594228915613e+01
  1.111111111111111e+00,  1.190689865280869e+01
  1.131313131313131e+00,  1.168855458841404e+01
  1.151515151515152e+00,  1.147097789334202e+01
  1.171717171717172e+00,  1.125464902920886e+01
  1.191919191919192e+00,  1.103781017257427e+01
  1.212121212121212e+00,  1.082237041261267e+01
  1.232323232323232e+00,  1.060505009559406e+01
  1.252525252525253e+00,  1.038463071116792e+01
  1.272727272727273e+00,  1.016116753104184e+01
  1.292929292929293e+00,  9.945738387436695e+00
  1.313131313131313e+00,  9.739951587930475e+00
  1.333333333333333e+00,  9.550423188665450e+00
  1.353535353535354e+00,  9.298383513854899e+00
  1.373737373737374e+00,  9.016101544005704e+00
  1.393939393939394e+00,  8.730420703531831e+00
  1.414141414141414e+00,  8.454233081718575e+00
  1.434343434343434e+00,  8.177524671261127e+00
  1.454545454545455e+00,  7.900212510045975e+00
  1.474747474747475e+00,  7.622156590657298e+00
  1.494949494949495e+00,  7.344335002287108e+00
  1.515151515151515e+00,  7.065214065498081e+00
  1.535353535353535e+00,  6.785676369903691e+00
  1.555555555555556e+00,  6.506315019206256e+00
  1.575757575757576e+00,  6.223445560098050e+00
  1.595959595959596e+00,  5.943448234254798e+00
  1.616161616161616e+00,  5.663605528019424e+00
  1.636363636363636e+00,  5.384188823034266e+00
  1.656565656565657e+00,  5.105436766323094e+00
  1.676767676767677e+00,  4.829976311420040e+00
  1.696969696969697e+00,  4.554353598766466e+00
  1.717171717171717e+00,  4.281859126284560e+00
  1.737373737373737e+00,  4.014151147346467e+00
  1.757575757575758e+00,  3.756110531417859e+00
  1.777777777777778e+00,  3.446175500691824e+00
  1.797979797979798e+00,  3.127747585389991e+00
  1.818181818181818e+00,  2.807497914156968e+00
  1.838383838383838e+00,  2.485477402339247e+00
  1.858585858585859e+00,  2.162772938097631e+00
  1.878787878787879e+00,  1.846781059464892e+00
  1.898989898989899e+00,  1.531831888160416e+00
  1.919191919191919e+00,  1.209549012146886e+00
  1.939393939393939e+00,  8.864501030877185e-01
  1.959595959595960e+00,  5.673797050792616e-01
  1.979797979797980e+00,  2.475537815642458e-01
  2.000000000000000e+00,  1.583466253537698e-09
