---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_1.UpdData = 3
Main.Study.Output_tricps_LH_1.FileName = "triceps_LH_1_data.txt"
Main.Study.Output_tricps_LH_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_1.Values = 
Main.Study.Output_tricps_LH_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm"}
Main.Study.Output_tricps_LH_1.Format = 0
Main.Study.Output_tricps_LH_1.SepSign = ","
Main.Study.Output_tricps_LH_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_1.LineSepSign = ""
Main.Study.Output_tricps_LH_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_1.Header.ColumnIDString = "col"
  8.282828282828283e-01,  1.858773163405355e+01
  8.484848484848485e-01,  1.830901976562506e+01
  8.686868686868687e-01,  1.802886165941823e+01
  8.888888888888888e-01,  1.774746880903860e+01
  9.090909090909091e-01,  1.746500414406361e+01
  9.292929292929293e-01,  1.718162244387892e+01
  9.494949494949495e-01,  1.691030735132374e+01
  9.696969696969697e-01,  1.665108730486899e+01
  9.898989898989899e-01,  1.639508401321717e+01
  1.010101010101010e+00,  1.613519763325796e+01
  1.030303030303030e+00,  1.587331385003238e+01
  1.050505050505051e+00,  1.561044774512062e+01
  1.070707070707071e+00,  1.534731853958973e+01
  1.090909090909091e+00,  1.508593765263720e+01
  1.111111111111111e+00,  1.482841399816989e+01
  1.131313131313131e+00,  1.457228923676660e+01
  1.151515151515152e+00,  1.431823467555902e+01
  1.171717171717172e+00,  1.406719066324539e+01
  1.191919191919192e+00,  1.382935189950036e+01
  1.212121212121212e+00,  1.360581336859238e+01
  1.232323232323232e+00,  1.339871776138470e+01
  1.252525252525253e+00,  1.321011536445541e+01
  1.272727272727273e+00,  1.304405104542987e+01
  1.292929292929293e+00,  1.288765392040408e+01
  1.313131313131313e+00,  1.275202222449618e+01
  1.333333333333333e+00,  1.265629912293370e+01
  1.353535353535354e+00,  1.240390581827168e+01
  1.373737373737374e+00,  1.207553740491957e+01
  1.393939393939394e+00,  1.174041169876299e+01
  1.414141414141414e+00,  1.141534649302420e+01
  1.434343434343434e+00,  1.108715779417897e+01
  1.454545454545455e+00,  1.075666986620839e+01
  1.474747474747475e+00,  1.042948492207559e+01
  1.494949494949495e+00,  1.010030171385445e+01
  1.515151515151515e+00,  9.770147069907763e+00
  1.535353535353535e+00,  9.437960216237137e+00
  1.555555555555556e+00,  9.104075524202521e+00
  1.575757575757576e+00,  8.769189981496986e+00
  1.595959595959596e+00,  8.430776105521222e+00
  1.616161616161616e+00,  8.090565485139399e+00
  1.636363636363636e+00,  7.748694622802233e+00
  1.656565656565657e+00,  7.405241893115666e+00
  1.676767676767677e+00,  7.059855093484516e+00
  1.696969696969697e+00,  6.714431097381835e+00
  1.717171717171717e+00,  6.368722403006471e+00
  1.737373737373737e+00,  6.023556504649029e+00
  1.757575757575758e+00,  5.681810518951074e+00
  1.777777777777778e+00,  5.303566135412326e+00
  1.797979797979798e+00,  4.918147165043627e+00
  1.818181818181818e+00,  4.530375864387355e+00
  1.838383838383838e+00,  4.139890422593432e+00
  1.858585858585859e+00,  3.747109252280966e+00
  1.878787878787879e+00,  3.356895491423364e+00
  1.898989898989899e+00,  2.967792033097974e+00
  1.919191919191919e+00,  2.580478475936381e+00
  1.939393939393939e+00,  2.174885662188347e+00
  1.959595959595960e+00,  1.704005794498566e+00
  1.979797979797980e+00,  1.204663217203683e+00
  2.000000000000000e+00,  4.993348462023953e-01
