---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_2.UpdData = 3
Main.Study.Output_tricps_ME_2.FileName = "triceps_ME_2_data.txt"
Main.Study.Output_tricps_ME_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_2.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_2.Values = 
Main.Study.Output_tricps_ME_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm"}
Main.Study.Output_tricps_ME_2.Format = 0
Main.Study.Output_tricps_ME_2.SepSign = ","
Main.Study.Output_tricps_ME_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_2.LineSepSign = ""
Main.Study.Output_tricps_ME_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_2.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
  0.000000000000000e+00,  5.975716680284158e+01
  2.020202020202020e-02,  5.931832928454254e+01
  4.040404040404041e-02,  5.887450410195587e+01
  6.060606060606061e-02,  5.842905671626511e+01
  8.080808080808081e-02,  5.796757392500586e+01
  1.010101010101010e-01,  5.749259936367999e+01
  1.212121212121212e-01,  5.701880694910484e+01
  1.414141414141414e-01,  5.654507354150383e+01
  1.616161616161616e-01,  5.606279746459069e+01
  1.818181818181818e-01,  5.558958749877821e+01
  2.020202020202020e-01,  5.511379671204001e+01
  2.222222222222222e-01,  5.464936210582181e+01
  2.424242424242424e-01,  5.417003158064518e+01
  2.626262626262627e-01,  5.369046390663258e+01
  2.828282828282828e-01,  5.320943118112649e+01
  3.030303030303030e-01,  5.272715384857494e+01
  3.232323232323233e-01,  5.224366127593988e+01
  3.434343434343434e-01,  5.175776782931928e+01
  3.636363636363636e-01,  5.126453246616563e+01
  3.838383838383838e-01,  5.071764405694856e+01
  4.040404040404040e-01,  5.018021740370200e+01
  4.242424242424243e-01,  4.964994767855450e+01
  4.444444444444444e-01,  4.913024501470098e+01
  4.646464646464646e-01,  4.861225701745115e+01
  4.848484848484849e-01,  4.809359700824589e+01
  5.050505050505051e-01,  4.757574975245382e+01
  5.252525252525253e-01,  4.705672532224416e+01
  5.454545454545454e-01,  4.653489166110570e+01
  5.656565656565656e-01,  4.598791473608713e+01
  5.858585858585859e-01,  4.542257920657966e+01
  6.060606060606061e-01,  4.486103228116554e+01
  6.262626262626263e-01,  4.430193545858979e+01
  6.464646464646465e-01,  4.374408561443312e+01
  6.666666666666666e-01,  4.319043004862638e+01
  6.868686868686869e-01,  4.263657361632588e+01
  7.070707070707071e-01,  4.206287176593194e+01
  7.272727272727273e-01,  4.148709083952231e+01
  7.474747474747475e-01,  4.090946648179214e+01
  7.676767676767676e-01,  4.033096262944380e+01
  7.878787878787878e-01,  3.975168896956853e+01
  8.080808080808081e-01,  3.917173444823267e+01
  8.282828282828283e-01,  3.859222878704565e+01
  8.484848484848485e-01,  3.801250593166689e+01
  8.686868686868687e-01,  3.743204414418987e+01
  8.888888888888888e-01,  3.685107293207158e+01
  9.090909090909091e-01,  3.626975662162400e+01
  9.292929292929293e-01,  3.568824272048509e+01
  9.494949494949495e-01,  3.510911762025857e+01
  9.696969696969697e-01,  3.450595913758143e+01
  9.898989898989899e-01,  3.389464861334565e+01
  1.010101010101010e+00,  3.328780389073920e+01
  1.030303030303030e+00,  3.268338405322440e+01
  1.050505050505051e+00,  3.208066191394653e+01
  1.070707070707071e+00,  3.147939547422778e+01
  1.090909090909091e+00,  3.090084903766595e+01
  1.111111111111111e+00,  3.034269806599668e+01
  1.131313131313131e+00,  2.978640341494669e+01
  1.151515151515152e+00,  2.923213485209478e+01
