---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_1.UpdData = 3
Main.Study.Output_brachialis_1.FileName = "brachialis_1_data.txt"
Main.Study.Output_brachialis_1.NumberFormat.Digits = 15
Main.Study.Output_brachialis_1.NumberFormat.Width = 23
Main.Study.Output_brachialis_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_1.Values = 
Main.Study.Output_brachialis_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm"}
Main.Study.Output_brachialis_1.Format = 0
Main.Study.Output_brachialis_1.SepSign = ","
Main.Study.Output_brachialis_1.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_1.LineSepSign = ""
Main.Study.Output_brachialis_1.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_1.Header.LinePrefix = ""
Main.Study.Output_brachialis_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_1.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
  0.000000000000000e+00,  1.904053046810590e-14
  2.020202020202020e-02,  2.779679192902466e-15
  4.040404040404041e-02,  1.998788836600554e-14
  6.060606060606061e-02,  1.966864774422011e-14
  8.080808080808081e-02,  1.684323544092632e-14
  1.010101010101010e-01,  1.467666706755865e-14
  1.212121212121212e-01,  1.314171996383845e-14
  1.414141414141414e-01,  1.283711677349618e-14
  1.616161616161616e-01,  1.491330995463364e-14
  1.818181818181818e-01,  1.656419268505542e-14
  2.020202020202020e-01,  1.655943053216179e-14
  2.222222222222222e-01,  2.376684298380649e-14
  2.424242424242424e-01,  3.752737912096498e-15
  2.626262626262627e-01,  5.247096153830703e-15
  2.828282828282828e-01,  3.427690676168187e-14
  3.030303030303030e-01,  6.738090578508108e-15
  3.232323232323233e-01,  8.342117384661680e-15
  3.434343434343434e-01,  9.731634739181892e-15
  3.636363636363636e-01,  1.792978080671105e-14
  3.838383838383838e-01,  1.969662281963789e-14
  4.040404040404040e-01,  1.055399655228467e-14
  4.242424242424243e-01,  9.834618471747615e-15
  4.444444444444444e-01,  7.610730667536944e-15
  4.646464646464646e-01,  1.635979175441033e-14
  4.848484848484849e-01,  1.132280684260983e-14
  5.050505050505051e-01,  1.159436033313919e-14
  5.252525252525253e-01,  1.075419808584079e-14
  5.454545454545454e-01,  1.187571690488820e-14
  5.656565656565656e-01,  1.318183447785952e-14
  5.858585858585859e-01,  2.430027063066005e-14
  6.060606060606061e-01,  2.961333974313443e-14
  6.262626262626263e-01,  4.622470314656390e-15
  6.464646464646465e-01,  2.700184621265631e-14
  6.666666666666666e-01,  3.300392567796418e-14
  6.868686868686869e-01,  4.058475637523211e-14
  7.070707070707071e-01,  4.630442382057075e-14
  7.272727272727273e-01,  4.455357633267100e-14
  7.474747474747475e-01,  3.448648918172842e-14
  7.676767676767676e-01,  4.450055940855126e-14
  7.878787878787878e-01,  5.797836089495654e-14
  8.080808080808081e-01,  9.130583893912002e-14
  8.282828282828283e-01,  9.229989918303454e-15
  8.484848484848485e-01,  7.035869756677840e-15
  8.686868686868687e-01,  9.193269333285929e-15
  8.888888888888888e-01,  9.026536002163165e-15
  9.090909090909091e-01,  1.028029073377342e-13
  9.292929292929293e-01,  1.265586550827749e-14
  9.494949494949495e-01,  8.339906777322343e-15
  9.696969696969697e-01,  1.506659982908036e-14
  9.898989898989899e-01,  2.087200939412399e-14
  1.010101010101010e+00,  1.927679785561047e-14
  1.030303030303030e+00,  2.249345258470033e-14
  1.050505050505051e+00,  2.565026236935621e-14
  1.070707070707071e+00,  2.760338627433180e-14
  1.090909090909091e+00,  2.734327308478929e-14
  1.111111111111111e+00,  2.589073297421691e-14
  1.131313131313131e+00,  2.539403711033722e-14
  1.151515151515152e+00,  2.334342832650092e-14
  1.171717171717172e+00,  2.325785841429139e-14
  1.191919191919192e+00,  2.918202538693040e-14
  1.212121212121212e+00,  3.520277068398099e-14
  1.232323232323232e+00,  4.043653997387596e-14
  1.252525252525253e+00,  4.624284123860276e-14
  1.272727272727273e+00,  5.050713349892871e-14
  1.292929292929293e+00,  5.583273741506525e-14
  1.313131313131313e+00,  5.261927323832599e-14
  1.333333333333333e+00,  4.689043477864275e-14
  1.353535353535354e+00,  5.856129375388210e-14
  1.373737373737374e+00,  7.353403854279053e-14
  1.393939393939394e+00,  8.493233832742317e-14
  1.414141414141414e+00,  9.022572545308836e-14
  1.434343434343434e+00,  1.062477885097986e-13
  1.454545454545455e+00,  1.043827477827424e-13
  1.474747474747475e+00,  9.234324491199177e-14
  1.494949494949495e+00,  1.057796005873016e-13
  1.515151515151515e+00,  1.101133721840071e-13
  1.535353535353535e+00,  1.303108443315481e-13
  1.555555555555556e+00,  1.384283311482986e-13
  1.575757575757576e+00,  1.668625688989380e-13
  1.595959595959596e+00,  1.805088854863735e-13
  1.616161616161616e+00,  2.877554890096051e-13
  1.636363636363636e+00,  2.038202925596755e-13
  1.656565656565657e+00,  4.753153219354839e-13
  1.676767676767677e+00,  3.084337963335340e-13
  1.696969696969697e+00,  6.949440659462960e-13
  1.717171717171717e+00,  7.624269234012353e-13
  1.737373737373737e+00,  8.227649069306501e-13
  1.757575757575758e+00,  5.183805654248329e-13
  1.777777777777778e+00,  6.875822359419541e-13
  1.797979797979798e+00,  1.388401407964095e-12
  1.818181818181818e+00,  2.618681083693027e-12
  1.838383838383838e+00,  1.215358092464024e-12
  1.858585858585859e+00,  1.649442740628711e-12
  1.878787878787879e+00,  3.652760676369926e-12
  1.898989898989899e+00,  5.604281625355711e-12
  1.919191919191919e+00,  6.494073903841066e-12
  1.939393939393939e+00,  9.085970262506798e-12
  1.959595959595960e+00,  3.703803427330069e-11
  1.979797979797980e+00,  3.091166139413883e-10
  2.000000000000000e+00,  1.737397732395521e-01
