---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 3
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  6.039673459211325e+01
  2.020202020202020e-02,  5.995449759966318e+01
  4.040404040404041e-02,  5.950706650283139e+01
  6.060606060606061e-02,  5.905784350568917e+01
  8.080808080808081e-02,  5.859226116021507e+01
  1.010101010101010e-01,  5.811289108329386e+01
  1.212121212121212e-01,  5.763456651690868e+01
  1.414141414141414e-01,  5.715615359320112e+01
  1.616161616161616e-01,  5.666895902858296e+01
  1.818181818181818e-01,  5.619078337890815e+01
  2.020202020202020e-01,  5.570985524875272e+01
  2.222222222222222e-01,  5.524026379825938e+01
  2.424242424242424e-01,  5.475873976533112e+01
  2.626262626262627e-01,  5.427349827569719e+01
  2.828282828282828e-01,  5.378662081392488e+01
  3.030303030303030e-01,  5.329833924995555e+01
  3.232323232323233e-01,  5.280868507334040e+01
  3.434343434343434e-01,  5.231646167943544e+01
  3.636363636363636e-01,  5.181667677674074e+01
  3.838383838383838e-01,  5.125849695192849e+01
  4.040404040404040e-01,  5.071422055858911e+01
  4.242424242424243e-01,  5.017707945372265e+01
  4.444444444444444e-01,  4.965051554707262e+01
  4.646464646464646e-01,  4.912558440397013e+01
  4.848484848484849e-01,  4.859822887394656e+01
  5.050505050505051e-01,  4.807434495297664e+01
  5.252525252525253e-01,  4.754737114287230e+01
  5.454545454545454e-01,  4.701838152062898e+01
  5.656565656565656e-01,  4.646392996286211e+01
  5.858585858585859e-01,  4.589760387002164e+01
  6.060606060606061e-01,  4.533571744287289e+01
  6.262626262626263e-01,  4.477614593501956e+01
  6.464646464646465e-01,  4.421766544758557e+01
  6.666666666666666e-01,  4.366321749675115e+01
  6.868686868686869e-01,  4.310545014989665e+01
  7.070707070707071e-01,  4.252676937632320e+01
  7.272727272727273e-01,  4.194589963590613e+01
  7.474747474747475e-01,  4.136306912701559e+01
  7.676767676767676e-01,  4.077925557932339e+01
  7.878787878787878e-01,  4.019456943461277e+01
  8.080808080808081e-01,  3.960910847018021e+01
  8.282828282828283e-01,  3.902401253358614e+01
  8.484848484848485e-01,  3.843861037930434e+01
  8.686868686868687e-01,  3.785237645990272e+01
  8.888888888888888e-01,  3.726554484326601e+01
  9.090909090909091e-01,  3.667828369845271e+01
  9.292929292929293e-01,  3.609074420798753e+01
  9.494949494949495e-01,  3.550554401585534e+01
  9.696969696969697e-01,  3.489596447229461e+01
  9.898989898989899e-01,  3.427806799276441e+01
  1.010101010101010e+00,  3.366461735002535e+01
  1.030303030303030e+00,  3.305355096318670e+01
  1.050505050505051e+00,  3.244413582487245e+01
  1.070707070707071e+00,  3.183612962779561e+01
  1.090909090909091e+00,  3.125104011904772e+01
  1.111111111111111e+00,  3.068651881887048e+01
  1.131313131313131e+00,  3.012381878310858e+01
  1.151515151515152e+00,  2.956311401728947e+01
  1.171717171717172e+00,  2.900564204306950e+01
  1.191919191919192e+00,  2.844687183463520e+01
  1.212121212121212e+00,  2.789172277715842e+01
  1.232323232323232e+00,  2.733174168230905e+01
  1.252525252525253e+00,  2.676378729093287e+01
  1.272727272727273e+00,  2.618800111278957e+01
  1.292929292929293e+00,  2.563293281396805e+01
  1.313131313131313e+00,  2.510272699565225e+01
  1.333333333333333e+00,  2.461443498729078e+01
  1.353535353535354e+00,  2.396504119230111e+01
  1.373737373737374e+00,  2.323770930616746e+01
  1.393939393939394e+00,  2.250162170304600e+01
  1.414141414141414e+00,  2.179000493302271e+01
  1.434343434343434e+00,  2.107704794062247e+01
  1.454545454545455e+00,  2.036253546752195e+01
  1.474747474747475e+00,  1.964610516613501e+01
  1.494949494949495e+00,  1.892826660195385e+01
  1.515151515151515e+00,  1.820930297799138e+01
  1.535353535353535e+00,  1.748926550762997e+01
  1.555555555555556e+00,  1.676967454467301e+01
  1.575757575757576e+00,  1.605244510888781e+01
  1.595959595959596e+00,  1.533036830029156e+01
  1.616161616161616e+00,  1.460868123179433e+01
  1.636363636363636e+00,  1.388808402649148e+01
  1.656565656565657e+00,  1.316947721776222e+01
  1.676767676767677e+00,  1.245135811818819e+01
  1.696969696969697e+00,  1.174126416544027e+01
  1.717171717171717e+00,  1.103920575535821e+01
  1.737373737373737e+00,  1.035062134578247e+01
  1.757575757575758e+00,  9.687170939452164e+00
  1.777777777777778e+00,  8.889628665654692e+00
  1.797979797979798e+00,  8.069888285901134e+00
  1.818181818181818e+00,  7.245139231356107e+00
  1.838383838383838e+00,  6.415501229033114e+00
  1.858585858585859e+00,  5.583766150291533e+00
  1.878787878787879e+00,  4.769021805925814e+00
  1.898989898989899e+00,  3.956623511117118e+00
  1.919191919191919e+00,  3.125371166347155e+00
  1.939393939393939e+00,  2.290944654263432e+00
  1.959595959595960e+00,  1.466619432541351e+00
  1.979797979797980e+00,  6.400353030452361e-01
  2.000000000000000e+00,  1.969361294165199e-09
