---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 2
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  1.539804195466731e+01
  2.020202020202020e-02,  1.451671019523921e+01
  4.040404040404041e-02,  1.362866811463348e+01
  6.060606060606061e-02,  1.273519457177669e+01
  8.080808080808081e-02,  1.183778695852224e+01
  1.010101010101010e-01,  1.093933747833476e+01
  1.212121212121212e-01,  1.004573755380150e+01
  1.414141414141414e-01,  9.164088960944994e+00
  1.616161616161616e-01,  8.183434340136381e+00
  1.818181818181818e-01,  7.163434132014309e+00
  2.020202020202020e-01,  6.114946103575193e+00
  2.222222222222222e-01,  5.040535311078648e+00
  2.424242424242424e-01,  3.942274393848315e+00
  2.626262626262627e-01,  2.847291760209146e+00
  2.828282828282828e-01,  1.726373289201053e+00
  3.030303030303030e-01,  5.643588679947212e-01
  3.232323232323233e-01,  4.897912120069238e-11
  3.434343434343434e-01,  7.694399375506649e-12
  3.636363636363636e-01,  2.920752831207865e-12
  3.838383838383838e-01,  4.521381599567458e-12
  4.040404040404040e-01,  1.164406580602583e-12
  4.242424242424243e-01,  1.211991405165136e-12
  4.444444444444444e-01,  9.612764070075190e-13
  4.646464646464646e-01,  7.363335614920376e-13
  4.848484848484849e-01,  6.608789412356321e-13
  5.050505050505051e-01,  6.491649539323984e-13
  5.252525252525253e-01,  3.533110972222153e-13
  5.454545454545454e-01,  4.494812013002863e-13
  5.656565656565656e-01,  3.686168474209224e-13
  5.858585858585859e-01,  2.088929410704977e-13
  6.060606060606061e-01,  1.808499215599440e-13
  6.262626262626263e-01,  1.974769899380218e-13
  6.464646464646465e-01,  8.869658487318305e-13
  6.666666666666666e-01,  1.911773141010190e-13
  6.868686868686869e-01,  1.940971936766953e-13
  7.070707070707071e-01,  1.566702277613995e-13
  7.272727272727273e-01,  9.593147765583424e-14
  7.474747474747475e-01,  9.275872730410405e-14
  7.676767676767676e-01,  1.134812382832450e-13
  7.878787878787878e-01,  1.242291158199525e-13
  8.080808080808081e-01,  1.273474265105705e-13
  8.282828282828283e-01,  1.259584975407266e-13
  8.484848484848485e-01,  6.909921371964352e-14
  8.686868686868687e-01,  1.341702221415617e-13
  8.888888888888888e-01,  7.355227961268566e-14
  9.090909090909091e-01,  1.641751442095517e-13
  9.292929292929293e-01,  6.990023170336440e-14
  9.494949494949495e-01,  6.555201564837896e-14
  9.696969696969697e-01,  6.126603745389361e-14
  9.898989898989899e-01,  5.336704729500207e-14
  1.010101010101010e+00,  8.497952022962505e-14
  1.030303030303030e+00,  4.423351908107747e-14
  1.050505050505051e+00,  9.441561044373657e-14
  1.070707070707071e+00,  3.608183150158863e-14
  1.090909090909091e+00,  3.584611885791553e-14
  1.111111111111111e+00,  2.810960251717249e-14
  1.131313131313131e+00,  3.275115755788140e-14
  1.151515151515152e+00,  3.576993573030812e-14
  1.171717171717172e+00,  3.742915608764250e-14
  1.191919191919192e+00,  3.908637283199017e-14
  1.212121212121212e+00,  3.955853246417666e-14
  1.232323232323232e+00,  2.571616952996070e-14
  1.252525252525253e+00,  3.170165011656203e-14
  1.272727272727273e+00,  2.912228177785127e-14
  1.292929292929293e+00,  2.791636231339494e-14
  1.313131313131313e+00,  2.673080976830252e-14
  1.333333333333333e+00,  8.531947670946675e-14
  1.353535353535354e+00,  8.080313722309104e-14
  1.373737373737374e+00,  2.379367935065118e-14
  1.393939393939394e+00,  1.922751864971532e-14
  1.414141414141414e+00,  1.562806644994444e-14
  1.434343434343434e+00,  2.818787553770881e-14
  1.454545454545455e+00,  3.447263950128703e-14
  1.474747474747475e+00,  3.756315162176568e-14
  1.494949494949495e+00,  1.944349934416757e-14
  1.515151515151515e+00,  1.933640746694727e-14
  1.535353535353535e+00,  3.935622605659480e-14
  1.555555555555556e+00,  3.864058720840010e-14
  1.575757575757576e+00,  3.844794637965157e-14
  1.595959595959596e+00,  1.739384783418114e-14
  1.616161616161616e+00,  1.705233164137825e-14
  1.636363636363636e+00,  1.652729233452576e-14
  1.656565656565657e+00,  1.615317486197502e-14
  1.676767676767677e+00,  1.603483786598532e-14
  1.696969696969697e+00,  1.563095776802539e-14
  1.717171717171717e+00,  2.648299040521280e-14
  1.737373737373737e+00,  1.130134018831160e-14
  1.757575757575758e+00,  1.078365884929606e-14
  1.777777777777778e+00,  1.975380334956161e-14
  1.797979797979798e+00,  2.477578001392854e-14
  1.818181818181818e+00,  2.133798044184882e-14
  1.838383838383838e+00,  1.041334176051094e-14
  1.858585858585859e+00,  1.023651766323177e-13
  1.878787878787879e+00,  1.031606750031896e-14
  1.898989898989899e+00,  1.991414247014208e-14
  1.919191919191919e+00,  2.197157147060815e-14
  1.939393939393939e+00,  2.323685496013198e-14
  1.959595959595960e+00,  1.153051645942833e-14
  1.979797979797980e+00,  2.911701056085882e-14
  2.000000000000000e+00,  1.123237581553361e-14
