---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_1.UpdData = 2
Main.Study.Output_brachialis_1.FileName = "brachialis_1_data.txt"
Main.Study.Output_brachialis_1.NumberFormat.Digits = 15
Main.Study.Output_brachialis_1.NumberFormat.Width = 23
Main.Study.Output_brachialis_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_1.Values = 
Main.Study.Output_brachialis_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm"}
Main.Study.Output_brachialis_1.Format = 0
Main.Study.Output_brachialis_1.SepSign = ","
Main.Study.Output_brachialis_1.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_1.LineSepSign = ""
Main.Study.Output_brachialis_1.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_1.Header.LinePrefix = ""
Main.Study.Output_brachialis_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_1.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
  0.000000000000000e+00,  2.147551866654925e-13
  2.020202020202020e-02,  3.234457358002532e-13
  4.040404040404041e-02,  3.817321038418515e-13
  6.060606060606061e-02,  9.038733858285970e-13
  8.080808080808081e-02,  1.545462078119215e-12
  1.010101010101010e-01,  5.903496317878552e-13
  1.212121212121212e-01,  6.471115986239487e-13
  1.414141414141414e-01,  8.039601439615211e-13
  1.616161616161616e-01,  2.254481100862481e-12
  1.818181818181818e-01,  2.455077666575503e-12
  2.020202020202020e-01,  1.928078196126420e-12
  2.222222222222222e-01,  3.212378806696846e-12
  2.424242424242424e-01,  2.922910026300060e-12
  2.626262626262627e-01,  5.635484052728732e-12
  2.828282828282828e-01,  1.991477561965806e-11
  3.030303030303030e-01,  1.955807397228479e-10
  3.232323232323233e-01,  7.094310221373584e-01
  3.434343434343434e-01,  1.988892507232537e+00
  3.636363636363636e-01,  3.038967240705632e+00
  3.838383838383838e-01,  3.668151935454479e+00
  4.040404040404040e-01,  4.325055878844978e+00
  4.242424242424243e-01,  4.989837398098794e+00
  4.444444444444444e-01,  5.670264876703389e+00
  4.646464646464646e-01,  6.352155645747997e+00
  4.848484848484849e-01,  7.039852160819944e+00
  5.050505050505051e-01,  7.734227644263986e+00
  5.252525252525253e-01,  8.406558826341634e+00
  5.454545454545454e-01,  9.053719108358456e+00
  5.656565656565656e-01,  9.676456305239419e+00
  5.858585858585859e-01,  1.028615335509368e+01
  6.060606060606061e-01,  1.086164578059344e+01
  6.262626262626263e-01,  1.139751160503640e+01
  6.464646464646465e-01,  1.213791885160739e+01
  6.666666666666666e-01,  1.287808311300378e+01
  6.868686868686869e-01,  1.361755107379963e+01
  7.070707070707071e-01,  1.435628875975203e+01
  7.272727272727273e-01,  1.509427756479371e+01
  7.474747474747475e-01,  1.584068805694168e+01
  7.676767676767676e-01,  1.658439954116830e+01
  7.878787878787878e-01,  1.731072813753128e+01
  8.080808080808081e-01,  1.802468794263782e+01
  8.282828282828283e-01,  1.874416490408276e+01
  8.484848484848485e-01,  1.946531908562885e+01
  8.686868686868687e-01,  2.018759220045717e+01
  8.888888888888888e-01,  2.090536328924323e+01
  9.090909090909091e-01,  2.160032919560156e+01
  9.292929292929293e-01,  2.229942524813343e+01
  9.494949494949495e-01,  2.300117757808681e+01
  9.696969696969697e-01,  2.370515998203591e+01
  9.898989898989899e-01,  2.441070698137996e+01
  1.010101010101010e+00,  2.511549048256331e+01
  1.030303030303030e+00,  2.582020867712674e+01
  1.050505050505051e+00,  2.652438580142910e+01
  1.070707070707071e+00,  2.722767915158400e+01
  1.090909090909091e+00,  2.792926632496842e+01
  1.111111111111111e+00,  2.862824758092766e+01
  1.131313131313131e+00,  2.932789373080367e+01
  1.151515151515152e+00,  3.002858916263932e+01
  1.171717171717172e+00,  3.073003988968907e+01
  1.191919191919192e+00,  3.141633443977311e+01
  1.212121212121212e+00,  3.209543540393570e+01
  1.232323232323232e+00,  3.277624444125605e+01
  1.252525252525253e+00,  3.345316359160610e+01
  1.272727272727273e+00,  3.413153409634848e+01
  1.292929292929293e+00,  3.481097634067005e+01
  1.313131313131313e+00,  3.549126524060642e+01
  1.333333333333333e+00,  3.617217746059937e+01
  1.353535353535354e+00,  3.685353719058195e+01
  1.373737373737374e+00,  3.753519712856116e+01
  1.393939393939394e+00,  3.821706516420672e+01
  1.414141414141414e+00,  3.889903917335046e+01
  1.434343434343434e+00,  3.958099317107617e+01
  1.454545454545455e+00,  4.026289279619001e+01
  1.474747474747475e+00,  4.094463223844916e+01
  1.494949494949495e+00,  4.162606126323548e+01
  1.515151515151515e+00,  4.226951411258921e+01
  1.535353535353535e+00,  4.286927051278419e+01
  1.555555555555556e+00,  4.347566361517054e+01
  1.575757575757576e+00,  4.408401019498606e+01
  1.595959595959596e+00,  4.469059474088306e+01
  1.616161616161616e+00,  4.526708782202466e+01
  1.636363636363636e+00,  4.578234092952614e+01
  1.656565656565657e+00,  4.629735908385372e+01
  1.676767676767677e+00,  4.680877792971246e+01
  1.696969696969697e+00,  4.735308926715317e+01
  1.717171717171717e+00,  4.794096347298760e+01
  1.737373737373737e+00,  4.853019400874727e+01
  1.757575757575758e+00,  4.912035145991776e+01
  1.777777777777778e+00,  4.971095981694496e+01
  1.797979797979798e+00,  5.030183612297900e+01
  1.818181818181818e+00,  5.089305296554431e+01
  1.838383838383838e+00,  5.148399936280273e+01
  1.858585858585859e+00,  5.207438563677334e+01
  1.878787878787879e+00,  5.266391576620794e+01
  1.898989898989899e+00,  5.325227647150965e+01
  1.919191919191919e+00,  5.384315246129222e+01
  1.939393939393939e+00,  5.443509068975874e+01
  1.959595959595960e+00,  5.502561646919296e+01
  1.979797979797980e+00,  5.560803485047439e+01
  2.000000000000000e+00,  5.617985775589329e+01
