---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_2.UpdData = 2
Main.Study.Output_brachialis_2.FileName = "brachialis_2_data.txt"
Main.Study.Output_brachialis_2.NumberFormat.Digits = 15
Main.Study.Output_brachialis_2.NumberFormat.Width = 23
Main.Study.Output_brachialis_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_2.Values = 
Main.Study.Output_brachialis_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm"}
Main.Study.Output_brachialis_2.Format = 0
Main.Study.Output_brachialis_2.SepSign = ","
Main.Study.Output_brachialis_2.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_2.LineSepSign = ""
Main.Study.Output_brachialis_2.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_2.Header.LinePrefix = ""
Main.Study.Output_brachialis_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_2.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
  0.000000000000000e+00,  2.114398865430189e-13
  2.020202020202020e-02,  3.182945734533292e-13
  4.040404040404041e-02,  3.754660577142776e-13
  6.060606060606061e-02,  8.885941134936256e-13
  8.080808080808081e-02,  1.518579965419207e-12
  1.010101010101010e-01,  5.797913555666701e-13
  1.212121212121212e-01,  6.352203388404319e-13
  1.414141414141414e-01,  7.887913674415939e-13
  1.616161616161616e-01,  2.210834820257522e-12
  1.818181818181818e-01,  2.406338093370636e-12
  2.020202020202020e-01,  1.888849777348514e-12
  2.222222222222222e-01,  3.145433729932447e-12
  2.424242424242424e-01,  2.860552352459446e-12
  2.626262626262627e-01,  5.512466821201002e-12
  2.828282828282828e-01,  1.947018921846775e-11
  3.030303030303030e-01,  1.911177467398072e-10
  3.232323232323233e-01,  7.178494296104526e-01
  3.434343434343434e-01,  2.013005817363763e+00
  3.636363636363636e-01,  3.076595799247763e+00
  3.838383838383838e-01,  3.714519283362254e+00
  4.040404040404040e-01,  4.380846861071725e+00
  4.242424242424243e-01,  5.055498209677615e+00
  4.444444444444444e-01,  5.746353004428661e+00
  4.646464646464646e-01,  6.439047705622580e+00
  4.848484848484849e-01,  7.137987381945904e+00
  5.050505050505051e-01,  7.844063140757479e+00
  5.252525252525253e-01,  8.528142471798471e+00
  5.454545454545454e-01,  9.187036342281786e+00
  5.656565656565656e-01,  9.821484853572162e+00
  5.858585858585859e-01,  1.044302614009261e+01
  6.060606060606061e-01,  1.103015789667007e+01
  6.262626262626263e-01,  1.157734632211717e+01
  6.464646464646465e-01,  1.233264592412611e+01
  6.666666666666666e-01,  1.308809597766631e+01
  6.868686868686869e-01,  1.384323644290594e+01
  7.070707070707071e-01,  1.459803319562608e+01
  7.272727272727273e-01,  1.535246770028806e+01
  7.474747474747475e-01,  1.611587020222610e+01
  7.676767676767676e-01,  1.687693155889066e+01
  7.878787878787878e-01,  1.762070375370684e+01
  8.080808080808081e-01,  1.835227899515849e+01
  8.282828282828283e-01,  1.908986407219969e+01
  8.484848484848485e-01,  1.982955255709259e+01
  8.686868686868687e-01,  2.057077783407490e+01
  8.888888888888888e-01,  2.130781255027834e+01
  9.090909090909091e-01,  2.202199350688989e+01
  9.292929292929293e-01,  2.274077151217156e+01
  9.494949494949495e-01,  2.346264734642304e+01
  9.696969696969697e-01,  2.418718916370879e+01
  9.898989898989899e-01,  2.491372045021518e+01
  1.010101010101010e+00,  2.563986663936762e+01
  1.030303030303030e+00,  2.636634091808171e+01
  1.050505050505051e+00,  2.709265812193564e+01
  1.070707070707071e+00,  2.781846850678080e+01
  1.090909090909091e+00,  2.854293170686237e+01
  1.111111111111111e+00,  2.926512738695347e+01
  1.131313131313131e+00,  2.998839869101311e+01
  1.151515151515152e+00,  3.071314012752440e+01
  1.171717171717172e+00,  3.143905259776377e+01
  1.191919191919192e+00,  3.214985454639021e+01
  1.212121212121212e+00,  3.285368490129069e+01
  1.232323232323232e+00,  3.355965287910619e+01
  1.252525252525253e+00,  3.426202734018965e+01
  1.272727272727273e+00,  3.496627766269557e+01
  1.292929292929293e+00,  3.567201678984863e+01
  1.313131313131313e+00,  3.637901563496523e+01
  1.333333333333333e+00,  3.708704664867867e+01
  1.353535353535354e+00,  3.779593076806710e+01
  1.373737373737374e+00,  3.850551797309119e+01
  1.393939393939394e+00,  3.921571470659798e+01
  1.414141414141414e+00,  3.992641702337280e+01
  1.434343434343434e+00,  4.063749635912940e+01
  1.454545454545455e+00,  4.134891809596527e+01
  1.474747474747475e+00,  4.206057417349083e+01
  1.494949494949495e+00,  4.277231075675023e+01
  1.515151515151515e+00,  4.344541466120972e+01
  1.535353535353535e+00,  4.407397331637696e+01
  1.555555555555556e+00,  4.470971207529772e+01
  1.575757575757576e+00,  4.534781964782957e+01
  1.595959595959596e+00,  4.598447516629028e+01
  1.616161616161616e+00,  4.659052000354981e+01
  1.636363636363636e+00,  4.713386098675030e+01
  1.656565656565657e+00,  4.767726958436190e+01
  1.676767676767677e+00,  4.821728043184113e+01
  1.696969696969697e+00,  4.879149114492547e+01
  1.717171717171717e+00,  4.941092789515282e+01
  1.737373737373737e+00,  5.003211577169814e+01
  1.757575757575758e+00,  5.065461358907412e+01
  1.777777777777778e+00,  5.127793160063229e+01
  1.797979797979798e+00,  5.190188188168165e+01
  1.818181818181818e+00,  5.252654003699724e+01
  1.838383838383838e+00,  5.315127604167055e+01
  1.858585858585859e+00,  5.377579096121640e+01
  1.878787878787879e+00,  5.439977896636359e+01
  1.898989898989899e+00,  5.502291604492095e+01
  1.919191919191919e+00,  5.564900989066765e+01
  1.939393939393939e+00,  5.627656089645615e+01
  1.959595959595960e+00,  5.690301126883271e+01
  1.979797979797980e+00,  5.752143486152544e+01
  2.000000000000000e+00,  5.812925058610229e+01
