---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 2
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.568367345779944e-14
  5.454545454545454e-01,  2.326602438072223e-14
  5.656565656565656e-01,  2.191009023088154e-14
  5.858585858585859e-01,  1.407662042890504e-14
  6.060606060606061e-01,  1.361330076992043e-14
  6.262626262626263e-01,  1.639824749500045e-14
  6.464646464646465e-01,  8.489432596195548e-14
  6.666666666666666e-01,  2.095075378849512e-14
  6.868686868686869e-01,  2.420931830283376e-14
  7.070707070707071e-01,  2.212597857486134e-14
  7.272727272727273e-01,  1.527119737197370e-14
  7.474747474747475e-01,  1.661020553478196e-14
  7.676767676767676e-01,  2.277771103067847e-14
  7.878787878787878e-01,  2.776411722446372e-14
  8.080808080808081e-01,  3.152874737414517e-14
  8.282828282828283e-01,  3.451804866151092e-14
  8.484848484848485e-01,  2.093679145624185e-14
  8.686868686868687e-01,  4.489641372508674e-14
  8.888888888888888e-01,  2.713701744570109e-14
  9.090909090909091e-01,  6.651337266400469e-14
  9.292929292929293e-01,  3.109680898356554e-14
  9.494949494949495e-01,  3.202157036284905e-14
  9.696969696969697e-01,  3.287337806154642e-14
  9.898989898989899e-01,  3.146480555918736e-14
  1.010101010101010e+00,  5.507392878021328e-14
  1.030303030303030e+00,  3.151094256974509e-14
  1.050505050505051e+00,  7.397276476337472e-14
  1.070707070707071e+00,  3.111554650380487e-14
  1.090909090909091e+00,  3.404979420555051e-14
  1.111111111111111e+00,  2.945639203062862e-14
  1.131313131313131e+00,  3.794961324639741e-14
  1.151515151515152e+00,  4.595367582279095e-14
  1.171717171717172e+00,  5.348002921417724e-14
  1.191919191919192e+00,  6.187730684619441e-14
  1.212121212121212e+00,  6.936470075457038e-14
  1.232323232323232e+00,  5.018161650439771e-14
  1.252525252525253e+00,  6.906476102494323e-14
  1.272727272727273e+00,  7.125273581483943e-14
  1.292929292929293e+00,  7.728799799358670e-14
  1.313131313131313e+00,  8.445890038827044e-14
  1.333333333333333e+00,  3.108910717409562e-13
  1.353535353535354e+00,  3.440618938831930e-13
  1.373737373737374e+00,  1.204260685428694e-13
  1.393939393939394e+00,  1.183480223670654e-13
  1.414141414141414e+00,  1.208017678249821e-13
  1.434343434343434e+00,  2.871908405357266e-13
  1.454545454545455e+00,  5.017611171277436e-13
  1.474747474747475e+00,  9.180723948514353e-13
  1.494949494949495e+00,  1.325777696701857e-12
  1.515151515151515e+00,  2.379727298019568e-01
  1.535353535353535e+00,  8.055507697422837e-01
  1.555555555555556e+00,  1.342079867204342e+00
  1.575757575757576e+00,  1.849482661427672e+00
  1.595959595959596e+00,  2.335084667808530e+00
  1.616161616161616e+00,  2.734819754314122e+00
  1.636363636363636e+00,  2.916996466512319e+00
  1.656565656565657e+00,  3.123790273352742e+00
  1.676767676767677e+00,  3.369440400539933e+00
  1.696969696969697e+00,  3.533293451140129e+00
  1.717171717171717e+00,  3.570375266863495e+00
  1.737373737373737e+00,  3.612225121887341e+00
  1.757575757575758e+00,  3.657869808495799e+00
  1.777777777777778e+00,  3.706658028557615e+00
  1.797979797979798e+00,  3.757780522499830e+00
  1.818181818181818e+00,  3.811432083785481e+00
  1.838383838383838e+00,  3.866323914385733e+00
  1.858585858585859e+00,  3.922041209739760e+00
  1.878787878787879e+00,  3.978216936818852e+00
  1.898989898989899e+00,  4.034516418543011e+00
  1.919191919191919e+00,  4.095785648231121e+00
  1.939393939393939e+00,  4.160319717772284e+00
  1.959595959595960e+00,  4.225116879827129e+00
  1.979797979797980e+00,  4.319254474573592e+00
  2.000000000000000e+00,  4.406681710226627e+00
