---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_2.UpdData = 2
Main.Study.Output_tricps_LA_2.FileName = "triceps_LA_2_data.txt"
Main.Study.Output_tricps_LA_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_2.Values = 
Main.Study.Output_tricps_LA_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm"}
Main.Study.Output_tricps_LA_2.Format = 0
Main.Study.Output_tricps_LA_2.SepSign = ","
Main.Study.Output_tricps_LA_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_2.LineSepSign = ""
Main.Study.Output_tricps_LA_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LA_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
  0.000000000000000e+00,  5.957127141109159e+00
  2.020202020202020e-02,  5.616164067784998e+00
  4.040404040404041e-02,  5.272608498624114e+00
  6.060606060606061e-02,  4.926954564430682e+00
  8.080808080808081e-02,  4.579780865416036e+00
  1.010101010101010e-01,  4.232205599614256e+00
  1.212121212121212e-01,  3.886507289233143e+00
  1.414141414141414e-01,  3.545432737557844e+00
  1.616161616161616e-01,  3.166053404155168e+00
  1.818181818181818e-01,  2.771449574157834e+00
  2.020202020202020e-01,  2.365820683324279e+00
  2.222222222222222e-01,  1.950157781333039e+00
  2.424242424242424e-01,  1.525261328612103e+00
  2.626262626262627e-01,  1.101625865862913e+00
  2.828282828282828e-01,  6.679469260195201e-01
  3.030303030303030e-01,  2.183565939097774e-01
  3.232323232323233e-01,  4.862632427931563e-11
  3.434343434343434e-01,  7.648835339703649e-12
  3.636363636363636e-01,  2.903370340039347e-12
  3.838383838383838e-01,  4.494312946611478e-12
  4.040404040404040e-01,  1.157391888367583e-12
  4.242424242424243e-01,  1.204641064018010e-12
