---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_2.UpdData = 2
Main.Study.Output_brachialis_2.FileName = "brachialis_2_data.txt"
Main.Study.Output_brachialis_2.NumberFormat.Digits = 15
Main.Study.Output_brachialis_2.NumberFormat.Width = 23
Main.Study.Output_brachialis_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_2.Values = 
Main.Study.Output_brachialis_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm"}
Main.Study.Output_brachialis_2.Format = 0
Main.Study.Output_brachialis_2.SepSign = ","
Main.Study.Output_brachialis_2.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_2.LineSepSign = ""
Main.Study.Output_brachialis_2.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_2.Header.LinePrefix = ""
Main.Study.Output_brachialis_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_2.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
  0.000000000000000e+00,  1.085081359205291e-13
  2.020202020202020e-02,  5.081254594878710e-14
  4.040404040404041e-02,  5.089333257735951e-14
  6.060606060606061e-02,  7.804760683603473e-14
  8.080808080808081e-02,  4.640691907324406e-14
  1.010101010101010e-01,  4.060498217308243e-13
  1.212121212121212e-01,  7.101983205332378e-14
  1.414141414141414e-01,  4.271874901243245e-14
  1.616161616161616e-01,  7.364641950215610e-14
  1.818181818181818e-01,  1.375621772344737e-13
  2.020202020202020e-01,  5.562085896261483e-14
  2.222222222222222e-01,  3.826085664449669e-14
  2.424242424242424e-01,  6.341627837107970e-14
  2.626262626262627e-01,  3.978068127803189e-14
  2.828282828282828e-01,  5.062452818176250e-14
  3.030303030303030e-01,  4.794225639513501e-14
  3.232323232323233e-01,  4.679072340967543e-14
  3.434343434343434e-01,  4.463091146201932e-14
  3.636363636363636e-01,  3.744269141886458e-14
  3.838383838383838e-01,  2.923494257044278e-14
  4.040404040404040e-01,  2.811622835761991e-14
  4.242424242424243e-01,  2.700261659924266e-14
  4.444444444444444e-01,  3.820346763695676e-14
  4.646464646464646e-01,  2.424070693677051e-14
  4.848484848484849e-01,  4.885277650916231e-14
  5.050505050505051e-01,  3.436698233262440e-14
  5.252525252525253e-01,  3.387746572991560e-14
  5.454545454545454e-01,  3.486510319442955e-14
  5.656565656565656e-01,  1.132151360116181e-13
  5.858585858585859e-01,  3.353268148949283e-14
  6.060606060606061e-01,  3.455627427060090e-13
  6.262626262626263e-01,  3.208173811135406e-14
  6.464646464646465e-01,  9.061286001342660e-14
  6.666666666666666e-01,  2.772835867534757e-14
  6.868686868686869e-01,  2.481401466284619e-14
  7.070707070707071e-01,  5.410413335638593e-14
  7.272727272727273e-01,  8.107640087519730e-14
  7.474747474747475e-01,  3.512857066286943e-14
  7.676767676767676e-01,  3.972911243015157e-14
  7.878787878787878e-01,  3.847459696761742e-14
  8.080808080808081e-01,  3.526880487388869e-14
  8.282828282828283e-01,  2.559438813826425e-14
  8.484848484848485e-01,  1.885743480435855e-14
  8.686868686868687e-01,  1.853816697449659e-14
  8.888888888888888e-01,  4.641253108899748e-14
  9.090909090909091e-01,  1.543774724390521e-14
  9.292929292929293e-01,  1.982045303639278e-14
  9.494949494949495e-01,  1.903249532001595e-14
  9.696969696969697e-01,  1.866040860822385e-14
  9.898989898989899e-01,  6.161317427470710e-14
  1.010101010101010e+00,  1.168814968802257e-14
  1.030303030303030e+00,  1.681593494726590e-14
  1.050505050505051e+00,  6.881207718792488e-14
  1.070707070707071e+00,  4.110607763635278e-14
  1.090909090909091e+00,  4.475770559612859e-14
  1.111111111111111e+00,  1.462062728873342e-14
  1.131313131313131e+00,  4.232420023024999e-14
  1.151515151515152e+00,  9.855373113883638e-15
  1.171717171717172e+00,  1.185205819315749e-14
  1.191919191919192e+00,  1.035194843778384e-14
  1.212121212121212e+00,  1.089210327447719e-14
  1.232323232323232e+00,  2.423537603501695e-14
  1.252525252525253e+00,  1.920701407822189e-14
  1.272727272727273e+00,  1.190519876816731e-13
  1.292929292929293e+00,  1.823593444025039e-14
  1.313131313131313e+00,  1.454164716113389e-14
  1.333333333333333e+00,  1.826785136556240e-13
  1.353535353535354e+00,  1.455100573185412e-13
  1.373737373737374e+00,  7.327728164375268e-15
  1.393939393939394e+00,  1.869871370152283e-14
  1.414141414141414e+00,  6.432201361051294e-15
  1.434343434343434e+00,  5.919322175636927e-15
  1.454545454545455e+00,  4.775438554652683e-15
  1.474747474747475e+00,  4.028243855220011e-15
  1.494949494949495e+00,  3.532500713139717e-15
  1.515151515151515e+00,  3.228510135155123e-15
  1.535353535353535e+00,  3.914931974949799e-15
  1.555555555555556e+00,  5.265498771559509e-15
  1.575757575757576e+00,  6.855024341092054e-14
  1.595959595959596e+00,  2.882272994868888e-15
  1.616161616161616e+00,  2.764358519697091e-15
  1.636363636363636e+00,  4.738696620630650e-15
  1.656565656565657e+00,  6.552179325822813e-14
  1.676767676767677e+00,  5.411166370425957e-14
  1.696969696969697e+00,  2.575279777407689e-15
  1.717171717171717e+00,  2.794557834636304e-14
  1.737373737373737e+00,  2.818044528136479e-14
  1.757575757575758e+00,  1.379753172722121e-13
  1.777777777777778e+00,  2.133273748933541e-14
  1.797979797979798e+00,  2.174079142361654e-14
  1.818181818181818e+00,  2.237684021740489e-14
  1.838383838383838e+00,  1.970032640771208e-14
  1.858585858585859e+00,  2.356567250075348e-14
  1.878787878787879e+00,  1.161352611461132e-13
  1.898989898989899e+00,  3.258786071544203e-14
  1.919191919191919e+00,  2.826862978632739e-15
  1.939393939393939e+00,  3.369776466656335e-15
  1.959595959595960e+00,  3.863748791746665e-15
  1.979797979797980e+00,  3.309507176294739e-15
  2.000000000000000e+00,  1.737200162133776e-13
