---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_longum.UpdData = 2
Main.Study.Output_biceps_brachii_caput_longum.FileName = "biceps_brachii_caput_longum_data.txt"
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_longum.Values = 
Main.Study.Output_biceps_brachii_caput_longum.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_longum.Fm"}
Main.Study.Output_biceps_brachii_caput_longum.Format = 0
Main.Study.Output_biceps_brachii_caput_longum.SepSign = ","
Main.Study.Output_biceps_brachii_caput_longum.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.113378171782827e+01
  5.454545454545454e-01,  1.112261701218504e+01
  5.656565656565656e-01,  1.111126404089109e+01
  5.858585858585859e-01,  1.110283166658763e+01
  6.060606060606061e-01,  1.110189044381366e+01
  6.262626262626263e-01,  1.109234875589429e+01
  6.464646464646465e-01,  1.108130268209769e+01
  6.666666666666666e-01,  1.106911841374612e+01
  6.868686868686869e-01,  1.105781381874801e+01
  7.070707070707071e-01,  1.104456090732164e+01
  7.272727272727273e-01,  1.102973718721190e+01
  7.474747474747475e-01,  1.101474135276934e+01
  7.676767676767676e-01,  1.100182425184323e+01
  7.878787878787878e-01,  1.098909087893507e+01
  8.080808080808081e-01,  1.097364354898617e+01
  8.282828282828283e-01,  1.095977541479140e+01
  8.484848484848485e-01,  1.094856846139426e+01
  8.686868686868687e-01,  1.093870597746615e+01
  8.888888888888888e-01,  1.093054945692509e+01
  9.090909090909091e-01,  1.092657465329309e+01
  9.292929292929293e-01,  1.092698314415683e+01
  9.494949494949495e-01,  1.092129051246680e+01
  9.696969696969697e-01,  1.090260466360595e+01
  9.898989898989899e-01,  1.083936005259735e+01
  1.010101010101010e+00,  1.078116750052735e+01
  1.030303030303030e+00,  1.073023370291201e+01
  1.050505050505051e+00,  1.068629761623013e+01
  1.070707070707071e+00,  1.062386814621243e+01
  1.090909090909091e+00,  1.056782121683244e+01
  1.111111111111111e+00,  1.052131777323548e+01
  1.131313131313131e+00,  1.030104098332844e+01
  1.151515151515152e+00,  1.007366215563863e+01
  1.171717171717172e+00,  9.865268939100478e+00
  1.191919191919192e+00,  9.668914905366966e+00
  1.212121212121212e+00,  9.482068991731985e+00
  1.232323232323232e+00,  9.282735221099472e+00
  1.252525252525253e+00,  9.048380458200025e+00
  1.272727272727273e+00,  8.816569662300539e+00
  1.292929292929293e+00,  8.583961252805620e+00
  1.313131313131313e+00,  8.369690026780743e+00
  1.333333333333333e+00,  8.218116754224781e+00
  1.353535353535354e+00,  8.036860348229112e+00
  1.373737373737374e+00,  7.854346990221526e+00
  1.393939393939394e+00,  7.672234755236339e+00
  1.414141414141414e+00,  7.491227138856051e+00
  1.434343434343434e+00,  7.306461430754064e+00
  1.454545454545455e+00,  7.141395374978210e+00
  1.474747474747475e+00,  6.983117864487037e+00
  1.494949494949495e+00,  6.828950162538958e+00
  1.515151515151515e+00,  6.668868506274301e+00
  1.535353535353535e+00,  6.511492342088320e+00
  1.555555555555556e+00,  6.354880619033096e+00
  1.575757575757576e+00,  6.189302753332747e+00
  1.595959595959596e+00,  6.019874314169075e+00
  1.616161616161616e+00,  5.844567908921991e+00
  1.636363636363636e+00,  5.658442260012422e+00
  1.656565656565657e+00,  5.441503279981080e+00
  1.676767676767677e+00,  5.238754132615099e+00
  1.696969696969697e+00,  5.004139985213815e+00
  1.717171717171717e+00,  4.780156201434018e+00
  1.737373737373737e+00,  4.520460621000758e+00
  1.757575757575758e+00,  4.256535717796633e+00
  1.777777777777778e+00,  3.954328094729162e+00
  1.797979797979798e+00,  3.643091385322086e+00
  1.818181818181818e+00,  3.327563935756369e+00
  1.838383838383838e+00,  3.005016572730218e+00
  1.858585858585859e+00,  2.671762809761251e+00
  1.878787878787879e+00,  2.327767081373596e+00
  1.898989898989899e+00,  1.972370757254079e+00
  1.919191919191919e+00,  1.604935730359661e+00
  1.939393939393939e+00,  1.224599173985940e+00
  1.959595959595960e+00,  8.302052740302563e-01
  1.979797979797980e+00,  4.203051837366878e-01
  2.000000000000000e+00,  9.741747582520334e-10
