---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 2
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  3.134268297167818e+01
  2.020202020202020e-02,  3.169013348047613e+01
  4.040404040404041e-02,  3.204676531346494e+01
  6.060606060606061e-02,  3.241321778563585e+01
  8.080808080808081e-02,  3.276741195654386e+01
  1.010101010101010e-01,  3.311262706127924e+01
  1.212121212121212e-01,  3.346843388135498e+01
  1.414141414141414e-01,  3.383134101487114e+01
  1.616161616161616e-01,  3.420120876961570e+01
  1.818181818181818e-01,  3.457658473822676e+01
  2.020202020202020e-01,  3.495963207740292e+01
  2.222222222222222e-01,  3.534846962657382e+01
  2.424242424242424e-01,  3.569847721947597e+01
  2.626262626262627e-01,  3.604389848412575e+01
  2.828282828282828e-01,  3.640682169626708e+01
  3.030303030303030e-01,  3.677789659232953e+01
  3.232323232323233e-01,  3.712358670242615e+01
  3.434343434343434e-01,  3.751229474430503e+01
  3.636363636363636e-01,  3.791438320991045e+01
  3.838383838383838e-01,  3.835610744507742e+01
  4.040404040404040e-01,  3.879667654442928e+01
  4.242424242424243e-01,  3.923525570388782e+01
  4.444444444444444e-01,  3.969243264049465e+01
  4.646464646464646e-01,  4.012105287222549e+01
  4.848484848484849e-01,  4.043683252897838e+01
  5.050505050505051e-01,  4.074659935823234e+01
  5.252525252525253e-01,  4.103611639795238e+01
  5.454545454545454e-01,  4.133354137962329e+01
  5.656565656565656e-01,  4.165031281838665e+01
  5.858585858585859e-01,  4.198187557274508e+01
  6.060606060606061e-01,  4.235293165209153e+01
  6.262626262626263e-01,  4.271079366463387e+01
  6.464646464646465e-01,  4.307470752986971e+01
  6.666666666666666e-01,  4.344184453978611e+01
  6.868686868686869e-01,  4.381590048797239e+01
  7.070707070707071e-01,  4.418434501214624e+01
  7.272727272727273e-01,  4.453663305126385e+01
  7.474747474747475e-01,  4.490918175815224e+01
  7.676767676767676e-01,  4.529328145226003e+01
  7.878787878787878e-01,  4.568482271965013e+01
  8.080808080808081e-01,  4.605101903362041e+01
  8.282828282828283e-01,  4.642871267579832e+01
  8.484848484848485e-01,  4.682160947842486e+01
  8.686868686868687e-01,  4.722467413367525e+01
  8.888888888888888e-01,  4.763787688413321e+01
  9.090909090909091e-01,  4.807009877406527e+01
  9.292929292929293e-01,  4.853177328160805e+01
  9.494949494949495e-01,  4.898052841317530e+01
  9.696969696969697e-01,  4.938059961924618e+01
  9.898989898989899e-01,  4.976368753858348e+01
  1.010101010101010e+00,  5.015111903547125e+01
  1.030303030303030e+00,  5.055214858535666e+01
  1.050505050505051e+00,  5.097231717382114e+01
  1.070707070707071e+00,  5.140425583498899e+01
  1.090909090909091e+00,  5.184724664308263e+01
  1.111111111111111e+00,  5.231134663986756e+01
  1.131313131313131e+00,  5.291429077501846e+01
  1.151515151515152e+00,  5.356406421958014e+01
  1.171717171717172e+00,  5.418210164155492e+01
  1.191919191919192e+00,  5.483167333506250e+01
  1.212121212121212e+00,  5.546297732140094e+01
  1.232323232323232e+00,  5.600262678839660e+01
  1.252525252525253e+00,  5.639960276754506e+01
  1.272727272727273e+00,  5.680558316730404e+01
  1.292929292929293e+00,  5.721170346739736e+01
  1.313131313131313e+00,  5.766951179852098e+01
  1.333333333333333e+00,  5.816446165583092e+01
  1.353535353535354e+00,  5.865908764798286e+01
  1.373737373737374e+00,  5.913708519874904e+01
  1.393939393939394e+00,  5.960811998353725e+01
  1.414141414141414e+00,  6.007856229012982e+01
  1.434343434343434e+00,  6.055527146946465e+01
  1.454545454545455e+00,  6.102440521560855e+01
  1.474747474747475e+00,  6.148837368847042e+01
  1.494949494949495e+00,  6.195667439138759e+01
  1.515151515151515e+00,  6.241909387923750e+01
  1.535353535353535e+00,  6.287764567962223e+01
  1.555555555555556e+00,  6.333983597249959e+01
  1.575757575757576e+00,  6.380445814212137e+01
  1.595959595959596e+00,  6.427445556229719e+01
  1.616161616161616e+00,  6.474546308863812e+01
  1.636363636363636e+00,  6.521465192167929e+01
  1.656565656565657e+00,  6.567459025138511e+01
  1.676767676767677e+00,  6.614747514189224e+01
  1.696969696969697e+00,  6.661053305322926e+01
  1.717171717171717e+00,  6.708293440964196e+01
  1.737373737373737e+00,  6.754733740606277e+01
  1.757575757575758e+00,  6.801473411707266e+01
  1.777777777777778e+00,  6.847333853586046e+01
  1.797979797979798e+00,  6.893372965922239e+01
  1.818181818181818e+00,  6.939130316952330e+01
  1.838383838383838e+00,  6.984792646680043e+01
  1.858585858585859e+00,  7.030737415036211e+01
  1.878787878787879e+00,  7.076879280412867e+01
  1.898989898989899e+00,  7.123173696460343e+01
  1.919191919191919e+00,  7.169586361416697e+01
  1.939393939393939e+00,  7.216085515747879e+01
  1.959595959595960e+00,  7.262639202605705e+01
  1.979797979797980e+00,  7.309211574098782e+01
  2.000000000000000e+00,  7.355879857653119e+01
