---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_1.UpdData = 2
Main.Study.Output_tricps_LH_1.FileName = "triceps_LH_1_data.txt"
Main.Study.Output_tricps_LH_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_1.Values = 
Main.Study.Output_tricps_LH_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm"}
Main.Study.Output_tricps_LH_1.Format = 0
Main.Study.Output_tricps_LH_1.SepSign = ","
Main.Study.Output_tricps_LH_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_1.LineSepSign = ""
Main.Study.Output_tricps_LH_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_1.Header.ColumnIDString = "col"
  8.282828282828283e-01,  1.989479961193285e+01
  8.484848484848485e-01,  2.010970047796784e+01
  8.686868686868687e-01,  2.033140170138408e+01
  8.888888888888888e-01,  2.055625826335985e+01
  9.090909090909091e-01,  2.079042378528629e+01
  9.292929292929293e-01,  2.103989574131463e+01
  9.494949494949495e-01,  2.128428738257360e+01
  9.696969696969697e-01,  2.150648398662995e+01
  9.898989898989899e-01,  2.172261481602431e+01
  1.010101010101010e+00,  2.195669887381105e+01
  1.030303030303030e+00,  2.220306595805233e+01
  1.050505050505051e+00,  2.245410424713065e+01
  1.070707070707071e+00,  2.270851970643307e+01
  1.090909090909091e+00,  2.296669682874052e+01
  1.111111111111111e+00,  2.323345376293190e+01
  1.131313131313131e+00,  2.356502692789949e+01
  1.151515151515152e+00,  2.392259541612099e+01
  1.171717171717172e+00,  2.425386716606883e+01
  1.191919191919192e+00,  2.460151184591710e+01
  1.212121212121212e+00,  2.493624012291200e+01
  1.232323232323232e+00,  2.521271296601820e+01
  1.252525252525253e+00,  2.540185637481679e+01
  1.272727272727273e+00,  2.559108345546622e+01
  1.292929292929293e+00,  2.578128520479835e+01
  1.313131313131313e+00,  2.599092637654958e+01
  1.333333333333333e+00,  2.620718984602645e+01
  1.353535353535354e+00,  2.644292391481352e+01
  1.373737373737374e+00,  2.666205260314965e+01
  1.393939393939394e+00,  2.686773981729205e+01
  1.414141414141414e+00,  2.706415283896734e+01
  1.434343434343434e+00,  2.726699187759893e+01
  1.454545454545455e+00,  2.746773758272962e+01
  1.474747474747475e+00,  2.765998046264990e+01
  1.494949494949495e+00,  2.784961103086151e+01
  1.515151515151515e+00,  2.803651763021749e+01
  1.535353535353535e+00,  2.821334789088402e+01
  1.555555555555556e+00,  2.838305508073486e+01
  1.575757575757576e+00,  2.855556765818569e+01
  1.595959595959596e+00,  2.873202428623182e+01
  1.616161616161616e+00,  2.890636035595310e+01
  1.636363636363636e+00,  2.907895130160748e+01
  1.656565656565657e+00,  2.925348462577549e+01
  1.676767676767677e+00,  2.942048314068149e+01
  1.696969696969697e+00,  2.959117686454470e+01
  1.717171717171717e+00,  2.975562005786976e+01
  1.737373737373737e+00,  2.992246640090890e+01
  1.757575757575758e+00,  3.008665076012055e+01
  1.777777777777778e+00,  3.025643547669755e+01
  1.797979797979798e+00,  3.042416826680373e+01
  1.818181818181818e+00,  3.058775450423954e+01
  1.838383838383838e+00,  3.074788831486909e+01
  1.858585858585859e+00,  3.090617868497827e+01
  1.878787878787879e+00,  3.106201654112806e+01
  1.898989898989899e+00,  3.121483051665546e+01
  1.919191919191919e+00,  3.136430863701074e+01
  1.939393939393939e+00,  3.151014226420167e+01
  1.959595959595960e+00,  3.165206118739873e+01
  1.979797979797980e+00,  3.178976935512749e+01
  2.000000000000000e+00,  3.192405071511959e+01
