---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_1.UpdData = 2
Main.Study.Output_tricps_LA_1.FileName = "triceps_LA_1_data.txt"
Main.Study.Output_tricps_LA_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_1.Values = 
Main.Study.Output_tricps_LA_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm"}
Main.Study.Output_tricps_LA_1.Format = 0
Main.Study.Output_tricps_LA_1.SepSign = ","
Main.Study.Output_tricps_LA_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_1.LineSepSign = ""
Main.Study.Output_tricps_LA_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_1.Header.ColumnIDString = "col"
  9.898989898989899e-01,  1.930789196820219e+01
  1.010101010101010e+00,  1.945833327401424e+01
  1.030303030303030e+00,  1.961404620900672e+01
  1.050505050505051e+00,  1.977718062672252e+01
  1.070707070707071e+00,  1.994487738451544e+01
  1.090909090909091e+00,  2.011685787028877e+01
  1.111111111111111e+00,  2.029702418916988e+01
  1.131313131313131e+00,  2.053105819223368e+01
  1.151515151515152e+00,  2.078325794181349e+01
  1.171717171717172e+00,  2.102313941949893e+01
  1.191919191919192e+00,  2.127525181960433e+01
  1.212121212121212e+00,  2.152027133553764e+01
  1.232323232323232e+00,  2.172972270747757e+01
  1.252525252525253e+00,  2.188380943069537e+01
  1.272727272727273e+00,  2.204138420242551e+01
  1.292929292929293e+00,  2.219900736364911e+01
  1.313131313131313e+00,  2.237668030349894e+01
  1.333333333333333e+00,  2.256875872386887e+01
  1.353535353535354e+00,  2.276070534027599e+01
  1.373737373737374e+00,  2.294619356781767e+01
  1.393939393939394e+00,  2.312897372781236e+01
  1.414141414141414e+00,  2.331151746845442e+01
  1.434343434343434e+00,  2.349648620305024e+01
  1.454545454545455e+00,  2.367850876418949e+01
  1.474747474747475e+00,  2.385852022142777e+01
  1.494949494949495e+00,  2.404020565149137e+01
  1.515151515151515e+00,  2.421960194673403e+01
  1.535353535353535e+00,  2.439749027968728e+01
  1.555555555555556e+00,  2.457678305436649e+01
  1.575757575757576e+00,  2.475701195820958e+01
  1.595959595959596e+00,  2.493931894323622e+01
  1.616161616161616e+00,  2.512201015980246e+01
  1.636363636363636e+00,  2.530398787286518e+01
  1.656565656565657e+00,  2.548236836549693e+01
  1.676767676767677e+00,  2.566576420086155e+01
  1.696969696969697e+00,  2.584533893514949e+01
  1.717171717171717e+00,  2.602853072106226e+01
  1.737373737373737e+00,  2.620861071659937e+01
  1.757575757575758e+00,  2.638984380563521e+01
  1.777777777777778e+00,  2.656765687534012e+01
  1.797979797979798e+00,  2.674615451358920e+01
  1.818181818181818e+00,  2.692355013839686e+01
  1.838383838383838e+00,  2.710056820286193e+01
  1.858585858585859e+00,  2.727867312131608e+01
  1.878787878787879e+00,  2.745753364960418e+01
  1.898989898989899e+00,  2.763697683308083e+01
  1.919191919191919e+00,  2.781686946743569e+01
  1.939393939393939e+00,  2.799708821754326e+01
  1.959595959595960e+00,  2.817750897712395e+01
  1.979797979797980e+00,  2.835799254450552e+01
  2.000000000000000e+00,  2.853883840607700e+01
