---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_2.UpdData = 2
Main.Study.Output_tricps_LA_2.FileName = "triceps_LA_2_data.txt"
Main.Study.Output_tricps_LA_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_2.Values = 
Main.Study.Output_tricps_LA_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm"}
Main.Study.Output_tricps_LA_2.Format = 0
Main.Study.Output_tricps_LA_2.SepSign = ","
Main.Study.Output_tricps_LA_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_2.LineSepSign = ""
Main.Study.Output_tricps_LA_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_2.Header.ColumnIDString = "col"
  4.444444444444444e-01,  1.535670099911591e+01
  4.646464646464646e-01,  1.552253708605224e+01
  4.848484848484849e-01,  1.564356980324402e+01
  5.050505050505051e-01,  1.576202032467149e+01
  5.252525252525253e-01,  1.587263246236899e+01
  5.454545454545454e-01,  1.598629244067836e+01
  5.656565656565656e-01,  1.610742745697739e+01
  5.858585858585859e-01,  1.623383901856774e+01
  6.060606060606061e-01,  1.637637986617670e+01
  6.262626262626263e-01,  1.651337204589078e+01
  6.464646464646465e-01,  1.665269506982769e+01
  6.666666666666666e-01,  1.679325050754384e+01
  6.868686868686869e-01,  1.693647391518432e+01
  7.070707070707071e-01,  1.707789900109342e+01
  7.272727272727273e-01,  1.721370754512341e+01
  7.474747474747475e-01,  1.735737340716938e+01
  7.676767676767676e-01,  1.750550277627587e+01
  7.878787878787878e-01,  1.765651237635914e+01
  8.080808080808081e-01,  1.779772990842097e+01
  8.282828282828283e-01,  1.794361471884502e+01
  8.484848484848485e-01,  1.809321960216122e+01
  8.686868686868687e-01,  1.824866392521397e+01
  8.888888888888888e-01,  1.840803076574280e+01
  9.090909090909091e-01,  1.857475249730292e+01
  9.292929292929293e-01,  1.875230221016657e+01
  9.494949494949495e-01,  1.892535843702237e+01
  9.696969696969697e-01,  1.907961119333704e+01
  9.898989898989899e-01,  1.922730991858298e+01
  1.010101010101010e+00,  1.937669508541207e+01
  1.030303030303030e+00,  1.953134235433991e+01
  1.050505050505051e+00,  1.969339244051196e+01
  1.070707070707071e+00,  1.985999822451864e+01
  1.090909090909091e+00,  2.003088235719836e+01
  1.111111111111111e+00,  2.020993029559212e+01
  1.131313131313131e+00,  2.044262703978594e+01
  1.151515151515152e+00,  2.069342286589729e+01
  1.171717171717172e+00,  2.093196565571935e+01
  1.191919191919192e+00,  2.118269884531081e+01
  1.212121212121212e+00,  2.142638296476359e+01
  1.232323232323232e+00,  2.163466808458911e+01
  1.252525252525253e+00,  2.178784614665116e+01
  1.272727272727273e+00,  2.194451320792754e+01
  1.292929292929293e+00,  2.210124490964436e+01
  1.313131313131313e+00,  2.227795463243122e+01
  1.333333333333333e+00,  2.247064970490348e+01
  1.353535353535354e+00,  2.266164066307180e+01
  1.373737373737374e+00,  2.284621642871376e+01
  1.393939393939394e+00,  2.302811142177748e+01
  1.414141414141414e+00,  2.320978678942513e+01
  1.434343434343434e+00,  2.339389257787703e+01
  1.454545454545455e+00,  2.357508129728345e+01
  1.474747474747475e+00,  2.375428417759165e+01
  1.494949494949495e+00,  2.393517041619148e+01
  1.515151515151515e+00,  2.411379444765082e+01
  1.535353535353535e+00,  2.429093424154359e+01
  1.555555555555556e+00,  2.446948968717961e+01
  1.575757575757576e+00,  2.464899473375888e+01
  1.595959595959596e+00,  2.483058655995383e+01
  1.616161616161616e+00,  2.501257891224190e+01
  1.636363636363636e+00,  2.519387904637361e+01
  1.656565656565657e+00,  2.537161596261232e+01
  1.676767676767677e+00,  2.555436497357670e+01
  1.696969696969697e+00,  2.573332820121930e+01
  1.717171717171717e+00,  2.591591172478840e+01
  1.737373737373737e+00,  2.609541602569065e+01
  1.757575757575758e+00,  2.627608769963963e+01
  1.777777777777778e+00,  2.645337352081563e+01
  1.797979797979798e+00,  2.663136051600230e+01
  1.818181818181818e+00,  2.680826993785376e+01
  1.838383838383838e+00,  2.698482326745300e+01
  1.858585858585859e+00,  2.716247881740708e+01
  1.878787878787879e+00,  2.734090693854494e+01
  1.898989898989899e+00,  2.751993558701599e+01
  1.919191919191919e+00,  2.769943228676382e+01
  1.939393939393939e+00,  2.787927438229966e+01
  1.959595959595960e+00,  2.805933844210479e+01
  1.979797979797980e+00,  2.823948599407275e+01
  2.000000000000000e+00,  2.842001541803993e+01
