---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 2
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  3.229971693022376e-14
  5.454545454545454e-01,  3.491495207739728e-14
  5.656565656565656e-01,  1.192743135158071e-13
  5.858585858585859e-01,  3.725336740590092e-14
  6.060606060606061e-01,  4.044443232681330e-13
  6.262626262626263e-01,  3.981146509387751e-14
  6.464646464646465e-01,  1.195916936014109e-13
  6.666666666666666e-01,  3.904759572552618e-14
  6.868686868686869e-01,  3.737506585656338e-14
  7.070707070707071e-01,  8.670243387566404e-14
  7.272727272727273e-01,  1.375286577437682e-13
  7.474747474747475e-01,  6.337761114195857e-14
  7.676767676767676e-01,  7.659527779454610e-14
  7.878787878787878e-01,  7.961575334821963e-14
  8.080808080808081e-01,  7.877584256738910e-14
  8.282828282828283e-01,  6.203656708046319e-14
  8.484848484848485e-01,  4.989796381153813e-14
  8.686868686868687e-01,  5.386245392893852e-14
  8.888888888888888e-01,  1.486299661818015e-13
  9.090909090909091e-01,  5.480643467577000e-14
  9.292929292929293e-01,  7.863086006600634e-14
  9.494949494949495e-01,  8.630995028330804e-14
  9.696969696969697e-01,  1.001556022251032e-13
  9.898989898989899e-01,  3.954818654292908e-13
  1.010101010101010e+00,  9.003143354673764e-14
  1.030303030303030e+00,  1.598881919764425e-13
  1.050505050505051e+00,  8.701676436996664e-13
  1.070707070707071e+00,  7.602485074581277e-13
  1.090909090909091e+00,  1.567306308769875e-12
  1.111111111111111e+00,  5.524815074927595e-12
  1.131313131313131e+00,  4.385257924770630e-01
  1.151515151515152e+00,  9.079321357079441e-01
  1.171717171717172e+00,  1.322037043342452e+00
  1.191919191919192e+00,  1.724162981293444e+00
  1.212121212121212e+00,  2.091972783814804e+00
  1.232323232323232e+00,  2.415799579346114e+00
  1.252525252525253e+00,  2.696329258828636e+00
  1.272727272727273e+00,  2.967909784686120e+00
  1.292929292929293e+00,  3.228497845707167e+00
  1.313131313131313e+00,  3.482169230350925e+00
  1.333333333333333e+00,  3.664307722708997e+00
  1.353535353535354e+00,  3.881078444305385e+00
  1.373737373737374e+00,  4.082747528937904e+00
  1.393939393939394e+00,  4.273165739629203e+00
  1.414141414141414e+00,  4.455474960351860e+00
  1.434343434343434e+00,  4.641359940577002e+00
  1.454545454545455e+00,  4.791693434279264e+00
  1.474747474747475e+00,  4.933818758576684e+00
  1.494949494949495e+00,  5.060221636914678e+00
  1.515151515151515e+00,  5.185450327081713e+00
  1.535353535353535e+00,  5.303642797187608e+00
  1.555555555555556e+00,  5.419577180992008e+00
  1.575757575757576e+00,  5.543579518786405e+00
  1.595959595959596e+00,  5.672365561290908e+00
  1.616161616161616e+00,  5.803595552674973e+00
  1.636363636363636e+00,  5.940819028224431e+00
  1.656565656565657e+00,  6.100626221254956e+00
  1.676767676767677e+00,  6.247428233616307e+00
  1.696969696969697e+00,  6.416888849279556e+00
  1.717171717171717e+00,  6.575145377826129e+00
  1.737373737373737e+00,  6.759416030757961e+00
  1.757575757575758e+00,  6.943822476442827e+00
  1.777777777777778e+00,  7.155313341556327e+00
  1.797979797979798e+00,  7.369989351781815e+00
  1.818181818181818e+00,  7.580752625838685e+00
  1.838383838383838e+00,  7.791272293987772e+00
  1.858585858585859e+00,  8.006766069108506e+00
  1.878787878787879e+00,  8.226556324120439e+00
  1.898989898989899e+00,  8.450743573506646e+00
  1.919191919191919e+00,  8.679421415578970e+00
  1.939393939393939e+00,  8.912864777153363e+00
  1.959595959595960e+00,  9.151557021497343e+00
  1.979797979797980e+00,  9.396148664392951e+00
  2.000000000000000e+00,  9.643910481569065e+00
