---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_1.UpdData = 3
Main.Study.Output_tricps_LH_1.FileName = "triceps_LH_1_data.txt"
Main.Study.Output_tricps_LH_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_1.Values = 
Main.Study.Output_tricps_LH_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm"}
Main.Study.Output_tricps_LH_1.Format = 0
Main.Study.Output_tricps_LH_1.SepSign = ","
Main.Study.Output_tricps_LH_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_1.LineSepSign = ""
Main.Study.Output_tricps_LH_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LH_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm
  0.000000000000000e+00,  6.174756005862858e+00
  2.020202020202020e-02,  6.543025164223460e+00
  4.040404040404041e-02,  6.909856281045032e+00
  6.060606060606061e-02,  7.274928062530670e+00
  8.080808080808081e-02,  7.637869339460633e+00
  1.010101010101010e-01,  7.998175389154770e+00
  1.212121212121212e-01,  8.356322090602696e+00
  1.414141414141414e-01,  8.712049432838437e+00
  1.616161616161616e-01,  9.065490398532127e+00
  1.818181818181818e-01,  9.416162084296237e+00
  2.020202020202020e-01,  9.764261186377256e+00
  2.222222222222222e-01,  1.010974644645950e+01
  2.424242424242424e-01,  1.045413937974636e+01
  2.626262626262627e-01,  1.079591895952068e+01
  2.828282828282828e-01,  1.114070755747820e+01
  3.030303030303030e-01,  1.148071645472396e+01
  3.232323232323233e-01,  1.181668603519469e+01
  3.434343434343434e-01,  1.216160330348766e+01
  3.636363636363636e-01,  1.249857988008877e+01
  3.838383838383838e-01,  1.266253923287665e+01
  4.040404040404040e-01,  1.277327036296914e+01
  4.242424242424243e-01,  1.293095911605806e+01
  4.444444444444444e-01,  1.311585245914166e+01
  4.646464646464646e-01,  1.331579310509239e+01
  4.848484848484849e-01,  1.352592698437656e+01
  5.050505050505051e-01,  1.375433693841688e+01
  5.252525252525253e-01,  1.399827987158876e+01
  5.454545454545454e-01,  1.425661028966204e+01
  5.656565656565656e-01,  1.451835302014657e+01
  5.858585858585859e-01,  1.478237684814684e+01
  6.060606060606061e-01,  1.504949569080546e+01
  6.262626262626263e-01,  1.531795617918180e+01
  6.464646464646465e-01,  1.558671698771658e+01
  6.666666666666666e-01,  1.585236858822992e+01
  6.868686868686869e-01,  1.612274857485549e+01
  7.070707070707071e-01,  1.641236256228155e+01
  7.272727272727273e-01,  1.670141665235664e+01
  7.474747474747475e-01,  1.698947037092323e+01
  7.676767676767676e-01,  1.727599373795272e+01
  7.878787878787878e-01,  1.755994204486880e+01
  8.080808080808081e-01,  1.784006096078355e+01
