---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_longum.UpdData = 3
Main.Study.Output_biceps_brachii_caput_longum.FileName = "biceps_brachii_caput_longum_data.txt"
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_longum.Values = 
Main.Study.Output_biceps_brachii_caput_longum.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_longum.Fm"}
Main.Study.Output_biceps_brachii_caput_longum.Format = 0
Main.Study.Output_biceps_brachii_caput_longum.SepSign = ","
Main.Study.Output_biceps_brachii_caput_longum.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.006759442009862e+01
  5.454545454545454e-01,  1.010759390359096e+01
  5.656565656565656e-01,  1.014752127190008e+01
  5.858585858585859e-01,  1.018788633615771e+01
  6.060606060606061e-01,  1.022836726710936e+01
  6.262626262626263e-01,  1.027423250971077e+01
  6.464646464646465e-01,  1.032004832044155e+01
  6.666666666666666e-01,  1.037007739534422e+01
  6.868686868686869e-01,  1.041826934751375e+01
  7.070707070707071e-01,  1.045293620576194e+01
  7.272727272727273e-01,  1.048879669460550e+01
  7.474747474747475e-01,  1.052596139017486e+01
  7.676767676767676e-01,  1.056459987203753e+01
  7.878787878787878e-01,  1.060451803402329e+01
  8.080808080808081e-01,  1.064668565715604e+01
  8.282828282828283e-01,  1.068432629327343e+01
  8.484848484848485e-01,  1.072334461780553e+01
  8.686868686868687e-01,  1.076352317156408e+01
  8.888888888888888e-01,  1.080495379349751e+01
  9.090909090909091e-01,  1.084771645126997e+01
  9.292929292929293e-01,  1.089169876279097e+01
  9.494949494949495e-01,  1.093713208966934e+01
  9.696969696969697e-01,  1.098408273949917e+01
  9.898989898989899e-01,  1.103262536350625e+01
  1.010101010101010e+00,  1.105921454069848e+01
  1.030303030303030e+00,  1.108265864288031e+01
  1.050505050505051e+00,  1.111085856262135e+01
  1.070707070707071e+00,  1.114442683084874e+01
  1.090909090909091e+00,  1.118497724619056e+01
  1.111111111111111e+00,  1.121362592481232e+01
  1.131313131313131e+00,  1.121907488759847e+01
  1.151515151515152e+00,  1.123150441984127e+01
  1.171717171717172e+00,  1.124845872784511e+01
  1.191919191919192e+00,  1.126809788452522e+01
  1.212121212121212e+00,  1.129074759954669e+01
  1.232323232323232e+00,  1.131699990415508e+01
  1.252525252525253e+00,  1.134794283473313e+01
  1.272727272727273e+00,  1.138584683173639e+01
  1.292929292929293e+00,  1.141756495784383e+01
  1.313131313131313e+00,  1.142341965396901e+01
  1.333333333333333e+00,  1.142925869849488e+01
  1.353535353535354e+00,  1.143171185059842e+01
  1.373737373737374e+00,  1.142996728567344e+01
  1.393939393939394e+00,  1.142860038887819e+01
  1.414141414141414e+00,  1.142760767352540e+01
  1.434343434343434e+00,  1.142746566130390e+01
  1.454545454545455e+00,  1.142883739031724e+01
  1.474747474747475e+00,  1.143110802233215e+01
  1.494949494949495e+00,  1.143720388270524e+01
  1.515151515151515e+00,  1.145790602984808e+01
  1.535353535353535e+00,  1.148061049835068e+01
  1.555555555555556e+00,  1.150236687769382e+01
  1.575757575757576e+00,  1.152085327251504e+01
  1.595959595959596e+00,  1.155472633442237e+01
  1.616161616161616e+00,  1.158489940134153e+01
  1.636363636363636e+00,  1.161382072455148e+01
  1.656565656565657e+00,  1.163797503129301e+01
  1.676767676767677e+00,  1.166957004166988e+01
  1.696969696969697e+00,  1.171168318156215e+01
  1.717171717171717e+00,  1.175144619811613e+01
  1.737373737373737e+00,  1.178931024347869e+01
  1.757575757575758e+00,  1.182576300549873e+01
  1.777777777777778e+00,  1.186463010175203e+01
  1.797979797979798e+00,  1.190750924497669e+01
  1.818181818181818e+00,  1.195084027949309e+01
  1.838383838383838e+00,  1.199208317983643e+01
  1.858585858585859e+00,  1.203189294124443e+01
  1.878787878787879e+00,  1.207111244458819e+01
  1.898989898989899e+00,  1.211181183124389e+01
  1.919191919191919e+00,  1.215223911187449e+01
  1.939393939393939e+00,  1.219233447565831e+01
  1.959595959595960e+00,  1.223216204889750e+01
  1.979797979797980e+00,  1.227240361519756e+01
  2.000000000000000e+00,  1.231357517306160e+01
