---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_1.UpdData = 3
Main.Study.Output_tricps_LA_1.FileName = "triceps_LA_1_data.txt"
Main.Study.Output_tricps_LA_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_1.Values = 
Main.Study.Output_tricps_LA_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm"}
Main.Study.Output_tricps_LA_1.Format = 0
Main.Study.Output_tricps_LA_1.SepSign = ","
Main.Study.Output_tricps_LA_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_1.LineSepSign = ""
Main.Study.Output_tricps_LA_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_1.Header.ColumnIDString = "col"
  9.898989898989899e-01,  1.661929417637642e+01
  1.010101010101010e+00,  1.684363231795105e+01
  1.030303030303030e+00,  1.706601370181830e+01
  1.050505050505051e+00,  1.728980880787601e+01
  1.070707070707071e+00,  1.751639246836539e+01
  1.090909090909091e+00,  1.774520623462285e+01
  1.111111111111111e+00,  1.796873334614836e+01
  1.131313131313131e+00,  1.818244327101901e+01
  1.151515151515152e+00,  1.839704293920302e+01
  1.171717171717172e+00,  1.861202129942982e+01
  1.191919191919192e+00,  1.882759815393314e+01
  1.212121212121212e+00,  1.904388114726665e+01
  1.232323232323232e+00,  1.926113784752603e+01
  1.252525252525253e+00,  1.947989917229051e+01
  1.272727272727273e+00,  1.970132975686307e+01
  1.292929292929293e+00,  1.991836291321741e+01
  1.313131313131313e+00,  2.011968202166213e+01
  1.333333333333333e+00,  2.031999603570739e+01
  1.353535353535354e+00,  2.051898108698722e+01
  1.373737373737374e+00,  2.071799223423631e+01
  1.393939393939394e+00,  2.091652255486193e+01
  1.414141414141414e+00,  2.111455742014070e+01
  1.434343434343434e+00,  2.131128750604623e+01
  1.454545454545455e+00,  2.150561640343049e+01
  1.474747474747475e+00,  2.169877195381622e+01
  1.494949494949495e+00,  2.189084888970237e+01
  1.515151515151515e+00,  2.208898219718876e+01
  1.535353535353535e+00,  2.228867749338538e+01
  1.555555555555556e+00,  2.248498593474584e+01
  1.575757575757576e+00,  2.267908170138649e+01
  1.595959595959596e+00,  2.286717789928328e+01
  1.616161616161616e+00,  2.305505121063486e+01
  1.636363636363636e+00,  2.324090582409834e+01
  1.656565656565657e+00,  2.343045812232165e+01
  1.676767676767677e+00,  2.361436319752657e+01
  1.696969696969697e+00,  2.379339078784747e+01
  1.717171717171717e+00,  2.397201081868125e+01
  1.737373737373737e+00,  2.415007931001357e+01
  1.757575757575758e+00,  2.432739340269704e+01
  1.777777777777778e+00,  2.450200881146049e+01
  1.797979797979798e+00,  2.467090667736332e+01
  1.818181818181818e+00,  2.484779207736315e+01
  1.838383838383838e+00,  2.502272632317069e+01
  1.858585858585859e+00,  2.519643141926286e+01
  1.878787878787879e+00,  2.536873500209360e+01
  1.898989898989899e+00,  2.553770965697034e+01
  1.919191919191919e+00,  2.570548473620191e+01
  1.939393939393939e+00,  2.587223679342961e+01
  1.959595959595960e+00,  2.603797691729247e+01
  1.979797979797980e+00,  2.620205393575192e+01
  2.000000000000000e+00,  2.637126656850070e+01
