---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_2.UpdData = 3
Main.Study.Output_brachialis_2.FileName = "brachialis_2_data.txt"
Main.Study.Output_brachialis_2.NumberFormat.Digits = 15
Main.Study.Output_brachialis_2.NumberFormat.Width = 23
Main.Study.Output_brachialis_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_2.Values = 
Main.Study.Output_brachialis_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm"}
Main.Study.Output_brachialis_2.Format = 0
Main.Study.Output_brachialis_2.SepSign = ","
Main.Study.Output_brachialis_2.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_2.LineSepSign = ""
Main.Study.Output_brachialis_2.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_2.Header.LinePrefix = ""
Main.Study.Output_brachialis_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_2.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
  0.000000000000000e+00,  3.976655769220899e-13
  2.020202020202020e-02,  5.964349840460862e-13
  4.040404040404041e-02,  5.101867773405625e-13
  6.060606060606061e-02,  3.904393766027708e-13
  8.080808080808081e-02,  3.194652469558341e-13
  1.010101010101010e-01,  2.271105383099322e-13
  1.212121212121212e-01,  2.630528928601998e-13
  1.414141414141414e-01,  2.346689033597311e-13
  1.616161616161616e-01,  1.970591610325077e-13
  1.818181818181818e-01,  1.728417379269809e-13
  2.020202020202020e-01,  1.660288522060669e-13
  2.222222222222222e-01,  1.653222440005147e-13
  2.424242424242424e-01,  7.279132204397426e-13
  2.626262626262627e-01,  1.009922909490590e-13
  2.828282828282828e-01,  9.940463491716535e-14
  3.030303030303030e-01,  8.630990427620218e-14
  3.232323232323233e-01,  8.240046570574456e-14
  3.434343434343434e-01,  7.392960463059280e-14
  3.636363636363636e-01,  7.348680625184726e-14
  3.838383838383838e-01,  8.454365548733950e-14
  4.040404040404040e-01,  9.247292338176577e-14
  4.242424242424243e-01,  8.820264212102557e-14
  4.444444444444444e-01,  8.192692481408612e-14
  4.646464646464646e-01,  7.530324863067400e-14
  4.848484848484849e-01,  6.969587960799813e-14
  5.050505050505051e-01,  6.358303061171674e-14
  5.252525252525253e-01,  5.642464436361135e-14
  5.454545454545454e-01,  4.691303010481860e-14
  5.656565656565656e-01,  3.946724085074569e-14
  5.858585858585859e-01,  3.342542445654696e-14
  6.060606060606061e-01,  3.434037114531725e-14
  6.262626262626263e-01,  3.535720766198270e-14
  6.464646464646465e-01,  2.994249981352187e-14
  6.666666666666666e-01,  2.749432563102124e-14
  6.868686868686869e-01,  2.307428009798231e-14
  7.070707070707071e-01,  2.544802119025241e-14
  7.272727272727273e-01,  2.335717688502950e-14
  7.474747474747475e-01,  1.975661288309635e-14
  7.676767676767676e-01,  1.880742829134194e-14
  7.878787878787878e-01,  1.909972194285467e-14
  8.080808080808081e-01,  1.449672691218380e-14
  8.282828282828283e-01,  2.220104741691324e-14
  8.484848484848485e-01,  2.745731441704197e-14
  8.686868686868687e-01,  2.538095104654972e-14
  8.888888888888888e-01,  3.605768811103450e-14
  9.090909090909091e-01,  1.019388501615066e-14
  9.292929292929293e-01,  1.006233964819441e-14
  9.494949494949495e-01,  1.707224586141613e-14
  9.696969696969697e-01,  2.403164432839686e-14
  9.898989898989899e-01,  2.559689503081870e-14
  1.010101010101010e+00,  2.268970308340236e-14
  1.030303030303030e+00,  2.240978415351268e-14
  1.050505050505051e+00,  1.447293196592668e-14
  1.070707070707071e+00,  9.314864138116965e-15
  1.090909090909091e+00,  4.356195411441063e-14
  1.111111111111111e+00,  4.268856776207786e-14
  1.131313131313131e+00,  2.098229162134248e-14
  1.151515151515152e+00,  1.440139793759413e-14
  1.171717171717172e+00,  1.389070340719203e-14
  1.191919191919192e+00,  1.187875645612970e-14
  1.212121212121212e+00,  9.934431250970579e-15
  1.232323232323232e+00,  1.443763500645284e-14
  1.252525252525253e+00,  2.189828194964830e-14
  1.272727272727273e+00,  2.254943995235013e-14
  1.292929292929293e+00,  1.897679948969995e-14
  1.313131313131313e+00,  4.638399621123216e-15
  1.333333333333333e+00,  2.217042971486507e-14
  1.353535353535354e+00,  1.521161200450217e-14
  1.373737373737374e+00,  6.674365107303773e-15
  1.393939393939394e+00,  5.252976893022742e-15
  1.414141414141414e+00,  4.353703872052328e-15
  1.434343434343434e+00,  4.405046810001355e-14
  1.454545454545455e+00,  4.432254254101010e-14
  1.474747474747475e+00,  3.980265787098117e-15
  1.494949494949495e+00,  3.156661617988026e-14
  1.515151515151515e+00,  2.182288870225228e-14
  1.535353535353535e+00,  2.260140732141114e-15
  1.555555555555556e+00,  1.482384104990728e-14
  1.575757575757576e+00,  8.257881605409618e-14
  1.595959595959596e+00,  7.866323618465159e-15
  1.616161616161616e+00,  8.140897130877953e-15
  1.636363636363636e+00,  9.099605647206846e-15
  1.656565656565657e+00,  9.558257337892980e-15
  1.676767676767677e+00,  1.014018741672757e-14
  1.696969696969697e+00,  1.079283491395061e-14
  1.717171717171717e+00,  1.190556668675105e-14
  1.737373737373737e+00,  1.440708370832177e-14
  1.757575757575758e+00,  1.552613684759539e-14
  1.777777777777778e+00,  1.756680723349120e-14
  1.797979797979798e+00,  1.840751137266522e-14
  1.818181818181818e+00,  3.342968687985160e-15
  1.838383838383838e+00,  1.883432583448056e-14
  1.858585858585859e+00,  3.659961266818175e-15
  1.878787878787879e+00,  1.858265908518513e-14
  1.898989898989899e+00,  1.818812530756825e-14
  1.919191919191919e+00,  1.765689581188014e-14
  1.939393939393939e+00,  3.734248211883767e-15
  1.959595959595960e+00,  3.763664882984027e-15
  1.979797979797980e+00,  1.687010234079460e-14
  2.000000000000000e+00,  3.130895693836737e-15
