---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 3
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.282786768637379e-14
  5.454545454545454e-01,  1.107421535641951e-14
  5.656565656565656e-01,  9.669156074266865e-15
  5.858585858585859e-01,  8.495130481610151e-15
  6.060606060606061e-01,  9.051622679127613e-15
  6.262626262626263e-01,  9.682844928312764e-15
  6.464646464646465e-01,  8.547646113370754e-15
  6.666666666666666e-01,  8.187588185034654e-15
  6.868686868686869e-01,  7.155644598305552e-15
  7.070707070707071e-01,  8.166647545000861e-15
  7.272727272727273e-01,  7.753284848625907e-15
  7.474747474747475e-01,  6.780629636109601e-15
  7.676767676767676e-01,  6.671160538063399e-15
  7.878787878787878e-01,  7.000376717746759e-15
  8.080808080808081e-01,  5.487233172621517e-15
  8.282828282828283e-01,  8.674670811673776e-15
  8.484848484848485e-01,  1.107135028084121e-14
  8.686868686868687e-01,  1.055883503427780e-14
  8.888888888888888e-01,  1.547367351437424e-14
  9.090909090909091e-01,  4.511609254873730e-15
  9.292929292929293e-01,  4.590790898861619e-15
  9.494949494949495e-01,  8.028062757094545e-15
  9.696969696969697e-01,  1.164625837227746e-14
  9.898989898989899e-01,  1.278337527961232e-14
  1.010101010101010e+00,  1.165464112042363e-14
  1.030303030303030e+00,  1.183696329794653e-14
  1.050505050505051e+00,  7.865759535638167e-15
  1.070707070707071e+00,  5.212904635451800e-15
  1.090909090909091e+00,  2.514060253000772e-14
  1.111111111111111e+00,  2.529778665218251e-14
  1.131313131313131e+00,  1.268628071056366e-14
  1.151515151515152e+00,  8.888583039273483e-15
  1.171717171717172e+00,  8.754793535712718e-15
  1.191919191919192e+00,  7.648376812182429e-15
  1.212121212121212e+00,  6.538046004095976e-15
  1.232323232323232e+00,  9.719013037844107e-15
  1.252525252525253e+00,  1.509461277959573e-14
  1.272727272727273e+00,  1.594432561666919e-14
  1.292929292929293e+00,  1.373213412027130e-14
  1.313131313131313e+00,  3.405375828783053e-15
  1.333333333333333e+00,  1.651474321871827e-14
  1.353535353535354e+00,  1.146666603541494e-14
  1.373737373737374e+00,  5.073990716579641e-15
  1.393939393939394e+00,  4.026762236891908e-15
  1.414141414141414e+00,  3.364760367258995e-15
  1.434343434343434e+00,  3.431685862106994e-14
  1.454545454545455e+00,  3.479670639395526e-14
  1.474747474747475e+00,  3.148583546285801e-15
  1.494949494949495e+00,  2.516968879439963e-14
  1.515151515151515e+00,  1.759657334994309e-14
  1.535353535353535e+00,  1.843634155055491e-15
  1.555555555555556e+00,  1.222242039192781e-14
  1.575757575757576e+00,  6.875053631252948e-14
  1.595959595959596e+00,  6.637336363139176e-15
  1.616161616161616e+00,  6.954089718296801e-15
  1.636363636363636e+00,  7.862792216466767e-15
  1.656565656565657e+00,  8.350385977871247e-15
  1.676767676767677e+00,  8.972149717059008e-15
  1.696969696969697e+00,  9.704659894150395e-15
  1.717171717171717e+00,  1.086853200547950e-14
  1.737373737373737e+00,  1.334272457524177e-14
  1.757575757575758e+00,  1.457855994647131e-14
  1.777777777777778e+00,  1.673084893280692e-14
  1.797979797979798e+00,  1.777849031360020e-14
  1.818181818181818e+00,  3.276337211189019e-15
  1.838383838383838e+00,  1.871778010064151e-14
  1.858585858585859e+00,  3.686341993451933e-15
  1.878787878787879e+00,  1.896051815165932e-14
  1.898989898989899e+00,  1.879215094084346e-14
  1.919191919191919e+00,  1.846691130506010e-14
  1.939393939393939e+00,  3.952109264652229e-15
  1.959595959595960e+00,  4.029430404705898e-15
  1.979797979797980e+00,  1.826509938683609e-14
  2.000000000000000e+00,  3.426843056040312e-15
