---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 3
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  1.121080768060207e+01
  2.020202020202020e-02,  1.192765116252823e+01
  4.040404040404041e-02,  1.265226439844868e+01
  6.060606060606061e-02,  1.338234157965667e+01
  8.080808080808081e-02,  1.411577799073212e+01
  1.010101010101010e-01,  1.485032350569248e+01
  1.212121212121212e-01,  1.558681933216270e+01
  1.414141414141414e-01,  1.632388849298281e+01
  1.616161616161616e-01,  1.706179834736521e+01
  1.818181818181818e-01,  1.779880323651940e+01
  2.020202020202020e-01,  1.853527304862082e+01
  2.222222222222222e-01,  1.927098648989709e+01
  2.424242424242424e-01,  2.000550796662639e+01
  2.626262626262627e-01,  2.073900597098307e+01
  2.828282828282828e-01,  2.147050207563552e+01
  3.030303030303030e-01,  2.220147069453212e+01
  3.232323232323233e-01,  2.293169565130000e+01
  3.434343434343434e-01,  2.368850911528340e+01
  3.636363636363636e-01,  2.443707213742796e+01
  3.838383838383838e-01,  2.501833526549200e+01
  4.040404040404040e-01,  2.555803889489470e+01
  4.242424242424243e-01,  2.610317498398681e+01
  4.444444444444444e-01,  2.664998772528881e+01
  4.646464646464646e-01,  2.721317747190488e+01
  4.848484848484849e-01,  2.778683506510356e+01
  5.050505050505051e-01,  2.836219142934274e+01
  5.252525252525253e-01,  2.893604201418752e+01
  5.454545454545454e-01,  2.950970110190723e+01
  5.656565656565656e-01,  3.008695719870445e+01
  5.858585858585859e-01,  3.066700110861678e+01
  6.060606060606061e-01,  3.125207542384568e+01
  6.262626262626263e-01,  3.185384248397846e+01
  6.464646464646465e-01,  3.248578916363499e+01
  6.666666666666666e-01,  3.312443749304705e+01
  6.868686868686869e-01,  3.375776064459188e+01
  7.070707070707071e-01,  3.436406430823301e+01
  7.272727272727273e-01,  3.497053649275681e+01
  7.474747474747475e-01,  3.557692956431037e+01
  7.676767676767676e-01,  3.618294245360429e+01
  7.878787878787878e-01,  3.678844241645723e+01
  8.080808080808081e-01,  3.738821761573862e+01
  8.282828282828283e-01,  3.799391713865370e+01
  8.484848484848485e-01,  3.859861346301416e+01
  8.686868686868687e-01,  3.920382723967558e+01
  8.888888888888888e-01,  3.980848413628732e+01
  9.090909090909091e-01,  4.041269352987473e+01
  9.292929292929293e-01,  4.101791937141052e+01
  9.494949494949495e-01,  4.162281624159802e+01
  9.696969696969697e-01,  4.222737469568651e+01
  9.898989898989899e-01,  4.283158642131345e+01
  1.010101010101010e+00,  4.340988221628594e+01
  1.030303030303030e+00,  4.398316264956576e+01
  1.050505050505051e+00,  4.456011480887244e+01
  1.070707070707071e+00,  4.514428261210092e+01
  1.090909090909091e+00,  4.573422746379349e+01
  1.111111111111111e+00,  4.631057718439634e+01
  1.131313131313131e+00,  4.686165554380011e+01
  1.151515151515152e+00,  4.741505776267890e+01
  1.171717171717172e+00,  4.796946723656293e+01
  1.191919191919192e+00,  4.852545099312086e+01
  1.212121212121212e+00,  4.908328700839252e+01
  1.232323232323232e+00,  4.964366545012843e+01
  1.252525252525253e+00,  5.020795527651308e+01
  1.272727272727273e+00,  5.077915888121361e+01
  1.292929292929293e+00,  5.133906277894310e+01
  1.313131313131313e+00,  5.185849860215206e+01
  1.333333333333333e+00,  5.237537857942666e+01
  1.353535353535354e+00,  5.288886921714978e+01
  1.373737373737374e+00,  5.340245661647457e+01
  1.393939393939394e+00,  5.391484397875492e+01
  1.414141414141414e+00,  5.442600466963889e+01
  1.434343434343434e+00,  5.493571207442636e+01
  1.454545454545455e+00,  5.544660052080219e+01
  1.474747474747475e+00,  5.595455208672005e+01
  1.494949494949495e+00,  5.646085694188953e+01
  1.515151515151515e+00,  5.698072396832735e+01
  1.535353535353535e+00,  5.750576672882644e+01
  1.555555555555556e+00,  5.802213580527916e+01
  1.575757575757576e+00,  5.853286365243437e+01
  1.595959595959596e+00,  5.902817095022864e+01
  1.616161616161616e+00,  5.952296313255783e+01
  1.636363636363636e+00,  6.001775419385024e+01
  1.656565656565657e+00,  6.051744379279638e+01
  1.676767676767677e+00,  6.100257338934834e+01
  1.696969696969697e+00,  6.147512065863012e+01
  1.717171717171717e+00,  6.194662969081218e+01
  1.737373737373737e+00,  6.241672735789459e+01
  1.757575757575758e+00,  6.288488906508852e+01
  1.777777777777778e+00,  6.334608531183154e+01
  1.797979797979798e+00,  6.379250718255967e+01
  1.818181818181818e+00,  6.425959072942798e+01
  1.838383838383838e+00,  6.472163838822932e+01
  1.858585858585859e+00,  6.518051532549333e+01
  1.878787878787879e+00,  6.563577387230023e+01
  1.898989898989899e+00,  6.608242459776687e+01
  1.919191919191919e+00,  6.652597356166282e+01
  1.939393939393939e+00,  6.696688068056523e+01
  1.959595959595960e+00,  6.740516704001392e+01
  1.979797979797980e+00,  6.783903151699113e+01
  2.000000000000000e+00,  6.826574905333500e+01
