---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_1.UpdData = 2
Main.Study.Output_brachialis_1.FileName = "brachialis_1_data.txt"
Main.Study.Output_brachialis_1.NumberFormat.Digits = 15
Main.Study.Output_brachialis_1.NumberFormat.Width = 23
Main.Study.Output_brachialis_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_1.Values = 
Main.Study.Output_brachialis_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm"}
Main.Study.Output_brachialis_1.Format = 0
Main.Study.Output_brachialis_1.SepSign = ","
Main.Study.Output_brachialis_1.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_1.LineSepSign = ""
Main.Study.Output_brachialis_1.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_1.Header.LinePrefix = ""
Main.Study.Output_brachialis_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_1.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
  0.000000000000000e+00,  9.772392783724441e-14
  2.020202020202020e-02,  9.298637699348221e-14
  4.040404040404041e-02,  9.139509458272332e-14
  6.060606060606061e-02,  8.542400869357239e-14
  8.080808080808081e-02,  8.038258265581470e-14
  1.010101010101010e-01,  7.464286054860423e-14
  1.212121212121212e-01,  5.863179143519883e-14
  1.414141414141414e-01,  7.102582101070914e-14
  1.616161616161616e-01,  5.035404320579634e-14
  1.818181818181818e-01,  1.163361304560891e-13
  2.020202020202020e-01,  5.881095086810929e-14
  2.222222222222222e-01,  5.306246990596132e-14
  2.424242424242424e-01,  4.608538919427828e-14
  2.626262626262627e-01,  8.916720519729750e-14
  2.828282828282828e-01,  4.270582704982919e-14
  3.030303030303030e-01,  7.899595686777094e-14
  3.232323232323233e-01,  3.324249994884299e-14
  3.434343434343434e-01,  3.406428642385503e-14
  3.636363636363636e-01,  3.434025780312910e-14
  3.838383838383838e-01,  4.489526337025889e-14
  4.040404040404040e-01,  4.898604732480979e-14
  4.242424242424243e-01,  3.764627309938116e-14
  4.444444444444444e-01,  2.340035875649171e-14
  4.646464646464646e-01,  6.093119193087878e-14
  4.848484848484849e-01,  2.981395346933416e-14
  5.050505050505051e-01,  6.889695936056058e-14
  5.252525252525253e-01,  3.972432777235823e-14
  5.454545454545454e-01,  4.005573070029653e-14
  5.656565656565656e-01,  1.725944766798673e-14
  5.858585858585859e-01,  3.604254654110073e-14
  6.060606060606061e-01,  5.072340814252292e-14
  6.262626262626263e-01,  3.841551432765943e-14
  6.464646464646465e-01,  4.840628047095292e-14
  6.666666666666666e-01,  5.135788312081639e-14
  6.868686868686869e-01,  1.472343763637060e-14
  7.070707070707071e-01,  1.466490719582247e-14
  7.272727272727273e-01,  3.183040776914292e-14
  7.474747474747475e-01,  2.448611622092236e-14
  7.676767676767676e-01,  2.651150166503326e-14
  7.878787878787878e-01,  1.720632847382613e-14
  8.080808080808081e-01,  2.313553192674223e-14
  8.282828282828283e-01,  1.544791876277669e-14
  8.484848484848485e-01,  2.367974128765064e-14
  8.686868686868687e-01,  1.709567379788972e-14
  8.888888888888888e-01,  9.014622512273417e-15
  9.090909090909091e-01,  6.608538065060262e-15
  9.292929292929293e-01,  5.158766311089024e-15
  9.494949494949495e-01,  5.490201679222666e-15
  9.696969696969697e-01,  5.652196009285567e-15
  9.898989898989899e-01,  5.352259859653098e-15
  1.010101010101010e+00,  5.412257056219060e-15
  1.030303030303030e+00,  5.160807735799339e-15
  1.050505050505051e+00,  4.916754680565780e-15
  1.070707070707071e+00,  6.629698998425240e-14
  1.090909090909091e+00,  3.180230110446496e-15
  1.111111111111111e+00,  4.660853763599923e-15
  1.131313131313131e+00,  7.339121292309842e-15
  1.151515151515152e+00,  7.910893026862138e-15
  1.171717171717172e+00,  6.450813728772383e-15
  1.191919191919192e+00,  6.108078514437423e-15
  1.212121212121212e+00,  5.963729724287046e-15
  1.232323232323232e+00,  5.690686764231494e-15
  1.252525252525253e+00,  4.698600724967328e-15
  1.272727272727273e+00,  2.615192888379641e-15
  1.292929292929293e+00,  3.699074232180187e-14
  1.313131313131313e+00,  6.503016287743349e-15
  1.333333333333333e+00,  5.856717848513429e-15
  1.353535353535354e+00,  4.486199241874885e-15
  1.373737373737374e+00,  3.104654780195235e-15
  1.393939393939394e+00,  2.932454449664733e-15
  1.414141414141414e+00,  3.261145703791679e-15
  1.434343434343434e+00,  3.232667808891145e-15
  1.454545454545455e+00,  3.170849816536561e-15
  1.474747474747475e+00,  3.290852300312579e-15
  1.494949494949495e+00,  3.589743755579651e-15
  1.515151515151515e+00,  4.239459303022885e-15
  1.535353535353535e+00,  4.883663976065567e-15
  1.555555555555556e+00,  5.161506388558324e-15
  1.575757575757576e+00,  7.656941456429539e-15
  1.595959595959596e+00,  8.526696987198529e-15
  1.616161616161616e+00,  9.305514465892845e-15
  1.636363636363636e+00,  8.951402600654130e-15
  1.656565656565657e+00,  7.822979985957301e-15
  1.676767676767677e+00,  9.061558771853943e-15
  1.696969696969697e+00,  9.276402525719644e-15
  1.717171717171717e+00,  9.234751851112378e-15
  1.737373737373737e+00,  6.696514562086433e-15
  1.757575757575758e+00,  1.330571043244628e-14
  1.777777777777778e+00,  1.489179136394541e-14
  1.797979797979798e+00,  1.296378348057421e-14
  1.818181818181818e+00,  2.593117484679241e-15
  1.838383838383838e+00,  1.400201756666793e-14
  1.858585858585859e+00,  5.989845421822546e-15
  1.878787878787879e+00,  6.850855973582824e-15
  1.898989898989899e+00,  2.076727056770595e-14
  1.919191919191919e+00,  5.232425207092998e-15
  1.939393939393939e+00,  1.967604720340451e-14
  1.959595959595960e+00,  6.866706326747114e-15
  1.979797979797980e+00,  7.134842578102742e-15
  2.000000000000000e+00,  2.453199066783619e-14
