---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 2
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  2.663468237965928e+01
  2.020202020202020e-02,  2.729221556634123e+01
  4.040404040404041e-02,  2.795139104280165e+01
  6.060606060606061e-02,  2.859226441264647e+01
  8.080808080808081e-02,  2.921594873065039e+01
  1.010101010101010e-01,  2.983256418206149e+01
  1.212121212121212e-01,  3.044501088187873e+01
  1.414141414141414e-01,  3.105191950251181e+01
  1.616161616161616e-01,  3.165408268654761e+01
  1.818181818181818e-01,  3.224887047153019e+01
  2.020202020202020e-01,  3.285976265149321e+01
  2.222222222222222e-01,  3.350243425246893e+01
  2.424242424242424e-01,  3.414379537945522e+01
  2.626262626262627e-01,  3.475481971693787e+01
  2.828282828282828e-01,  3.533478686219743e+01
  3.030303030303030e-01,  3.593429704085003e+01
  3.232323232323233e-01,  3.653771709724838e+01
  3.434343434343434e-01,  3.710817761074512e+01
  3.636363636363636e-01,  3.765724731953386e+01
  3.838383838383838e-01,  3.825632701999894e+01
  4.040404040404040e-01,  3.884013623260309e+01
  4.242424242424243e-01,  3.937804785017515e+01
  4.444444444444444e-01,  3.998800882457290e+01
  4.646464646464646e-01,  4.067391907969272e+01
  4.848484848484849e-01,  4.135720924326009e+01
  5.050505050505051e-01,  4.204187129751915e+01
  5.252525252525253e-01,  4.272880112857636e+01
  5.454545454545454e-01,  4.341500998736660e+01
  5.656565656565656e-01,  4.408796512056758e+01
  5.858585858585859e-01,  4.474050096182420e+01
  6.060606060606061e-01,  4.539190211915372e+01
  6.262626262626263e-01,  4.603731448180496e+01
  6.464646464646465e-01,  4.668266452440066e+01
  6.666666666666666e-01,  4.725932502103596e+01
  6.868686868686869e-01,  4.774173707590757e+01
  7.070707070707071e-01,  4.826447534651940e+01
  7.272727272727273e-01,  4.874502802572619e+01
  7.474747474747475e-01,  4.918611886350653e+01
  7.676767676767676e-01,  4.963900517907429e+01
  7.878787878787878e-01,  5.011503144295592e+01
  8.080808080808081e-01,  5.059573662331741e+01
  8.282828282828283e-01,  5.102693551119679e+01
  8.484848484848485e-01,  5.145906595631548e+01
  8.686868686868687e-01,  5.189488151243370e+01
  8.888888888888888e-01,  5.233358601293116e+01
  9.090909090909091e-01,  5.277445879418833e+01
  9.292929292929293e-01,  5.321739729372598e+01
  9.494949494949495e-01,  5.366159211781730e+01
  9.696969696969697e-01,  5.410680017393912e+01
  9.898989898989899e-01,  5.455284006478165e+01
  1.010101010101010e+00,  5.499963031558421e+01
  1.030303030303030e+00,  5.544686801522504e+01
  1.050505050505051e+00,  5.589433841065423e+01
  1.070707070707071e+00,  5.634185469890451e+01
  1.090909090909091e+00,  5.678925847498527e+01
  1.111111111111111e+00,  5.723640392589273e+01
  1.131313131313131e+00,  5.768316017840763e+01
  1.151515151515152e+00,  5.812939273544934e+01
  1.171717171717172e+00,  5.857501947451320e+01
  1.191919191919192e+00,  5.902071108973789e+01
  1.212121212121212e+00,  5.946567434943742e+01
  1.232323232323232e+00,  5.990722179445065e+01
  1.252525252525253e+00,  6.034737120991846e+01
  1.272727272727273e+00,  6.078245318318184e+01
  1.292929292929293e+00,  6.121308596225808e+01
  1.313131313131313e+00,  6.164041842978631e+01
  1.333333333333333e+00,  6.207025419685836e+01
  1.353535353535354e+00,  6.249865604839675e+01
  1.373737373737374e+00,  6.292608922708844e+01
  1.393939393939394e+00,  6.335006161010558e+01
  1.414141414141414e+00,  6.376814020469617e+01
  1.434343434343434e+00,  6.418111446242897e+01
  1.454545454545455e+00,  6.458205105710219e+01
  1.474747474747475e+00,  6.496864292464271e+01
  1.494949494949495e+00,  6.535581119350464e+01
  1.515151515151515e+00,  6.574428502280358e+01
  1.535353535353535e+00,  6.612834883740334e+01
  1.555555555555556e+00,  6.651384852409670e+01
  1.575757575757576e+00,  6.691262218971532e+01
  1.595959595959596e+00,  6.730386473428221e+01
  1.616161616161616e+00,  6.769260860408521e+01
  1.636363636363636e+00,  6.807996913699668e+01
  1.656565656565657e+00,  6.846718369619474e+01
  1.676767676767677e+00,  6.885336624791869e+01
  1.696969696969697e+00,  6.923460792247786e+01
  1.717171717171717e+00,  6.963015560287843e+01
  1.737373737373737e+00,  7.002618496901253e+01
  1.757575757575758e+00,  7.043014753573648e+01
  1.777777777777778e+00,  7.084569017580326e+01
  1.797979797979798e+00,  7.125683808779259e+01
  1.818181818181818e+00,  7.166415892306640e+01
  1.838383838383838e+00,  7.205972628772487e+01
  1.858585858585859e+00,  7.244828162778299e+01
  1.878787878787879e+00,  7.285113115212515e+01
  1.898989898989899e+00,  7.325115690917055e+01
  1.919191919191919e+00,  7.365269572150711e+01
  1.939393939393939e+00,  7.404951342414047e+01
  1.959595959595960e+00,  7.444329654533739e+01
  1.979797979797980e+00,  7.482941140559900e+01
  2.000000000000000e+00,  7.522428818281580e+01
