---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_longum.UpdData = 2
Main.Study.Output_biceps_brachii_caput_longum.FileName = "biceps_brachii_caput_longum_data.txt"
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_longum.Values = 
Main.Study.Output_biceps_brachii_caput_longum.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_longum.Fm"}
Main.Study.Output_biceps_brachii_caput_longum.Format = 0
Main.Study.Output_biceps_brachii_caput_longum.SepSign = ","
Main.Study.Output_biceps_brachii_caput_longum.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.092969512939256e+01
  5.454545454545454e-01,  1.098320787415566e+01
  5.656565656565656e-01,  1.102717861232705e+01
  5.858585858585859e-01,  1.105007909159876e+01
  6.060606060606061e-01,  1.107739649346614e+01
  6.262626262626263e-01,  1.109917336435289e+01
  6.464646464646465e-01,  1.112384749993393e+01
  6.666666666666666e-01,  1.115064768098945e+01
  6.868686868686869e-01,  1.116388679084839e+01
  7.070707070707071e-01,  1.118160246609782e+01
  7.272727272727273e-01,  1.120363930193452e+01
  7.474747474747475e-01,  1.122739956909432e+01
  7.676767676767676e-01,  1.125480550169863e+01
  7.878787878787878e-01,  1.128383198330972e+01
  8.080808080808081e-01,  1.131240524022725e+01
  8.282828282828283e-01,  1.133329116636749e+01
  8.484848484848485e-01,  1.135417637929539e+01
  8.686868686868687e-01,  1.137488407400908e+01
  8.888888888888888e-01,  1.139542865991427e+01
  9.090909090909091e-01,  1.141585750177379e+01
  9.292929292929293e-01,  1.143610984720278e+01
  9.494949494949495e-01,  1.145626045028648e+01
  9.696969696969697e-01,  1.147632596475418e+01
  9.898989898989899e-01,  1.149715839619904e+01
  1.010101010101010e+00,  1.151939552815301e+01
  1.030303030303030e+00,  1.154134735041297e+01
  1.050505050505051e+00,  1.156304969505666e+01
  1.070707070707071e+00,  1.158453304763762e+01
  1.090909090909091e+00,  1.160582405022675e+01
  1.111111111111111e+00,  1.162694592512817e+01
  1.131313131313131e+00,  1.164791727263320e+01
  1.151515151515152e+00,  1.166875706389153e+01
  1.171717171717172e+00,  1.168948666890306e+01
  1.191919191919192e+00,  1.171028503061124e+01
  1.212121212121212e+00,  1.173104630945519e+01
  1.232323232323232e+00,  1.175262518198790e+01
  1.252525252525253e+00,  1.177436689423823e+01
  1.272727272727273e+00,  1.179695090881279e+01
  1.292929292929293e+00,  1.182012790731500e+01
  1.313131313131313e+00,  1.184415595372631e+01
  1.333333333333333e+00,  1.186984534232977e+01
  1.353535353535354e+00,  1.189572190580601e+01
  1.373737373737374e+00,  1.192209984636171e+01
  1.393939393939394e+00,  1.194841779516205e+01
  1.414141414141414e+00,  1.197692135264515e+01
  1.434343434343434e+00,  1.200688894444313e+01
  1.454545454545455e+00,  1.203728702834517e+01
  1.474747474747475e+00,  1.206948781595782e+01
  1.494949494949495e+00,  1.210168869338326e+01
  1.515151515151515e+00,  1.213570141438450e+01
  1.535353535353535e+00,  1.216979738452645e+01
  1.555555555555556e+00,  1.220047717502242e+01
  1.575757575757576e+00,  1.222663755895756e+01
  1.595959595959596e+00,  1.225635494839912e+01
  1.616161616161616e+00,  1.228963087344514e+01
  1.636363636363636e+00,  1.231695182461097e+01
  1.656565656565657e+00,  1.234555145992898e+01
  1.676767676767677e+00,  1.237281587408192e+01
  1.696969696969697e+00,  1.240072733230760e+01
  1.717171717171717e+00,  1.242481957327992e+01
  1.737373737373737e+00,  1.245650998419940e+01
  1.757575757575758e+00,  1.247250317581702e+01
  1.777777777777778e+00,  1.247407693278659e+01
  1.797979797979798e+00,  1.247310201315876e+01
  1.818181818181818e+00,  1.247230607801194e+01
  1.838383838383838e+00,  1.247583596618742e+01
  1.858585858585859e+00,  1.248752175201052e+01
  1.878787878787879e+00,  1.249235585188737e+01
  1.898989898989899e+00,  1.249434280490476e+01
  1.919191919191919e+00,  1.250229432633096e+01
  1.939393939393939e+00,  1.250349635462832e+01
  1.959595959595960e+00,  1.250255152623662e+01
  1.979797979797980e+00,  1.248749967352127e+01
  2.000000000000000e+00,  1.248995826396013e+01
