---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_2.UpdData = 2
Main.Study.Output_tricps_LH_2.FileName = "triceps_LH_2_data.txt"
Main.Study.Output_tricps_LH_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_2.Values = 
Main.Study.Output_tricps_LH_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm"}
Main.Study.Output_tricps_LH_2.Format = 0
Main.Study.Output_tricps_LH_2.SepSign = ","
Main.Study.Output_tricps_LH_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_2.LineSepSign = ""
Main.Study.Output_tricps_LH_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_2.Header.ColumnIDString = "col"
  4.444444444444444e-01,  1.189490075475253e+01
  4.646464646464646e-01,  1.232713911883576e+01
  4.848484848484849e-01,  1.275592797170587e+01
  5.050505050505051e-01,  1.318623893967562e+01
  5.252525252525253e-01,  1.361180370998492e+01
  5.454545454545454e-01,  1.403491534852656e+01
  5.656565656565656e-01,  1.445211060520792e+01
  5.858585858585859e-01,  1.485759572598588e+01
  6.060606060606061e-01,  1.525760364026501e+01
  6.262626262626263e-01,  1.562134448986800e+01
  6.464646464646465e-01,  1.598424505856297e+01
  6.666666666666666e-01,  1.631372956211320e+01
  6.868686868686869e-01,  1.659606616997076e+01
  7.070707070707071e-01,  1.689773259726501e+01
  7.272727272727273e-01,  1.717731081627786e+01
  7.474747474747475e-01,  1.743596026688508e+01
  7.676767676767676e-01,  1.771950035799922e+01
  7.878787878787878e-01,  1.799932290287676e+01
  8.080808080808081e-01,  1.827536732978781e+01
  8.282828282828283e-01,  1.851257863626584e+01
  8.484848484848485e-01,  1.874821637570153e+01
  8.686868686868687e-01,  1.898384356320514e+01
  8.888888888888888e-01,  1.921935697534327e+01
  9.090909090909091e-01,  1.945416918344243e+01
  9.292929292929293e-01,  1.968951343997609e+01
  9.494949494949495e-01,  1.992383221754846e+01
  9.696969696969697e-01,  2.015723732575757e+01
  9.898989898989899e-01,  2.038951134373118e+01
  1.010101010101010e+00,  2.062067815092285e+01
  1.030303030303030e+00,  2.085092708636326e+01
  1.050505050505051e+00,  2.108014458878596e+01
  1.070707070707071e+00,  2.130824651544199e+01
  1.090909090909091e+00,  2.153518665356793e+01
  1.111111111111111e+00,  2.176092131280767e+01
  1.131313131313131e+00,  2.198541094827624e+01
  1.151515151515152e+00,  2.220860940187023e+01
  1.171717171717172e+00,  2.243051247656573e+01
  1.191919191919192e+00,  2.265180789167242e+01
  1.212121212121212e+00,  2.287177709568939e+01
  1.232323232323232e+00,  2.308884793011342e+01
  1.252525252525253e+00,  2.330425204125196e+01
  1.272727272727273e+00,  2.351881809152146e+01
  1.292929292929293e+00,  2.373193376276087e+01
  1.313131313131313e+00,  2.394157820130441e+01
  1.333333333333333e+00,  2.414707802932602e+01
  1.353535353535354e+00,  2.435112634885180e+01
  1.373737373737374e+00,  2.455311387785704e+01
  1.393939393939394e+00,  2.475416422234744e+01
  1.414141414141414e+00,  2.495026701266764e+01
  1.434343434343434e+00,  2.514278251764537e+01
  1.454545454545455e+00,  2.533061472665572e+01
  1.474747474747475e+00,  2.551187321038766e+01
  1.494949494949495e+00,  2.569287338385624e+01
  1.515151515151515e+00,  2.587063334924790e+01
  1.535353535353535e+00,  2.604883843654600e+01
  1.555555555555556e+00,  2.622594939574123e+01
  1.575757575757576e+00,  2.640671814209212e+01
  1.595959595959596e+00,  2.658100570267827e+01
  1.616161616161616e+00,  2.675339807439727e+01
  1.636363636363636e+00,  2.692411531888191e+01
  1.656565656565657e+00,  2.709440606540946e+01
  1.676767676767677e+00,  2.726360554762522e+01
  1.696969696969697e+00,  2.742742997557164e+01
  1.717171717171717e+00,  2.759837354175339e+01
  1.737373737373737e+00,  2.776891136330043e+01
  1.757575757575758e+00,  2.794117545213992e+01
  1.777777777777778e+00,  2.811696146821542e+01
  1.797979797979798e+00,  2.828972188981736e+01
  1.818181818181818e+00,  2.846345232285958e+01
  1.838383838383838e+00,  2.863873571612546e+01
  1.858585858585859e+00,  2.881377578975288e+01
  1.878787878787879e+00,  2.898968835012922e+01
  1.898989898989899e+00,  2.916613440527314e+01
  1.919191919191919e+00,  2.933913096449723e+01
  1.939393939393939e+00,  2.951002158255359e+01
  1.959595959595960e+00,  2.967855904629927e+01
  1.979797979797980e+00,  2.983824396690120e+01
  2.000000000000000e+00,  3.000164263433764e+01
