---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_2.UpdData = 2
Main.Study.Output_brachialis_2.FileName = "brachialis_2_data.txt"
Main.Study.Output_brachialis_2.NumberFormat.Digits = 15
Main.Study.Output_brachialis_2.NumberFormat.Width = 23
Main.Study.Output_brachialis_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_2.Values = 
Main.Study.Output_brachialis_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm"}
Main.Study.Output_brachialis_2.Format = 0
Main.Study.Output_brachialis_2.SepSign = ","
Main.Study.Output_brachialis_2.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_2.LineSepSign = ""
Main.Study.Output_brachialis_2.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_2.Header.LinePrefix = ""
Main.Study.Output_brachialis_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_2.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
  0.000000000000000e+00,  9.621530699854841e-14
  2.020202020202020e-02,  9.159624618981351e-14
  4.040404040404041e-02,  9.007327857528813e-14
  6.060606060606061e-02,  8.423011790186510e-14
  8.080808080808081e-02,  7.929821910464040e-14
  1.010101010101010e-01,  7.367216120460758e-14
  1.212121212121212e-01,  5.789773799469883e-14
  1.414141414141414e-01,  7.017099451125539e-14
  1.616161616161616e-01,  4.977236670316208e-14
  1.818181818181818e-01,  1.150484498396566e-13
  2.020202020202020e-01,  5.818837233570750e-14
  2.222222222222222e-01,  5.252631784991944e-14
  2.424242424242424e-01,  4.564191740125150e-14
  2.626262626262627e-01,  8.835203102622082e-14
  2.828282828282828e-01,  4.233591179546184e-14
  3.030303030303030e-01,  7.834958104578507e-14
  3.232323232323233e-01,  3.298641819819324e-14
  3.434343434343434e-01,  3.381816854534150e-14
  3.636363636363636e-01,  3.410855172566771e-14
  3.838383838383838e-01,  4.461375994723202e-14
  4.040404040404040e-01,  4.870223694035664e-14
  4.242424242424243e-01,  3.744607849003914e-14
  4.444444444444444e-01,  2.328704315760826e-14
  4.646464646464646e-01,  6.066505804579825e-14
  4.848484848484849e-01,  2.969786705261923e-14
  5.050505050505051e-01,  6.866131616555336e-14
  5.252525252525253e-01,  3.960724530537601e-14
  5.454545454545454e-01,  3.995658717585830e-14
  5.656565656565656e-01,  1.722486796510718e-14
  5.858585858585859e-01,  3.598731039371712e-14
  6.060606060606061e-01,  5.066953227975453e-14
  6.262626262626263e-01,  3.839275715887755e-14
  6.464646464646465e-01,  4.840031375478740e-14
  6.666666666666666e-01,  5.137561418045406e-14
  6.868686868686869e-01,  1.473540969120191e-14
  7.070707070707071e-01,  1.468368396140152e-14
  7.272727272727273e-01,  3.188601612996218e-14
  7.474747474747475e-01,  2.454030462361490e-14
  7.676767676767676e-01,  2.658251016743498e-14
  7.878787878787878e-01,  1.726041060443490e-14
  8.080808080808081e-01,  2.321898814034001e-14
  8.282828282828283e-01,  1.551080362781061e-14
  8.484848484848485e-01,  2.378709642706267e-14
  8.686868686868687e-01,  1.718108138592455e-14
  8.888888888888888e-01,  9.063819460818978e-15
  9.090909090909091e-01,  6.647650240534783e-15
  9.292929292929293e-01,  5.191672893315239e-15
  9.494949494949495e-01,  5.527746297758728e-15
  9.696969696969697e-01,  5.693443208703344e-15
  9.898989898989899e-01,  5.393771970850370e-15
  1.010101010101010e+00,  5.456712303085512e-15
  1.030303030303030e+00,  5.205557046197088e-15
  1.050505050505051e+00,  4.961632547166570e-15
  1.070707070707071e+00,  6.693234422307684e-14
  1.090909090909091e+00,  3.212155615798002e-15
  1.111111111111111e+00,  4.709761942051943e-15
  1.131313131313131e+00,  7.419465719106771e-15
  1.151515151515152e+00,  8.001083615143603e-15
  1.171717171717172e+00,  6.527278912558016e-15
  1.191919191919192e+00,  6.183242718466365e-15
  1.212121212121212e+00,  6.039810252638728e-15
  1.232323232323232e+00,  5.765849806149631e-15
  1.252525252525253e+00,  4.762775736917983e-15
  1.272727272727273e+00,  2.652087876258055e-15
  1.292929292929293e+00,  3.752921402273305e-14
  1.313131313131313e+00,  6.600595966801345e-15
  1.333333333333333e+00,  5.947221905594690e-15
  1.353535353535354e+00,  4.557530469751415e-15
  1.373737373737374e+00,  3.155405444810236e-15
  1.393939393939394e+00,  2.981697703167792e-15
  1.414141414141414e+00,  3.317360516888699e-15
  1.434343434343434e+00,  3.289829051586357e-15
  1.454545454545455e+00,  3.228325844803851e-15
  1.474747474747475e+00,  3.351962660935098e-15
  1.494949494949495e+00,  3.657993892624827e-15
  1.515151515151515e+00,  4.321936677790810e-15
  1.535353535353535e+00,  4.980830489479284e-15
  1.555555555555556e+00,  5.266476770223063e-15
  1.575757575757576e+00,  7.816033377600113e-15
  1.595959595959596e+00,  8.707609480109328e-15
  1.616161616161616e+00,  9.507037312265794e-15
  1.636363636363636e+00,  9.149181823683494e-15
  1.656565656565657e+00,  7.999252554744165e-15
  1.676767676767677e+00,  9.269702304675641e-15
  1.696969696969697e+00,  9.493531869645485e-15
  1.717171717171717e+00,  9.454933436221344e-15
  1.737373737373737e+00,  6.859093929408246e-15
  1.757575757575758e+00,  1.363453580444850e-14
  1.777777777777778e+00,  1.526628124627065e-14
  1.797979797979798e+00,  1.329541151380899e-14
  1.818181818181818e+00,  2.660575460972371e-15
  1.838383838383838e+00,  1.437232579666354e-14
  1.858585858585859e+00,  6.150844867610025e-15
  1.878787878787879e+00,  7.037953574333830e-15
  1.898989898989899e+00,  2.134337339320382e-14
  1.919191919191919e+00,  5.379828501587086e-15
  1.939393939393939e+00,  2.023879734097472e-14
  1.959595959595960e+00,  7.066045783203082e-15
  1.979797979797980e+00,  7.345023354545716e-15
  2.000000000000000e+00,  2.526516135379001e-14
