---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 2
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  2.396153228253884e-14
  5.454545454545454e-01,  2.507773999788552e-14
  5.656565656565656e-01,  1.120009717493809e-14
  5.858585858585859e-01,  2.420008869863783e-14
  6.060606060606061e-01,  3.519575422600015e-14
  6.262626262626263e-01,  2.740297104465436e-14
  6.464646464646465e-01,  3.550222697944580e-14
  6.666666666666666e-01,  3.869345582989092e-14
  6.868686868686869e-01,  1.136657556022761e-14
  7.070707070707071e-01,  1.161195958415752e-14
  7.272727272727273e-01,  2.583568239430773e-14
  7.474747474747475e-01,  2.036494371879527e-14
  7.676767676767676e-01,  2.262306657643476e-14
  7.878787878787878e-01,  1.507021646509481e-14
  8.080808080808081e-01,  2.075525570181867e-14
  8.282828282828283e-01,  1.414288851278092e-14
  8.484848484848485e-01,  2.211854110760411e-14
  8.686868686868687e-01,  1.628978125321135e-14
  8.888888888888888e-01,  8.761351546985603e-15
  9.090909090909091e-01,  6.549807031585129e-15
  9.292929292929293e-01,  5.214190459130216e-15
  9.494949494949495e-01,  5.657751985384946e-15
  9.696969696969697e-01,  5.937390100146916e-15
  9.898989898989899e-01,  5.729223062617546e-15
  1.010101010101010e+00,  5.901233595966344e-15
  1.030303030303030e+00,  5.730732170441946e-15
  1.050505050505051e+00,  5.559236538572968e-15
  1.070707070707071e+00,  7.631094122003560e-14
  1.090909090909091e+00,  3.725794503379701e-15
  1.111111111111111e+00,  5.556523233896780e-15
  1.131313131313131e+00,  8.901598930667723e-15
  1.151515151515152e+00,  9.759865559284427e-15
  1.171717171717172e+00,  8.093501818415029e-15
  1.191919191919192e+00,  7.792548018274253e-15
  1.212121212121212e+00,  7.734899934716134e-15
  1.232323232323232e+00,  7.502076411835319e-15
  1.252525252525253e+00,  6.294733181928488e-15
  1.272727272727273e+00,  3.561449402742363e-15
  1.292929292929293e+00,  5.121256842677266e-14
  1.313131313131313e+00,  9.152180485039451e-15
  1.333333333333333e+00,  8.377705966559143e-15
  1.353535353535354e+00,  6.521175423006351e-15
  1.373737373737374e+00,  4.585119781468489e-15
  1.393939393939394e+00,  4.399197408135133e-15
  1.414141414141414e+00,  4.968996403960855e-15
  1.434343434343434e+00,  5.002140821760095e-15
  1.454545454545455e+00,  4.981944971902805e-15
  1.474747474747475e+00,  5.249503495981550e-15
  1.494949494949495e+00,  5.812531735141621e-15
  1.515151515151515e+00,  6.966879752309448e-15
  1.535353535353535e+00,  8.142698996014822e-15
  1.555555555555556e+00,  8.733078686114889e-15
  1.575757575757576e+00,  1.313510288302768e-14
  1.595959595959596e+00,  1.482339510036083e-14
  1.616161616161616e+00,  1.638411008813835e-14
  1.636363636363636e+00,  1.597432802080408e-14
  1.656565656565657e+00,  1.414306492808060e-14
  1.676767676767677e+00,  1.659707224822034e-14
  1.696969696969697e+00,  1.724616015721246e-14
  1.717171717171717e+00,  1.740752208622516e-14
  1.737373737373737e+00,  1.279330194455779e-14
  1.757575757575758e+00,  2.580985028120418e-14
  1.777777777777778e+00,  2.939383330215648e-14
  1.797979797979798e+00,  2.602938553559309e-14
  1.818181818181818e+00,  5.296386071799583e-15
  1.838383838383838e+00,  2.908452934178519e-14
  1.858585858585859e+00,  1.263622674161043e-14
  1.878787878787879e+00,  1.471484100955304e-14
  1.898989898989899e+00,  4.542014172374729e-14
  1.919191919191919e+00,  1.165035715325794e-14
  1.939393939393939e+00,  4.459946833173789e-14
  1.959595959595960e+00,  1.584341968957942e-14
  1.979797979797980e+00,  1.677029282560888e-14
  2.000000000000000e+00,  5.865281786781056e-14
