---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_2.UpdData = 2
Main.Study.Output_tricps_LA_2.FileName = "triceps_LA_2_data.txt"
Main.Study.Output_tricps_LA_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_2.Values = 
Main.Study.Output_tricps_LA_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm"}
Main.Study.Output_tricps_LA_2.Format = 0
Main.Study.Output_tricps_LA_2.SepSign = ","
Main.Study.Output_tricps_LA_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_2.LineSepSign = ""
Main.Study.Output_tricps_LA_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_2.Header.ColumnIDString = "col"
  4.444444444444444e-01,  1.545453868205607e+01
  4.646464646464646e-01,  1.571768839532938e+01
  4.848484848484849e-01,  1.598126817905617e+01
  5.050505050505051e-01,  1.624496461404112e+01
  5.252525252525253e-01,  1.650988586525112e+01
  5.454545454545454e-01,  1.677454509060135e+01
  5.656565656565656e-01,  1.703410264370874e+01
  5.858585858585859e-01,  1.728579105110971e+01
  6.060606060606061e-01,  1.753706195961664e+01
  6.262626262626263e-01,  1.778604056711864e+01
  6.464646464646465e-01,  1.803501703346652e+01
  6.666666666666666e-01,  1.825747935222202e+01
  6.868686868686869e-01,  1.844355529841940e+01
  7.070707070707071e-01,  1.864523472851560e+01
  7.272727272727273e-01,  1.883064206387612e+01
  7.474747474747475e-01,  1.900083016401326e+01
  7.676767676767676e-01,  1.917699366773812e+01
  7.878787878787878e-01,  1.936077001292627e+01
  8.080808080808081e-01,  1.954637588130834e+01
  8.282828282828283e-01,  1.971287698044143e+01
  8.484848484848485e-01,  1.987975867891027e+01
  8.686868686868687e-01,  2.004808462967142e+01
  8.888888888888888e-01,  2.021754714983688e+01
  9.090909090909091e-01,  2.038786772916870e+01
  9.292929292929293e-01,  2.055900664403063e+01
  9.494949494949495e-01,  2.073065110673621e+01
  9.696969696969697e-01,  2.090270710186211e+01
  9.898989898989899e-01,  2.107510444452917e+01
  1.010101010101010e+00,  2.124781155001281e+01
  1.030303030303030e+00,  2.142071128321479e+01
  1.050505050505051e+00,  2.159372056200836e+01
  1.070707070707071e+00,  2.176676709697558e+01
  1.090909090909091e+00,  2.193978956394125e+01
  1.111111111111111e+00,  2.211273149476312e+01
  1.131313131313131e+00,  2.228554218917398e+01
  1.151515151515152e+00,  2.245816953917817e+01
  1.171717171717172e+00,  2.263058166092888e+01
  1.191919191919192e+00,  2.280303750010219e+01
  1.212121212121212e+00,  2.297523032833150e+01
  1.232323232323232e+00,  2.314612127407103e+01
  1.252525252525253e+00,  2.331649214251341e+01
  1.272727272727273e+00,  2.348492176362426e+01
  1.292929292929293e+00,  2.365164420324123e+01
  1.313131313131313e+00,  2.381605755089318e+01
  1.333333333333333e+00,  2.397821473262122e+01
  1.353535353535354e+00,  2.413984230925660e+01
  1.373737373737374e+00,  2.430057821196477e+01
  1.393939393939394e+00,  2.446109259910332e+01
  1.414141414141414e+00,  2.461881154416836e+01
  1.434343434343434e+00,  2.477459051698762e+01
  1.454545454545455e+00,  2.492574907547017e+01
  1.474747474747475e+00,  2.507140250823927e+01
  1.494949494949495e+00,  2.521730930350632e+01
  1.515151515151515e+00,  2.536143133569230e+01
  1.535353535353535e+00,  2.550642077093994e+01
  1.555555555555556e+00,  2.565455064851854e+01
  1.575757575757576e+00,  2.580791059422535e+01
  1.595959595959596e+00,  2.595841916198264e+01
  1.616161616161616e+00,  2.610836610786836e+01
  1.636363636363636e+00,  2.625761287030973e+01
  1.656565656565657e+00,  2.640684223142529e+01
  1.676767676767677e+00,  2.655571136627539e+01
  1.696969696969697e+00,  2.670271218556893e+01
  1.717171717171717e+00,  2.685428802143232e+01
  1.737373737373737e+00,  2.700696444594271e+01
  1.757575757575758e+00,  2.716274355583958e+01
  1.777777777777778e+00,  2.732303201858647e+01
  1.797979797979798e+00,  2.748166835629219e+01
  1.818181818181818e+00,  2.763887100336564e+01
  1.838383838383838e+00,  2.779158245425428e+01
  1.858585858585859e+00,  2.794163080467890e+01
  1.878787878787879e+00,  2.809723287618977e+01
  1.898989898989899e+00,  2.825178621023095e+01
  1.919191919191919e+00,  2.840860842020170e+01
  1.939393939393939e+00,  2.856202770836195e+01
  1.959595959595960e+00,  2.871430819877694e+01
  1.979797979797980e+00,  2.886366172187450e+01
  2.000000000000000e+00,  2.901642534495276e+01
