---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_longum.UpdData = 2
Main.Study.Output_biceps_brachii_caput_longum.FileName = "biceps_brachii_caput_longum_data.txt"
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_longum.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_longum.Values = 
Main.Study.Output_biceps_brachii_caput_longum.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_longum.Fm"}
Main.Study.Output_biceps_brachii_caput_longum.Format = 0
Main.Study.Output_biceps_brachii_caput_longum.SepSign = ","
Main.Study.Output_biceps_brachii_caput_longum.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_longum.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_longum.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_longum.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.560828791191374e+01
  5.454545454545454e-01,  1.583291327545199e+01
  5.656565656565656e-01,  1.606153631558915e+01
  5.858585858585859e-01,  1.629088743947167e+01
  6.060606060606061e-01,  1.652497552539159e+01
  6.262626262626263e-01,  1.676291496115827e+01
  6.464646464646465e-01,  1.700437061777100e+01
  6.666666666666666e-01,  1.724913312209080e+01
  6.868686868686869e-01,  1.749704156892376e+01
  7.070707070707071e-01,  1.774795176351997e+01
  7.272727272727273e-01,  1.800173523551151e+01
  7.474747474747475e-01,  1.825827347662294e+01
  7.676767676767676e-01,  1.851682383709914e+01
  7.878787878787878e-01,  1.859518499139341e+01
  8.080808080808081e-01,  1.870146813196799e+01
  8.282828282828283e-01,  1.882951721872793e+01
  8.484848484848485e-01,  1.898245648459014e+01
  8.686868686868687e-01,  1.914240751166783e+01
  8.888888888888888e-01,  1.931138807382303e+01
  9.090909090909091e-01,  1.948828142844935e+01
  9.292929292929293e-01,  1.967215139998371e+01
  9.494949494949495e-01,  1.986225313410238e+01
  9.696969696969697e-01,  2.005798902150456e+01
  9.898989898989899e-01,  2.025887086584056e+01
  1.010101010101010e+00,  2.046449421409266e+01
  1.030303030303030e+00,  2.067451651580226e+01
  1.050505050505051e+00,  2.088864438815265e+01
  1.070707070707071e+00,  2.110662303895451e+01
  1.090909090909091e+00,  2.132822840595751e+01
  1.111111111111111e+00,  2.155267209207831e+01
  1.131313131313131e+00,  2.178073463162296e+01
  1.151515151515152e+00,  2.201190148215884e+01
  1.171717171717172e+00,  2.224602240833715e+01
  1.191919191919192e+00,  2.248295954408490e+01
  1.212121212121212e+00,  2.272258536978543e+01
  1.232323232323232e+00,  2.296478114097680e+01
  1.252525252525253e+00,  2.320943552374613e+01
  1.272727272727273e+00,  2.345632779901256e+01
  1.292929292929293e+00,  2.370545971364903e+01
  1.313131313131313e+00,  2.395689250634240e+01
  1.333333333333333e+00,  2.420992330873319e+01
  1.353535353535354e+00,  2.446446770994765e+01
  1.373737373737374e+00,  2.472098487822564e+01
  1.393939393939394e+00,  2.497937776506258e+01
  1.414141414141414e+00,  2.524230187290366e+01
  1.434343434343434e+00,  2.550725933276348e+01
  1.454545454545455e+00,  2.577339405587288e+01
  1.474747474747475e+00,  2.604044201019116e+01
  1.494949494949495e+00,  2.630816633584920e+01
  1.515151515151515e+00,  2.657636308527232e+01
  1.535353535353535e+00,  2.684503884844806e+01
  1.555555555555556e+00,  2.711376079345135e+01
  1.575757575757576e+00,  2.738282933957343e+01
  1.595959595959596e+00,  2.765182286250242e+01
  1.616161616161616e+00,  2.792139411815811e+01
  1.636363636363636e+00,  2.819107911149883e+01
  1.656565656565657e+00,  2.846041955558871e+01
  1.676767676767677e+00,  2.872579469219254e+01
  1.696969696969697e+00,  2.899092018578323e+01
  1.717171717171717e+00,  2.925594970685212e+01
  1.737373737373737e+00,  2.952074680024825e+01
  1.757575757575758e+00,  2.978538259965878e+01
  1.777777777777778e+00,  3.004918155349824e+01
  1.797979797979798e+00,  3.031202048564706e+01
  1.818181818181818e+00,  3.057365496445841e+01
  1.838383838383838e+00,  3.083384991976211e+01
  1.858585858585859e+00,  3.109198133003089e+01
  1.878787878787879e+00,  3.135086846875165e+01
  1.898989898989899e+00,  3.162663786226564e+01
  1.919191919191919e+00,  3.190392593300263e+01
  1.939393939393939e+00,  3.218453197458990e+01
  1.959595959595960e+00,  3.246600959911515e+01
  1.979797979797980e+00,  3.274787494263834e+01
  2.000000000000000e+00,  3.303008836913196e+01
