---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_1.UpdData = 2
Main.Study.Output_tricps_LA_1.FileName = "triceps_LA_1_data.txt"
Main.Study.Output_tricps_LA_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_1.Values = 
Main.Study.Output_tricps_LA_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm"}
Main.Study.Output_tricps_LA_1.Format = 0
Main.Study.Output_tricps_LA_1.SepSign = ","
Main.Study.Output_tricps_LA_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_1.LineSepSign = ""
Main.Study.Output_tricps_LA_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_1.Header.ColumnIDString = "col"
  9.898989898989899e-01,  3.486419786022003e-14
  1.010101010101010e+00,  3.355225796464890e-14
  1.030303030303030e+00,  3.267945482251185e-14
  1.050505050505051e+00,  3.200581331215604e-14
  1.070707070707071e+00,  3.139330620362644e-14
  1.090909090909091e+00,  2.853925610901731e-14
  1.111111111111111e+00,  2.864918276987731e-14
  1.131313131313131e+00,  2.867534854545158e-14
  1.151515151515152e+00,  2.777192524078425e-14
  1.171717171717172e+00,  2.634082589167240e-14
  1.191919191919192e+00,  2.542793893366845e-14
  1.212121212121212e+00,  2.527355513264125e-14
  1.232323232323232e+00,  2.314809456157948e-14
  1.252525252525253e+00,  1.046372433840173e-14
  1.272727272727273e+00,  1.922743325455321e-14
  1.292929292929293e+00,  1.837037588107739e-14
  1.313131313131313e+00,  1.613547114805090e-14
  1.333333333333333e+00,  9.152781632162853e-15
  1.353535353535354e+00,  1.650690609553885e-14
  1.373737373737374e+00,  1.709938727312124e-14
  1.393939393939394e+00,  1.523947029078357e-14
  1.414141414141414e+00,  1.246994516655291e-14
  1.434343434343434e+00,  8.519338789964606e-15
  1.454545454545455e+00,  1.223844730443613e-14
  1.474747474747475e+00,  1.419228408747164e-14
  1.494949494949495e+00,  1.572434989051559e-14
  1.515151515151515e+00,  6.820996659914895e-15
  1.535353535353535e+00,  7.088882288119164e-15
  1.555555555555556e+00,  6.868961386189375e-15
  1.575757575757576e+00,  7.596980611338498e-15
  1.595959595959596e+00,  8.068430319164141e-15
  1.616161616161616e+00,  8.967202275276212e-15
  1.636363636363636e+00,  1.272391428072894e-14
  1.656565656565657e+00,  7.353332884583368e-15
  1.676767676767677e+00,  8.987335797029132e-15
  1.696969696969697e+00,  1.172556536333541e-14
  1.717171717171717e+00,  6.654398999696887e-15
  1.737373737373737e+00,  5.075354945663411e-15
  1.757575757575758e+00,  1.147517739656605e-14
  1.777777777777778e+00,  1.114493254145376e-14
  1.797979797979798e+00,  4.220505396326915e-15
  1.818181818181818e+00,  7.970614139955500e-15
  1.838383838383838e+00,  7.305656571572834e-15
  1.858585858585859e+00,  5.208913891300386e-15
  1.878787878787879e+00,  3.893502649222063e-15
  1.898989898989899e+00,  8.662499981232536e-15
  1.919191919191919e+00,  6.979238642890324e-15
  1.939393939393939e+00,  1.055454749070740e-14
  1.959595959595960e+00,  1.039544009268785e-14
  1.979797979797980e+00,  9.639676066615778e-15
  2.000000000000000e+00,  9.978896484125997e-15
