---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 2
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  1.972663860915315e-09
  2.020202020202020e-02,  6.815054514977628e-11
  4.040404040404041e-02,  6.755525545090176e-12
  6.060606060606061e-02,  4.479138998950745e-12
  8.080808080808081e-02,  2.748711132847149e-12
  1.010101010101010e-01,  2.263682557531144e-12
  1.212121212121212e-01,  1.910968533829078e-12
  1.414141414141414e-01,  1.038012142226368e-12
  1.616161616161616e-01,  1.166285274920698e-12
  1.818181818181818e-01,  7.083273579455066e-13
  2.020202020202020e-01,  5.531968733623891e-13
  2.222222222222222e-01,  4.687597612573141e-13
  2.424242424242424e-01,  4.122355714932720e-13
  2.626262626262627e-01,  3.566020604286922e-13
  2.828282828282828e-01,  3.064006209220209e-13
  3.030303030303030e-01,  2.654585884967365e-13
  3.232323232323233e-01,  4.043493437559661e-13
  3.434343434343434e-01,  2.053531333919958e-13
  3.636363636363636e-01,  1.890381762662680e-13
  3.838383838383838e-01,  1.743880832652007e-13
  4.040404040404040e-01,  1.609024352535466e-13
  4.242424242424243e-01,  1.613659890489689e-13
  4.444444444444444e-01,  1.476581985297461e-13
  4.646464646464646e-01,  1.363120855306297e-13
  4.848484848484849e-01,  1.258602630524582e-13
  5.050505050505051e-01,  1.162025987084324e-13
  5.252525252525253e-01,  1.055487385500453e-13
  5.454545454545454e-01,  6.986013772397033e-14
  5.656565656565656e-01,  8.895880025523174e-14
  5.858585858585859e-01,  9.391247687351172e-14
  6.060606060606061e-01,  5.668815556452712e-14
  6.262626262626263e-01,  5.653171731155464e-14
  6.464646464646465e-01,  5.628329172775485e-14
  6.666666666666666e-01,  5.550903326147783e-14
  6.868686868686869e-01,  5.476729878421309e-14
  7.070707070707071e-01,  5.331671553389636e-14
  7.272727272727273e-01,  5.522449640463624e-14
  7.474747474747475e-01,  5.427149273551143e-14
  7.676767676767676e-01,  5.261849904228445e-14
  7.878787878787878e-01,  5.117723874119337e-14
  8.080808080808081e-01,  4.961540070671558e-14
  8.282828282828283e-01,  4.803793845568291e-14
  8.484848484848485e-01,  4.633989021493326e-14
  8.686868686868687e-01,  4.432876603004784e-14
  8.888888888888888e-01,  4.228418062547266e-14
  9.090909090909091e-01,  3.959146311154676e-14
  9.292929292929293e-01,  3.749330132063790e-14
  9.494949494949495e-01,  3.645947933131764e-14
  9.696969696969697e-01,  3.676051040114386e-14
  9.898989898989899e-01,  3.533103937888622e-14
  1.010101010101010e+00,  3.401041898464188e-14
  1.030303030303030e+00,  3.313529588528875e-14
  1.050505050505051e+00,  3.245999429806244e-14
  1.070707070707071e+00,  3.184646027378980e-14
  1.090909090909091e+00,  2.895442609656284e-14
  1.111111111111111e+00,  2.906509496897199e-14
  1.131313131313131e+00,  2.909077318696631e-14
  1.151515151515152e+00,  2.817338649627005e-14
  1.171717171717172e+00,  2.672073247036464e-14
  1.191919191919192e+00,  2.579381828242372e-14
  1.212121212121212e+00,  2.563632431478734e-14
  1.232323232323232e+00,  2.347951166562049e-14
  1.252525252525253e+00,  1.061314111643961e-14
  1.272727272727273e+00,  1.950124040818745e-14
  1.292929292929293e+00,  1.863123622037656e-14
  1.313131313131313e+00,  1.636392228233734e-14
  1.333333333333333e+00,  9.281975095441728e-15
  1.353535353535354e+00,  1.673917004606386e-14
  1.373737373737374e+00,  1.733920277085770e-14
  1.393939393939394e+00,  1.545247920363679e-14
  1.414141414141414e+00,  1.264363449375190e-14
  1.434343434343434e+00,  8.637573054930478e-15
  1.454545454545455e+00,  1.240766253018771e-14
  1.474747474747475e+00,  1.438775698573287e-14
  1.494949494949495e+00,  1.594006080518796e-14
  1.515151515151515e+00,  6.914183586714305e-15
  1.535353535353535e+00,  7.185317048901877e-15
  1.555555555555556e+00,  6.961993948275970e-15
  1.575757575757576e+00,  7.699406720327378e-15
  1.595959595959596e+00,  8.176703375805294e-15
  1.616161616161616e+00,  9.086954638357700e-15
  1.636363636363636e+00,  1.289298785409557e-14
  1.656565656565657e+00,  7.450539910301247e-15
  1.676767676767677e+00,  9.105512189208847e-15
  1.696969696969697e+00,  1.187890200247317e-14
  1.717171717171717e+00,  6.740927098737537e-15
  1.737373737373737e+00,  5.140965274950247e-15
  1.757575757575758e+00,  1.162262629847454e-14
  1.777777777777778e+00,  1.128724805030137e-14
  1.797979797979798e+00,  4.274053680006037e-15
  1.818181818181818e+00,  8.071073382165884e-15
  1.838383838383838e+00,  7.397106242962342e-15
  1.858585858585859e+00,  5.273657887974936e-15
  1.878787878787879e+00,  3.941544929384603e-15
  1.898989898989899e+00,  8.768585233001979e-15
  1.919191919191919e+00,  7.064047809632537e-15
  1.939393939393939e+00,  1.068177405104992e-14
  1.959595959595960e+00,  1.051971329139083e-14
  1.979797979797980e+00,  9.753934366165366e-15
  2.000000000000000e+00,  1.009613409350395e-14
