---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_2.UpdData = 2
Main.Study.Output_tricps_ME_2.FileName = "triceps_ME_2_data.txt"
Main.Study.Output_tricps_ME_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_2.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_2.Values = 
Main.Study.Output_tricps_ME_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm"}
Main.Study.Output_tricps_ME_2.Format = 0
Main.Study.Output_tricps_ME_2.SepSign = ","
Main.Study.Output_tricps_ME_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_2.LineSepSign = ""
Main.Study.Output_tricps_ME_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_2.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
  0.000000000000000e+00,  2.011671947011424e-09
  2.020202020202020e-02,  6.973274764982813e-11
  4.040404040404041e-02,  6.913470945191805e-12
  6.060606060606061e-02,  4.584592128887544e-12
  8.080808080808081e-02,  2.813866331938524e-12
  1.010101010101010e-01,  2.317381836491007e-12
  1.212121212121212e-01,  1.956298796099495e-12
  1.414141414141414e-01,  1.062631795845102e-12
  1.616161616161616e-01,  1.193940363961141e-12
  1.818181818181818e-01,  7.251170578953837e-13
  2.020202020202020e-01,  5.663030101948885e-13
  2.222222222222222e-01,  4.798585406291098e-13
  2.424242424242424e-01,  4.219888378409558e-13
  2.626262626262627e-01,  3.650317661051452e-13
  2.828282828282828e-01,  3.136364069724023e-13
  3.030303030303030e-01,  2.717204441877738e-13
  3.232323232323233e-01,  4.138754386531085e-13
  3.434343434343434e-01,  2.101843000335697e-13
  3.636363636363636e-01,  1.934786798295854e-13
  3.838383838383838e-01,  1.784775796555922e-13
  4.040404040404040e-01,  1.646688054886361e-13
  4.242424242424243e-01,  1.651357646272183e-13
  4.444444444444444e-01,  1.511004177153543e-13
  4.646464646464646e-01,  1.394825705868040e-13
  4.848484848484849e-01,  1.287805249696129e-13
  5.050505050505051e-01,  1.188917838545356e-13
  5.252525252525253e-01,  1.079846295057629e-13
  5.454545454545454e-01,  7.146767368596106e-14
  5.656565656565656e-01,  9.099946371481845e-14
  5.858585858585859e-01,  9.605971325706792e-14
  6.060606060606061e-01,  5.797980277164280e-14
  6.262626262626263e-01,  5.781510440197810e-14
  6.464646464646465e-01,  5.755613704498980e-14
  6.666666666666666e-01,  5.675930657901833e-14
  6.868686868686869e-01,  5.599564259019353e-14
  7.070707070707071e-01,  5.450721451138179e-14
  7.272727272727273e-01,  5.645185521631613e-14
  7.474747474747475e-01,  5.547179356243702e-14
  7.676767676767676e-01,  5.377630805688248e-14
  7.878787878787878e-01,  5.229733164154933e-14
  8.080808080808081e-01,  5.069526175447645e-14
  8.282828282828283e-01,  4.906469580587308e-14
  8.484848484848485e-01,  4.732507180258554e-14
  8.686868686868687e-01,  4.526599700627288e-14
  8.888888888888888e-01,  4.317307519234033e-14
  9.090909090909091e-01,  4.041882258004209e-14
  9.292929292929293e-01,  3.827200648020526e-14
  9.494949494949495e-01,  3.721189901493465e-14
  9.696969696969697e-01,  3.751414787491033e-14
  9.898989898989899e-01,  3.605341512054053e-14
  1.010101010101010e+00,  3.469991881493561e-14
  1.030303030303030e+00,  3.380032208171791e-14
  1.050505050505051e+00,  3.310652344510392e-14
  1.070707070707071e+00,  3.247579368834796e-14
  1.090909090909091e+00,  2.952586965052650e-14
  1.111111111111111e+00,  2.964209756228031e-14
  1.131313131313131e+00,  2.967162607900065e-14
  1.151515151515152e+00,  2.873914661435902e-14
