---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_1.UpdData = 2
Main.Study.Output_tricps_LH_1.FileName = "triceps_LH_1_data.txt"
Main.Study.Output_tricps_LH_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_1.Values = 
Main.Study.Output_tricps_LH_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm"}
Main.Study.Output_tricps_LH_1.Format = 0
Main.Study.Output_tricps_LH_1.SepSign = ","
Main.Study.Output_tricps_LH_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_1.LineSepSign = ""
Main.Study.Output_tricps_LH_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LH_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm
  0.000000000000000e+00,  4.992485667373188e-01
  2.020202020202020e-02,  2.298147180016971e-11
  4.040404040404041e-02,  2.374195482367346e-12
  6.060606060606061e-02,  1.501997688200596e-12
  8.080808080808081e-02,  9.580186626698027e-13
  1.010101010101010e-01,  8.422867074586839e-13
  1.212121212121212e-01,  7.618218186272497e-13
  1.414141414141414e-01,  4.836431741505263e-13
  1.616161616161616e-01,  6.212951077936336e-13
  1.818181818181818e-01,  4.178946882824713e-13
  2.020202020202020e-01,  3.528196455596508e-13
  2.222222222222222e-01,  3.176888291940891e-13
  2.424242424242424e-01,  2.930973622999022e-13
  2.626262626262627e-01,  2.634532542507038e-13
  2.828282828282828e-01,  2.335072826676421e-13
  3.030303030303030e-01,  2.080184595164401e-13
  3.232323232323233e-01,  3.235739060656194e-13
  3.434343434343434e-01,  1.671970169978315e-13
  3.636363636363636e-01,  1.561777071650606e-13
  3.838383838383838e-01,  1.458786960772709e-13
  4.040404040404040e-01,  1.360445256616083e-13
  4.242424242424243e-01,  1.377098208046707e-13
  4.444444444444444e-01,  1.270406088729774e-13
  4.646464646464646e-01,  1.181447448244507e-13
  4.848484848484849e-01,  1.096488791888776e-13
  5.050505050505051e-01,  1.018254151090535e-13
  5.252525252525253e-01,  9.297149961751275e-14
  5.454545454545454e-01,  6.182419754109382e-14
  5.656565656565656e-01,  7.906069144953041e-14
  5.858585858585859e-01,  8.385802190013581e-14
  6.060606060606061e-01,  5.084150507866166e-14
  6.262626262626263e-01,  5.087605133640154e-14
  6.464646464646465e-01,  5.081088012338237e-14
  6.666666666666666e-01,  5.025536050380226e-14
  6.868686868686869e-01,  4.971457376709798e-14
  7.070707070707071e-01,  4.848812262793865e-14
  7.272727272727273e-01,  5.030372883809224e-14
  7.474747474747475e-01,  4.950727906489709e-14
  7.676767676767676e-01,  4.806481756390642e-14
  7.878787878787878e-01,  4.693830258336213e-14
  8.080808080808081e-01,  4.567772953860526e-14
